Language,Text
Estonian,Igal inimesel on kohustused ühiskonna ees kus ainuüksi ongi võimalik tema isiksuse vaba ja täielik arenemine Oma õiguste ja vabaduste teostamisel peab iga inimene alluma vaid sellistele piiramistele mis on seadusega kehtestatud ainsa eesmärgiga tagada teiste inimeste õiguste ja vabaduste tarvilik tunnustamine ja austamine ning moraalist avalikust korrast ja üldise heaolu nõuetest kinnipidamine demokraatlikus ühiskonnas Nende õiguste ja vabaduste rakendamine ei või mingil juhul olla vastuolus Ühinenud Rahvaste Organisatsiooni eesmärkide ja põhimõtetega Artikkel
Finnish,artikla  29 artikla  29 artikla  29 artikla        1  Jokaisella ihmisellä on velvollisuuksia yhteiskuntaa kohtaan koska vain  sen puitteissa hänen yksilöllisen olemuksensa vapaa ja täysi kehitys on  mahdollinen      2  Käyttäessään oikeuksiaan ja nauttiessaan vapauksiaan kukaan ei ole  muiden kuin sellaisten lailla säädettyjen rajoitusten alainen joiden  yksinomaisena tarkoituksena on turvata toisten oikeuksien ja vapauksien  tunnustaminen ja kunnioittaminen sekä moraalin julkisen järjestyksen ja  yleisen hyvinvoinnin oikeutetut vaatimukset kansanvaltaisessa  yhteiskunnassa      3  Näitä oikeuksia ja vapauksia ei missään tapauksessa saa käyttää vastoin  Yhdistyneiden Kansakuntien päämääriä ja periaatteita
French,1 L individu a des devoirs envers la communauté dans laquelle seule le libre et plein développement de sa personnalité est possible   2 Dans l exercice de ses droits et dans la jouissance de ses libertés chacun n est  soumis qu aux limitations établies par la loi exclusivement en vue d assurer la  reconnaissance et le respect des droits et libertés d autrui et afin de satisfaire aux  justes exigences de la morale de l ordre public et du bien être général dans une  société démocratique   3 Ces droits et libertés ne pourront en aucun cas s exercer contrairement aux buts  et aux principes des Nations Unies   Article
Frisian,Elk hat plichten foar de mienskip oer allinne dêr is de frije en folsleine ûntploaiïng fan syn persoanlikheid yn mooglik Yn it útoefenjen fan syn rjochten en frijheden sil elk allinne mar ûnderwurpen wêze oan dy beheinings dy't by de wet fêststeld binne en wol inkeld en allinne foar de ûnmisbere erkenning en earbiediging fan 'e rjochten en frijheden fan oaren en om te foldwaan oan de rjochtfeardige easken fan 'e moraliteit iepenbiere oarder en it algemien wolwêzen yn in demokratyske mienskip Dy rjochten en frijheden meie yn gjin gefal útoefene wurde yn striid mei de doelen en begjinsels fan 'e Feriene Naasjes Kêst
Galician,Toda persoa ten deberes respecto á comunidade xa que só nela pode desenvolver libre e plenamente a súa personalidade No exercicio dos seus dereitos e no disfrute das súas liberdades toda persoa estará soamente suxeita ás limitacións establecidas pola lei co único fin de asegurar o recoñecemento e o respecto dos dereitos e liberdades dos demais e de satisfacer as xustas esixencias da moral da orde pública e do benestar xeral nunha sociedade democrática Estes dereitos e liberdades non poderán ser en ningún caso exercidos en oposición ós propósitos e principios das Nacións Unidas Artigo
German,1 Jeder hat Pflichten gegenüber der Gemeinschaft in der allein die freie und volle  Entfaltung seiner Persönlichkeit möglich ist  2 Jeder ist bei der Ausübung seiner Rechte und Freiheiten nur den Beschränkungen  unterworfen die das Gesetz ausschließlich zu dem Zweck vorsieht die Anerkennung  und Achtung der Rechte und Freiheiten anderer zu sichern und den gerechten  Anforderungen der Moral der öffentlichen Ordnung und des allgemeinen Wohles in  einer demokratischen Gesellschaft zu genügen  3 Diese Rechte und Freiheiten dürfen in keinem Fall im Widerspruch zu den Zielen  und Grundsätzen der Vereinten Nationen ausgeübt werden  Artikel
Hawaiian,He kuleana ko nā kānaka apau i kona kaiāulu kahi e ulu ai ke kanaka me ke kū’oko’a I ka ho’okō ‘ana i nā pono kīvila e ‘ae nā kānaka apau i nā palena wale nō i ho’okau ‘ia e ke kānāwai no ka mālama ‘ana i ka ho’omaopopo pono a me ka mahalo aku i nā pono kīvila o ha’i i kū i ka pono a me ka maluhia o ke aupuni o ka lehulehu ‘A‘ole loa e lilo kēia mau pono kīvila i mea e kū’ē’ē ana i ka pahuhopu a me nā loina o Nā Aupuni Hui Pū ‘Ia Paukū
Hungarian,cikk   1 A személynek kőtelességei vannak a közösséggel szemben amelynek keretében  egyedül lehetséges a személyiség szabad és teljes kifejlődése   2 Jogainak gyakorlása és szabadságainak élvezete tekintetében senki sincs alávetve más  korlátozásnak mint amelyet a törvény kizárólag mások jogai és szabadságai elismerésének  és tiszteletbentartásának biztosítása érdekében valamint a demokratikus társadalom  erkölcse közrendje és általános jóléte jogos követelményeinek kielégítése érdekében  megállapít   3 Ezeket a jogokat és szabadságokat semmi esetre sem lehet az Egyesült Nemzetek  céljaival és elveivel ellentétesen gyakorolni
Icelandic,grein Hver maður hefur skyldur við þióðfélagið enda getur það eitt tryggt fullan og frjálsan persónuþroska einstaklingsins Þjóðfélagsþegnar skulu um réttindi og frjálsræði háðir þeim takmörkunum einum sem settar eru með lögum i því skyni að tryggja viðurkenningu á og virðingu fyrir frelsi og réttindum annarra og til þess að fullnægja réttlátum kröfum um siðgæði reglu og velferð almennings í lýðfrjálsu þjóðfélagi Þessi mannréttindi má aldrei framkvæma svo að í bága fari við markmið og grundvallarreglur Sameinuðu þjóðanna
Igbo,Onye o̟ bu̟la nwere o̟ru̟ ndi o tosiri i̟ru̟ru̟ obodo ya bu̟ nani̟ ebe ntozu oke mmadu̟ nke o̟ cho̟ro̟ ga esi pu̟ta Na ngosipu̟ta ikike na ohere ndi o nwegasi̟ri̟ onye o̟ bu̟la ga enwe nrube isi nye so̟so̟ mmachi ndi sitere n usoro iwu a mara iji mee ka e nweta ezi ngho̟ta na nso̟̟pu̟ru̟ ikike na ohere ndi o̟zo̟ nwegasi̟ri̟ na iji nweta ezi ihe mgnakwasi̟ u̟kwu̟ maka ezi mkparamagwa ndebe iwu o̟ha na o̟di̟ mma mmadu̟ nile no̟ n obodo onye kwuo uche ya A gaghi̟ egosipu̟ta ikike na ohere ndi a n u̟zo̟ o̟ bu̟la ha ga esi megide ebumnuche na usoro iwu nke United Nations Nkeji edemede
Ilocano,1 Tunggal meysa adda pagrebbenganna iti komunidad nga agmaymaysa a  siwawaya ken mabalin a naan anay a pagimbagan ti kanataona  2 Ti panangaramat kadagiti kalintegan ken wayawaya tunggal meysa  naikeddeng laeng iti adda iti babaen a panangeddeng ti linteg iti panggep  a panakabigbig ken panagraem kadagiti kalintegan ken wayawaya dagiti  sabsabali ken ti nagtitipunan nga umno nga kasapulan ti moralidad urnos  ti umili ken ti sapasap nga pagimbagan iti meysa nga naindemokrataan a  gimong  3 Dagitoy a kalintegan ken panagwayawaya ket saan koma a banag nga  maaramat a maikontra kadagiti pangpanggepen ken dagiti prinsipyo  kadagiti Nagkeykeysa nga Pagilyan  Artikulo
Indonesian,1 Setiap orang mempunyai kewajiban terhadap masyarakat tempat satu  satunya di mana ia memperoleh kesempatan untuk mengembangkan  pribadinya dengan penuh dan leluasa   2 Dalam menjalankan hak hak dan kebebasan kebebasannya setiap orang  harus tunduk hanya pada pembatasan pembatasan yang ditetapkan oleh  undang undang dengan maksud semata mata untuk menjamin  pengakuan serta penghormatan yang layak terhadap hak hak dan  kebebasan kebebasan orang lain dan untuk memenuhi syarat syarat  yang adil dalam hal kesusilaan ketertiban dan kesejahteraan umum  dalam suatu masyarakat yang demokratis   3 Hak hak dan kebebasan kebebasan ini dengan jalan bagaimana pun  sekali kali tidak boleh dilaksanakan bertentangan dengan tujuan dan  dasar Perserikatan Bangsa Bangsa   Pasal
Irish,1 Tá dualgais ar gach neach i dtreo an phobail mar is féidir leis féin a  phearsantacht a fhobairt go saor agus go hiomlán     2 Ag feidhmiú a cheart agus a shaoirsí dhó ní bheidh de shrianta ar dhuine  ar bith ach pé srianta a bhéas ceaptha de réir dlí chun críche  aitheantas agus urraim cuí a dhaingniú do chearta agus saoirsí daoine  eile agus chun ceanglais moráltachta an oird phoiblí agus leasa  choitianta a chomhlíonadh i sochaí dhaonlathach    3   Ní ceadmhach i gcás ar bith na cearta ná na saoirsí seo a fheidhmiú  contrártha do chuspóirí agus do phrionsabail na Náisiún Aontaithe     Airtegal
Italian,1  Ogni individuo ha dei doveri verso la comunità nella quale soltanto è  possibile il libero e pieno sviluppo della sua personalità   2  Nell esercizio dei suoi diritti e delle sue libertà ognuno deve essere  sottoposto soltanto a quelle limitazioni che sono stabilite dalla legge  per assicurare il riconoscimento e il rispetto dei diritti e delle libertà  degli altri e per soddisfare le giuste esigenze della morale dell ordine  pubblico e del benessere generale in una società democratica   3  Questi diritti e queste libertà non possono in nessun caso essere  esercitati in contrasto con i fini e principi delle Nazioni Unite    Articolo
Javanese,1 Saben uwong nduweni kuwajiban marang bebrayan/masyarakat kang  sanyatane ora ana papan liya kang bisa dadi papan mekaring kapribaden  kanthi bebas sarta temen tumemen  2 Sajroning ngleksanani hak hak lan kabebasan kabebasane saben uwong  kudu mbangun miturut marang pranatan kang salaras karo undang  undang (angger angger) kang isi ancas lan tujuwan sing ora ana liya  kajaba mung amrih gumolonging niyat ngugemi lan ngurmati kanthi trep  marang hak hak lan kabebasan kabebasan uwong liyane kanggo  mujudake syarat syarat kang adil ing bab kasusilan tertib tumata lan  katentremaning umum ing bebrayan/masyarakat kang demokratis  3 Hak hak lan kabebasan kabebasan kasebut kanthi alesan lan pawadan  apa wae ora keno dilaksanani nalisir karo ancas lan tujuwan sarta  wewaton wewatoning Perserikatan Bangsa Bangsa      BAB
Kazakh,bap Ѕr adamnıњ adam balasınıњ erkin jѕne tolıќ kemeldenwine mџmkinşilik beretin ќoѓam aldında mindetteri bar Љziniњ ќђќıќtarı men bostandıќtarın jџzege asırwda ѕr adam tek basќa adamdardıњ ќђќıќtarı men bostandıќtarın tïisti tџrde tanw jѕne ќђrmettew maќsatı kљzdelgen jaѓdayda ѓana jѕne demokratïyalıќ ќoѓamdaѓı moral’diњ ќoѓamdıќ tѕrtip pen ïgiliktiњ ѕdiletti talaptarın ќanaѓattandırw maќsatı kљzdelgen jaѓdayda ѓana zaњmen belgilengen şektewge ђşırawı tïis Osı bostandıќtar men ќђќıќtardı jџzege asırılwı Birikken Ђlttar Ђyımınıњ maќsattarı men ќaѓïdalarına ќayşı kelmewi tïis
Kyrgyz,statʼja   1 Ar bir adam özünün insanynyn erkin cana toluq önügüşü mümkün bolğon  qoomdun aldynda mildettüü   2 Öz uquqtary menen erkindikterin iş cüzünö aşyruuda ar bir adam  başqalardyn uquqtary menen erkindikterin tijiştüü türdö taanuunu cana  urmattoonu qamsyz qyluu cana demoqratijalyq qoomdo moraldyn qoomduq  tartiptin  cana  calpy  cyrğalçylyqtyn  adilettüü  talaptaryn  qanaattandyruu  maqsatynda  ğana  myjzam  tarawynan  belgilenğen  çektöölörgö ğana duuşar boluşu mümkün   3 Bul uquqtar menen erkindikterdi iş cüzünö aşyruu Birikken Uluttar  Ujumunun maqsattaryna cana prinsipterine eç qandaj qarama qarşy  kelüügö tijiş emes
Latvian,pants Ikvienam ir pienâkumi pret sabiedrìbu kurâ vienìgi ir iespèjama viða personìbas brìva un pilnìga attìstìba Izmantojot savas tiesìbas un brìvìbas katram cilvèkam ir jâpakîaujas tikai tâdiem ierobeýojumiem kas ir noteikti ar likumu vienìgi ar mèræi nodroøinât citu cilvèku tiesìbu un brìvìbu pienâcìgu atzìøanu un cienìøanu un morâles sabiedriskâs kârtìbas un vispârèjas labklâjìbas taisnìgu prasìbu apmierinâøanu demokrâtiskâ sabiedrìbâ Øìs tiesìbas un brìvìbas nekâdâ ziðâ nedrìkst izmantot pretrunâ ar Apvienoto Nâciju Organizâcijas mèræiem un principiem
Lithuanian,straipsnis Kiekvienas žmogus turi pareigas visuomenei kurioje tik ir gali laisvai ir visiškai vystytis jo asmenybė Įgyvendindamas savo teises ir nauadodamasis savo laisvėmis kiekvienas žmogus negali patirti kitokių apribojimų kaip įstatymo numatyti vien tik tam kad garantuotų kitų žmonių teisių ir laisvių deramą pripažinimą ir gerbimą siekiant patenkinti teisingus moralės viešosios tvarkos ir visuotinės gerovės reikalavimus demokratinėje visuomenėje Šios teisės ir laisvės jokiu būdu negali būti jgyvendinamos jeigu tai prieštarauja Suvientųjų Nacijų Organizacijos tikslams ir principams
Malagasy,Manana adidy amin ny fiaraha monina izay ahafahany mivelatra ny tsirairay Ny lalna ihany no mametra ny fizakan ny tsirairay ny zony sy ny fahafahany Izany dia mba hitandroana ny fanajana ny zon ny hafa ny lalna ara moraly ny filaminam bahoaka ary ny mahasoa ny olon  drehetra ao anatina fiaraha monina demokratika Tsy azo ampiharina ireo zo sy fahafahana ireo raha mifanohitra amin ny foto pisainana sy foto kevitry ny Firenena Mikambana ANDININY FAHA
Malay,1 Setiap orang mempunyai kewajipan terhadap masyarakat hanya dalam  mana perkembangan keperibadiannya secara bebas dan seluruhnya  termungkin   2 Dalam mengamalkan hak hak dan kebebasannya setiap orang tertakluk  hanya kepada batasan batasan seperti yang ditentukan oleh undang  undang semata mata bagi tujuan menjamin pengiktirafan dan  penghormatan yang sepatutnya terhadap hak hak dan kebebasan orang  lain dan untuk mendekati keperluan keperluan sepatutnya bagi akhlak  ketenteraman awam dan kebajikan umum dalam suatu masyarakat yang  demokratik   3 Hak hak dan kebebasan ini tidak boleh sama sekali diamalkan secara  bertentangan dengan tujuan tujuan dan prinsip prinsip Bangsa Bangsa  Bersatu   Perkara
Mandarin,tiáo ㈠ rén rén duì shè huì fù yǒu yì wù  yīn wéi zhī yǒu zài shè huì zhōng tā de gè xìng cái kě néng dé dào zì yóu hé chōng fēn de fā zhǎn  ㈡ rén rén zài xíng shǐ tā de quán lì hé zì yóu shí  zhī shòu fǎ l锟斤拷 suǒ què dìng de xiàn zhì  què dìng cǐ zhǒng xiàn zhì de wéi yī mù de zài yú bǎo zhèng duì páng rén de quán lì hé zì yóu gěi yú yīng yǒu de chéng rèn hé zūn zhòng  bìng zài yī gè mín zhǔ de shè huì zhōng shì yīng dào dé  gōng gòng zhì xù hé pǔ biàn fú lì de zhèng dāng xū yào  ㈢ zhè xiē quán lì hé zì yóu de xíng shǐ  wú lùn zài rèn hé qíng xíng xià jūn bù dé wéi bèi lián hé guó de zōng zhǐ hé yuán zé  dì
Maori,Rua tekau ma iwa a E whai kawenga ana ia tangata ki roto i te hapori kei konā ka taea te whakatipuranga herekore o te wairua o te tangata ki ōna taumata e hiahiatia ana b I te tangata e whai ana i ōna tika me ōna herekoretanga ka herea ia ki ngā tikanga anake o te ture e mau ai e mana ai ngā tika me ngā herekoretanga o tāngata kē e tutuki ai ngā āhuatanga o te matatika o te nahanaha o te hapori o te painga whānui o te hapori manapori c Kia kaua rawa e whāia ēnei tika me ēnei herekoretanga mehemea ka takahia nei ngā mātāpono o Te Kotahitanga o Te Ao Rārangi
Nigerian Pidgin,1 Evri bodi naim get wetin e fi do for hin community possible to develop hinsef well well     2 As evri bodi de do hin right and fridom evri bodi go mek sure say dem do di tins wey di law  tok to respekt human right and fridom of odas and mek dem meet di requirement of weda  sutin good or bad public order and jenera welfare for democratic sosayeti      3 Based on dis right and fridom mek notin happun wey e be say e no follo for di rizin and rule  of di United Nations        ARTICLE
Norwegian,1 Enhver har plikter overfor samfunnet som alene gjør den frie og fulle  utvikling av hans personlighet mulig   2 Under utøvelsen av sine rettigheter og friheter skal enhver bare være  undergitt slike begrensninger som er fastsatt i lov utelukkende med det      formål å sikre den nødvendige anerkjennelse av og respekt for andres  rettigheter og friheter og de krav som moralen den offentlige orden og  den alminnelige velferd i et demokratisk samfunn med rette stiller   3 Disse rettigheter og friheter må ikke i noe tilfelle utøves i strid med De  Forente Nasjoners formål og prinsipper   Artikkel
Occitan,Tota persona a de devers als respècte de la comunitat qu es lo sol endrech ont lo desvolopament liure e complèt de sa personalitat es possible Per profechar de sos dreches e de sas libertats tota persona serà pas somesa qu a las limitacions establidas per la lei unicament per assegurar la reconeissença e lo respècte dels dreches e de las libertats dels autres e per tal de respectar las justas exigéncias de la morala de l òrdre public e del benestar general dins una societat democratica Aquestes dreches e libertats se poiràn pas jamai aplicar contràriament a las finalitats e als principis de las Nacions Unidas Article
Polish,Każdy człowiek ma obowiązki wobec społeczeństwa bez którego niemożliwy jest swobodny i pełny rozwój jego osobowości W korzystaniu ze swych praw i wolności każdy człowiek podlega jedynie takim ograniczeniom które są ustalone przez prawo wyłącznie w celu zapewnienia odpowiedniego uznania i poszanowania praw i wolności innych i w celu uczynienia zadość słusznym wymogom moralności porządku publicznego i powszechnego dobrobytu demokratycznego społeczeństwa Z niniejszych praw i wolności nie wolno w żadnym przypadku korzystać w sposób sprzeczny z celami i zasadami Organizacji Narodów Zjednoczonych Artykuł
Portuguese,1O indivíduo tem deveres para com a comunidade fora da qual não é possível o livre e pleno  desenvolvimento da sua personalidade   2No exercício deste direito e no gozo destas liberdades ninguém está sujeito senão às limitações  estabelecidas pela lei com vista exclusivamente a promover o reconhecimento e o respeito dos  direitos e liberdades dos outros e a fim de satisfazer as justas exigências da moral da ordem pública  e do bem estar numa sociedade democrática   3Em caso algum estes direitos e liberdades poderão ser exercidos contrariamente e aos fins e aos  princípios das Nações Unidas     Artigo
Romanian,1 Orice persoană are îndatoriri fată de colectivitate deoarece numai în  cadrul acesteia este posibilă dezvoltarea liberă şi deplină a personalităţii  sale  2 In exercitarea drepturilor şi libertăţilor sale fiecare om nu este supus decît  numai îngrădirilor stabilite prin lege exclusiv în scopul de a asigura  cuvenita recunoaştere şi respectare a drepturilor şi libertaţilor altora şi ca      să fie satisfăcute justele cerinţe ale moralei ordinii publice şi bunăstării  generale într o societate democratică  3 Aceste drepturi şi libertăţi nu vor putea fi în nici un caz exercitate contrar  scopurilor şi principiilor Organizaţiei Naţiunilor Unite  Articolul
Russian,Každyj čelovek imeet objazannosti pered obŝestvom v kotorom tolʹko i vozmožno svobodnoe i polnoe razvitie ego ličnosti  Pri osuŝestvlenii svoih prav i svobod každyj čelovek dolžen podvergatʹsja tolʹko takim ograničenijam kakie ustanovleny zakonom isključitelʹno s celʹju obespečenija dolžnogo priznanija i uvaženija prav i svobod drugih i udovletvorenija spravedlivyh trebovanij morali obŝestvennogo porjadka i obŝego blagosostojanija v demokratičeskom obŝestve  Osuŝestvlenie ètih prav i svobod ni v koem slučae ne dolžno protivorečitʹ celjam i principam Organizacii Obʺedinennyh Nacij  Statʹja
Samoan,1  Ua i ai tiute o tagata uma i totonu o le alaalafaga o loo nonofo ai ma ua i ai le saolotoga e  mafai ai ona atiina ae lelei ona uiga faaalia faale tagata  2  I le faatinoina o lena aia tatau ma lona saolotoga o tagata uma e tatau ona usitai i tulaga  faatapulaaina faale tulafono ina ia faatumauina le aia tatau ma saolotoga o isi uso a tagata ma  ia talafeagai ma le tulaga amiotonu pulea lelei o tagata lautele ma le olaola lelei o tagata uma i  se atunuu pulea faatemokarasi  3  O lenei aia tatau ma saolotoga e le mafai lava ona faaaogaina i se auala le talafeagai ma le  sini autu ma faiga faavae a Malo Aufaatasi Mataupu
Scots,1 Awbody hes duties tae the commonty in the whilk alane the free and ful development  o his personality is possible    2 In the exercise o his richts and freedoms awbody shal thole nae mair nor whit branks  are determined by law for the ae purpose o makand the due kenning and respect for the  richts and freedoms o ithers and the meeting o the just needs o morality public order  and the common weill in a democratic society siccar    3 Thir richts and freedoms can niver in nae case be exercised conter the purposes and  principles o the Unitit Nations    Airticle
Serbian,1 Svako ima dužnost prema zajednici koja jedina omogućava slobodno i  puno razvijanje njegove ličnosti  2 U vršenju svojih prava i ostvarivanju sloboda svako može biti podvrgnut  samo onim ograničenjima koja su predvidjena zakonom u cilju  obezbedjenja nužnog priznanja i poštovanja prava i sloboda drugih i u cilju  zadovoljenja pravičnih zahteva morala javnog poretka i opšteg  blagostanja u demokratskom društvu  3 Ova prava i slobode ni u kom slučaju ne mogu se izvršavati protivno  ciljevima i načelima Ujedinjenih nacija  Član
Spanish,1 Toda persona tiene deberes respecto a la comunidad puesto que sólo en  ella puede desarrollar libre y plenamente su personalidad   2 En el ejercicio de sus derechos y en el disfrute de sus libertades toda  persona estará solamente sujeta a las limitaciones establecidas por la ley  con el único fin de asegurar el reconocimiento y el respeto de los  derechos y libertades de los demás y de satisfacer las justas exigencias  de la moral del orden público y del bienestar general en una sociedad  democrática   3 Estos derechos y libertades no podrán en ningún caso ser ejercidos en  oposición a los propósitos y principios de las Naciones Unidas  Artículo
Swahili,1 Kila mtu ana wajibu kwa watu wa jamii yo yote ambao kati yao tu ndio  yanaweza kupatikana maendeleo kamili ya hali bora ya maisha yake   2 Katika kutumia haki na uhuru wake kila mtu itambidi kufuata kanuni zile tu  zilizowekwa na sheria kwa ajili ya kulinda heshima inayotakiwa juu ya haki  na uhuru wa watu wengine na kwa ajili ya kuhifadhi kanuni za haki  usalama na hali njema ya maisha katika jamii ya kidemokrasi   3 Uhuru huu na haki hizi kamwe visitumiwe kinyume cha maazimio na  kanuni za Umoja wa Mataifa   Kifungu cha
Swedish,1 Var och en har plikter mot samhället i vilket den fria och fullständiga utvecklingen av hans eller hennes  personlighet ensamt är möjlig    2 Vid utövandet av sina rättigheter och friheter får en person endast underkastas sådana inskränkningar som  har fastställts i lag och enbart i syfte att trygga tillbörlig hänsyn till och respekt för andras rättigheter och  friheter samt för att tillgodose ett demokratiskt samhälles berättigade krav på moral allmän ordning och  allmän välfärd    3 Dessa rättigheter och friheter får inte utövas på ett sätt som är oförenligt med Förenta nationernas  ändamål och grundsatser    Artikel
