Language,Text
Finnish,artikla  15 artikla  15 artikla  15 artikla        1  Jokaisella on oikeus kansalaisuuteen      2  Keltään ei saa mielivaltaisesti riistää kansalaisuutta eikä evätä oikeutta  kansalaisuuden vaihtamiseen
French,1 Tout individu a droit à une nationalité  2 Nul ne peut être arbitrairement privé de sa nationalité ni du droit de changer de  nationalité  Article
Frisian,Elk hat rjocht op in nasjonaliteit Nimmen mei eigenwillich syn nasjonaliteit ûntnommen wurde noch it rjocht ûntsein wurde fan nasjonaliteit te feroarjen Kêst
Galician,Toda persoa ten dereito a unha nacionalidade Ninguín será privado arbitrariamente da súa nacionalidade nin do dereito a cambiar de nacionalidade Artigo
German,1 Jeder hat das Recht auf eine Staatsangehörigkeit  2 Niemandem darf seine Staatsangehörigkeit willkürlich entzogen noch das Recht  versagt werden seine Staatsangehörigkeit zu wechseln  Artikel
Hawaiian,Ua noa i nā kānaka apau ka noho ‘ana maka’āinana o ke aupuni ‘A’ole e ‘au’a wale ‘ia ka noho ‘ana maka’āinana o ke kanaka a ‘a’ole ho’i e ‘au’a ‘ia ka noho ‘ana he maka’āinana o kekahi aupuni ‘ē aku Paukū
Hungarian,cikk   1 Minden személynek joga van valamely állampolgársághoz   2 Senkit sem lehet sem állampolgárságától sem állampolgársága megváltoztatásának  jogától önkényesen megfosztani
Icelandic,grein Allir menn hafa rétt til ríkisfangs Engan mann má eftir geðþótta svipta ríkisfangi né rétti til þess að skipta um ríkisfang
Igbo,Onye o̟ bu̟la nwere ikike i̟bu̟ nwa afo̟ n ala ya O̟̟ di̟ghi̟ onye a ga esi n uzo̟ na edoghi anya napu̟ o̟bu̟bu̟ nwa afo̟ ya ma o̟ bu̟ napu̟ ikike i̟gbanwe ala o̟ nwa afo̟ na ya Nkeji edemede
Ilocano,1 Tunggal meysa adda kalinteganna nga makipag ili  2 Awan iti siasinoman ti mabalin nga mangikkat iti panakipagilim wenno ti  kalintegam nga mangsukat ti panakipagilim  Artikulo
Indonesian,1 Setiap orang berhak atas sesuatu kewarga negaraan   2 Tidak seorang pun dengan semena mena dapat dicabut kewarga  negaraannya atau ditolak haknya untuk mengganti kewarga negaraan   Pasal
Irish,1 Tá ag gach uile dhuine an ceart ar náisiúntacht     2 Ní déanfar a náisiúntacht a bhaint go treallach ó dhuine ar bith ná ní  shéanfar an ceart a náisiúntacht a athrú     Airteagal
Italian,1  Ogni individuo ha diritto ad una cittadinanza   2  Nessun individuo potrà essere arbitrariamente privato della sua  cittadinanza né del diritto di mutare cittadinanza    Articolo
Javanese,1 Saben uwong darbe hak dadi warga negara  2 Ora ana uwong siji wae kang kanthi tanpa landhesan tatanan banjur  kabatalake anggone dadi warga negara utowo ditampik hake kanggo salin  dadi warga negara liya  BAB
Kazakh,bap Ѕr adamnıњ azamattıќќa ќђќıѓı bar Eşkimdi de azamattıѓınan nemese azamattıѓın љzgertw ќђќıѓınan eriksiz ayırwѓa bolmaydı
Kyrgyz,statʼja  1 Ar bir adam gracdandyq aluuğa uquqtuu   2 Eç kim öz gracdandyğynan ce öz gracdandyğyn özgörtüü uquğunan  eenbaştyq menen acyratylbajt
Latvian,pants Ikvienam ir tiesìbas uz pilsonìbu Nevienam patvaîìgi nedrìkst atðemt tâ pilsonìbu vai atteikt tiesìbas mainìt savu pilsonìbu
Lithuanian,straipsnas Kiekvienas žmogus turi teisę į pilietybę Niekam negali būti savavališkai atimta jo pilietybė ar teisė ją pakeisti
Malagasy,Manan jo hizaka zom pirenena ny isam batan olona Tsy misy olona azo verezin jo tsy amin ny rariny na rarna tsy hiova zom pirenena ANDININY FAHA
Malay,1 Setiap orang adalah berhak kepada suatu kewarganegaraan   2 Tiada sesiapa pun boleh dilucutkan kewarganegaraannya secara  sewenangwenangnya atau dinafikan hak menukar kewarganegaraanya   Perkara
Mandarin,tiáo ㈠ rén rén yǒu quán xiǎng yǒu guó jí  ㈡ rèn hé rén de guó jí bù dé rèn yì bāo duó  yì bù dé fǒu rèn qí gǎi biàn guó jí de quán lì  dì
Maori,Tekau ma rima a E whai tika ana ia tangata ki tētahi karangatanga whenua b Kia kaua tētahi tangata e āraitia pokanoatia i tōna karangatanga whenua e āraitia rānei i te tika ki te whakarerekē i tōna karangatanga whenua Rārangi
Nigerian Pidgin,1 Evri bodi get right to say naim kontri be dis    2 Nobodi get right to tell ani bodi say di kontri no be hin own or deny am say e no fi shange  kontri  ARTICLE
Norwegian,1 Enhver har rett til et statsborgerskap   2 Ingen skal vilkårlig berøves sitt statsborgerskap eller nektes retten til å  forandre det   Artikkel
Occitan,Tot individú a drech a un nacionalitat Degun pòt pas èsser privat arbitràriament de sa nacionalitat ni del drech de cambiar de nacionalitat Article
Polish,Każdy człowiek ma prawo do posiadania obywatelstwa Nie wolno nikogo pozbawiać samowolnie obywatelstwa ani nikomu odmawiać prawa do zmiany obywatelstwa Artykuł
Portuguese,1Todo o indivíduo tem direito a ter uma nacionalidade   2Ninguém pode ser arbitrariamente privado da sua nacionalidade nem do direito de mudar de  nacionalidade     Artigo
Romanian,1 Orice persoană are dreptul la o cetăţenie  2 Nimeni nu poate fi lipsit în mod arbitrar de cetăţenia sa sau de dreptul de  a şi schimba cetăţenia  Articolul
Russian,Každyj čelovek imeet pravo na graždanstvo  Nikto ne možet bytʹ proizvolʹno lišen svoego graždanstva ili prava izmenitʹ svoe graždanstvo  Statʹja
Samoan,1  O tagata taitoatasi uma e i ai lana aia tatau i se tofi tau tagatanuu 2  E leai se tagata e tatau ona aveeseina lona tofi tau tagatanuu pe faafitia lona aia tatau e suia ai  lona tofi tau tagatanuu e aunoa ma se faiga faale tulafono  Mataupu
Scots,1 Awbody hes the richt til a nationality    2 Naebody shal be wulsomely twined o his nationality nor disalloued the richt tae  chynge his nationality    Airticle
Serbian,1 Svako ima pravo na državljanstvo  2 Niko ne sme samovoljno biti lišen svog državljanstva niti prava da promeni  državljanstvo  Član
Spanish,1 Toda persona tiene derecho a una nacionalidad   2 A nadie se privará arbitrariamente de su nacionalidad ni del derecho a  cambiar de nacionalidad   Artículo
Swahili,1 Kila mtu ana haki ya utaifa       2 Mtu ye yote asinyang anywe utaifa wake bila sheria wala asinyimwe haki  ya kujibadili taifa lake kama akitaka   Kifungu cha
Swedish,1 Var och en har rätt till en nationalitet    2 Ingen får godtyckligt fråntas sin nationalitet eller nekas rätten att ändra nationalitet    Artikel
Tagalog,1 Ang bawat tao y may karapatan sa isang pagkamamamayan       2 Walang sino mang aalisan ng kanyang pagkamamamayan ng walang  katwiran ni pagkakaitan ng karapatang magpalit ng kanyang  pagkamamamayan   Artikulo
Tahitian,'E ti'amanara'a to te ta'ata tupu ato'a i te hō'ē ti'ara'ava'a'ai'a 'Eiaha roa ia te ta'ata ia fa'a'erehia ma te ti'amā 'ore i to na ti'ara'ava'a'ai'a e i te ti'amanara'a ato'a no te taui i to na ti'ara'ava'a'ai'a 'IRAVA
Tongan,1 Oonse muntu ulaangulukide kuba munacisi wacisi ncayanda kukkala  2 Kunyina uyedele kukasyigwa kucinca busicisi antela kukasyigwa  kutacinca  Kapango
Turkish,1 Her ferdin bir uyrukluk hakkı vardır   2 Hiç kimse keyfi olarak uyrukluğundan ve uyrukluğunu değiştirmek  hakkından mahrum edilemez  Madde
Turkmen,1 Her bir adam graždan bolmaga haklydyr 2 Hiç kim öz graždanlygyndan ýa da graždanlygyny üýtgetmek hukugyndan    eden ýtdilikli kesilip bilinmez   Madda
Ukrainian,Kožna ljudyna maje pravo na hromadjanstvo Nixto ne može buty bezpidstavno pozbavlenyj hromadjanstva abo prava zminyty svoje hromadjanstvo Stattja
Uzbek,modda  1 Har bir insonning fuqarolik huquqi bor   2 Hesh kim o'zboshimchalik bilan o'z fuqarologini o'zgartirish huquqidan  mahrum etilishi mumkin emas
Venda,(1) Muthu muṅwe na muṅwe u na pfanelo ya u vha na lushaka lune a wela khalwo    (2) A hu na muthu ane a ḓo thivhelwa u vha wa lushaka lune a wela khalwo kana a  hanelwa pfanelo ya u shandukisa lushaka lune a wela khalwo     Tshiteṅwa
Welsh,1 Y mae gan bawb hawl i genedligrwydd  2 Ni ddylid amddifadu neb yn fympwyol o'u cenedligrwydd na gwrthod iddynt  yr hawl i newid eu cenedligrwydd  Erthygl
Xhosa,1 Wonke umntu unelungelo lobuhlanga   2 Akukho namnye oya kuhluthwa ubuhlanga bakhe okanye ahluthwe  ilungelo lokutshintsha ubuzwe bakhe   Inqaku le
Yoruba,E̟nì kò̟ò̟kan ló ní è̟tó̟ láti jé̟ o̟mo̟ orílè̟ èdè kan A kò lè s̟àdédé gba è̟tó̟ jíjé̟ o̟mo̟ orílè̟ èdè e̟ni ló̟wó̟ e̟nìké̟ni láìnídìí tàbí kí a kò̟ fún e̟nìké̟ni láti yàn láti jé̟ o̟mo̟ orílè̟ èdè mìíràn Abala
Zulu,1 Wonke umuntu unelungelo lobuzwe   2 Akekho oyokwenqatshelwa ngokungemthetho noma ancishwe ilungelo  lokuguqula ubuzwe bakhe   Isigaba
