Language,Text
Finnish,artikla  27 artikla  27 artikla  27 artikla        1  Jokaisella on oikeus vapaasti osallistua yhteiskunnan sivistyselämään  nauttia taiteista sekä päästä osalliseksi tieteen edistyksen mukanaan  tuomista eduista               2  Jokaisella on oikeus niiden henkisten ja aineellisten etujen suojaamiseen  jotka johtuvat hänen luomastaan tieteellisestä kirjallisesta tai taiteellisesta  tuotannosta
French,1 Toute personne a le droit de prendre part librement à la vie culturelle de la  communauté de jouir des arts et de participer au progrès scientifique et aux  bienfaits qui en résultent   2 Chacun a droit à la protection des intérêts moraux et matériels découlant de toute  production scientifique littéraire ou artistique dont il est l auteur   Article
Frisian,Elk hat it rjocht yn alle frijens diel te nimmen oan it kulturele libben fan 'e mienskip te genietsjen fan keunst en diel te hawwen oan wittenskiplike foarútgong en de fruchten dêrfan Elk hat rjocht op 'e beskerming fan geastlike en materiële belangen dy't fuortkomme út in wittenskiplik letterkundich of artistyk wurk dat er fuortbrocht hat Kêst
Galician,Toda persoa ten dereito a tomar parte libremente na vida cultural da comunidade a gozar das artes e a participar no progreso científico e nos beneficios que del resulten Toda persoa ten dereito á protección dos intereses morais e materiais que lle correspondan por razóns das produccións científicas literarias ou artísticas das que sexa autor Artigo
German,1 Jeder hat das Recht am kulturellen Leben der Gemeinschaft frei teilzunehmen sich  an den Künsten zu erfreuen und am wissenschaftlichen Fortschritt und dessen  Errungenschaften teilzuhaben  2 Jeder hat das Recht auf Schutz der geistigen und materiellen Interessen die ihm als  Urheber von Werken der Wissenschaft Literatur oder Kunst erwachsen  Artikel
Hawaiian,Ua noa i nā kānaka apau ke komo ‘ana i ka nohona ku’una o ke kaiāulu ka luana ‘ana i nā mea no’eau a me ke ka’ana like ‘ana i ka loa’a mai o ka holumua ‘epekema Ua noa i nā kānaka apau ka palekana ‘ana i na pono e loa’a mai ana mai ka hana ‘epekema ka palapala a i ‘ole ka mea no’eau āna i haku ai Paukū
Hungarian,cikk   1 Minden személynek joga van a közösség kulturális életében való szabad részvételhez a  művészetek élvezéséhez valamint a tudomány haladásában és az abból származó  jótéteményekben való részvételhez   2 Mindenkinek joga van minden általa alkotott tudományos irodalmi és művészeti  termékkel kapcsolatos erkölcsi és anyagi érdekeinek védelméhez
Icelandic,grein Hverjum manni ber réttur til þess að taka frjálsan þátt í menningarlífi þjóðfélagsins njóta lista eiga þátt í framförum á sviði vísinda og verða aðnjótandi þeirra gæða er af þeim leiðir Hver maður skal njóta lögverndar þeirra hagsmuna í andlegum og efnalegum skilningi er leiðir af vísindaverki ritverki eða listaverki sem hann er höfundur að hverju nafni sem nefnist
Igbo,Onye o̟ bu̟la nwere ikike iji aka ya soro n emume o̟di̟nala nke obodo iri uru nke mmu̟ta nka nakwa iketa oke n o̟ganihu na uru nke mmu̟ta sayensi Onye o̟ bu̟la nwere ikike nchedo uru ndi a hu̟ru̟ anya na ndi a hu̟ghi̟ anya sitere na mmepu̟ta nke sayensi edemede ma o̟̟̟ bu̟ nka nke e si n aka ya nweta Nkeji edemede
Ilocano,1 Iti tunggal meysa adda kalinteganna a makipaset a siwawaya iti  panagbiag kultural iti purok tapno agrag sak kadagiti sine ken tapno  maibingayna ti pagrang ayan ti sientipiko ken dagiti maited nga  pagimbagan deytoy  2 Tunggal meysa adda kalintegam a mangsalaknib iti moral ken dagiti  kayat nga maarwat nga banag nga aggapu kadagiti aniamana  mayannatop iti siensia wenno panaka arkos nga isu iti akin aramid  Artikulo
Indonesian,1 Setiap orang berhak untuk turut serta dengan bebas dalam kehidupan  kebudayaan masyarakat untuk mengecap kenikmatan kesenian dan  berbagi dalam kemajuan ilmu pengetahuan dan manfaatnya   2 Setiap orang berhak untuk memperoleh perlindungan atas kepentingan  kepentingan moril dan material yang diperoleh sebagai hasil dari sesuatu  produksi ilmiah kesusasteraan atau kesenian yang diciptakannya   Pasal
Irish,1      Tá ag gach aon dhuine an ceart páirt a ghlacadh gan chosc i saol  cultúrtha an phobail tairbhe a bhaint as na healaíona agus páirt a ghlacadh i  gcur chun cinn na h eolaíochta agus a sochair     2  Tá ag gach aon duine an ceart go gcosnófaí na leasa morálta agus  ábhartha a leanas ó saothar eolaíochta litríochta nó ealaíne ar bith arb é is  údar dó     Airteagal
Italian,1  Ogni individuo ha diritto di prendere parte liberamente alla vita culturale  della comunità di godere delle arti e di partecipare al progresso  scientifico ed ai suoi benefici   2  Ogni individuo ha diritto alla protezione degli interessi morali e materiali  derivanti da ogni produzione scientifica letteraria e artistica di cui egli  sia autore    Articolo
Javanese,1 Saben uwong duwe hak ngrasuk lan ambyur ing kiprahing kabudayan ing  sadina dinane ing bebrayan ngresepi seni lan bisa ngrasakake ngalami  majuning urip lan paedahing kawruh  2 Saben uwong duwe hak antuk pangayoman anggone kiprah lan makarya  ing babagan ngelmu lan kawruh   kang arupa pangayoman marang  kauntungan sing awujud moril utawa materiil uga ing kasusastran utawa  seni kang cinipta/asil karyane  BAB
Kazakh,bap Ѕr adam ќoѓamnıњ mѕdenï љmirine erkin ќatıswѓa љnerden raxat lѕzzat alwѓa ѓılımï progresske at salıswѓa ѕri onıњ ïgiligin paydalanwѓa ќђќılı Ѕr adam љzi avtor bolıp tabılatın ѓılımï eњbeginiњ ѕdebï nemese kљrkem şıѓarmalarınıњ nѕtïjesinde twındaytın rwxanï jѕne materïaldı mџddelerin ќorѓawѓa ќђќılı
Kyrgyz,statʼja  1 Ar bir adam qoomdun madanij turmuşuna erkin qatyşuuğa körköm  önördön yraqat aluuğa ilimij proğresske qatyşuuğa cana anyn  cyrğalçylyqtarynan pajdalanuuğa uquqtuu  2 Ar bir adam avtoru bolup eseptelgen ilimij adawij ce körköm  emgekterdin  natyjcalary  bolup  sanalğan  anyn  moraldyq  cana  materialdyq talamdarynyn qorğoluşuna uquqtuu
Latvian,pants Ikvienam ir tiesìbas brìvi piedalìties sabiedrìbas kultúras dzìvè baudìt mâkslu piedalìties zinâtnes progresâ un izmantot tâ labumus Ikvienam ir tiesìbas uz morâlo un materiâlo intereøu aizsardzìbu kas izriet no zinâtniskajiem literârajiem vai mâkslas darbiem kuru autors viðø ir
Lithuanian,straipsnis Kiekvienas žmogus turi teisę laisvai dalyvauti visuomenės kultūriniame gyvenime gėrėtis menu dalyvauti mokslinėje pažangoje ir naudotis jos gėrybėmis Kiekvienas žmogus turi teisę į apsaugą jo dvasinių ir materialinių interesų atsirandančių ryšium su mokslo literatūros ar meno kūrinių kurių jis yra autorius sukūrimu
Malagasy,Ny olon drehetra dia manan jo handray anjara amin ireo fihetsiketsehana ara kolotsaina atao ao amin ny faritra misy azy Mahazo mankafy ny zava kanto sy mandray anjara amin ny fampivelarana ny siansa sy ireo tombo tsoa aterak izany Tokony ho arovana ny zon ny mpamorona eo amin ny lafiny rehetra  voka pikarohana siantifika haisoratra zava kanto ANDININY FAHA
Malay,1 Setiap orang berhak secara bebas mengambil bahagian dalam kegiatan  kebudayaan masyarakatnya menikmati kesenian dan sama sama  merasai kemajuan sains dan faedah faedahnya       2 Setiap orang adalah berhak kepada perlindungan kepentingan  kepentingan moral dan kebendaan hasil dari sebarang penghasilan sains  kesusasteraan atau kesenian yang mana ianya adalah penciptanya   Perkara
Mandarin,tiáo ㈠ rén rén yǒu quán zì yóu cān jiā shè huì de wén huà shēng huó  xiǎng shòu yì shù  bìng fēn xiǎng kē xué jìn bù jí qí chǎn shēng de fú lì  ㈡ rén rén duì yóu yú tā suǒ chuàng zuò de rèn hé kē xué  wén xué huò měi shù zuò pǐn ér chǎn shēng de jīng shén de hé wù zhì de lì yì  yǒu xiǎng shòu bǎo hù de quán lì  dì
Maori,Rua tekau ma whitu a E whai tika ana ia tangata kia whai wāhi herekore nei ki te ao ahurea o te hapori kia whai ngahau i ngā mahi toi kia whai wāhi hoki ki ngā mahi pūtaiao me āna hua b E whai tika ana ia tangata kia tiakina ngā take ā hinengaro ā tinana e hua ake ana i ngā mahi pūtaiao tuhituhi mahi toi e mahia ana e te tangata Rārangi
Nigerian Pidgin,1 Evri bodi get right to paticipate for kulture life for di communiti mek dem enjoy di art and  share di scientific matas and how pipo fi gain    2 Evri bodi get right to protect hin work weda na science literature or ani tin wey fine well well  wey say na di persin do am  ARTICLE
Norwegian,1 Enhver har rett til fritt å delta i samfunnets kulturelle liv til å nyte kunst og  til å få del i den vitenskapelige framgang og dens goder   2 Enhver har rett til beskyttelse av de åndelige og materielle interesser som  er et resultat av ethvert vitenskapelig litterært eller kunstnerisk verk som  han har skapt   Artikkel
Occitan,Tota persona a lo drech de prene part liurament a la vida culturala de la comunitat de gausir de las arts e de participar al progrès scientific e als beneficis que ne son la consequéncia L autor de tota òbra scientifica literària o artistica a drech a l aparament dels interèsses morals e materials que ne resultan Article
Polish,Każdy człowiek ma prawo do swobodnego uczestniczenia w życiu kulturalnym społeczeństwa do korzystania ze sztuki do uczestniczenia w postępie nauki i korzystania z jego dobrodziejstw Każdy człowiek ma prawo do ochrony moralnych i materialnych korzyści wynikających z jakiejkolwiek jego działalności naukowej literackiej lub artystycznej Artykuł
Portuguese,1Toda a pessoa tem o direito de tomar parte livremente na vida cultural da comunidade de fruir as  artes e de participar no progresso científico e nos benefícios que deste resultam   2Todos têm direito à protecção dos interesses morais e materiais ligados a qualquer produção  científica literária ou artística da sua autoria     Artigo
Romanian,1 Orice persoană are dreptul de a lua parte în mod liber la viaţa culturală a  colectivităţii de a se bucura de arte şi de a participa la progresul ştiinţific  şi la binefacerile lui  2 Fiecare om are dreptul la ocrotirea intereselor morale şi materiale care  decurg din orice lucrare ştiinţifică literară sau artistică al cărei autor este  Articolul
Russian,Každyj čelovek imeet pravo svobodno učastvovatʹ v kulʹturnoj žizni obŝestva naslaždatʹsja iskusstvom učastvovatʹ v naučnom progresse i polʹzovatʹsja ego blagami  Každyj čelovek imeet pravo na zaŝitu ego moralʹnyh i materialʹnyh interesov javljajuŝihsja rezulʹtatom naučnyh literaturnyh ili hudožestvennyh trudov avtorom kotoryh on javljaetsja  Statʹja
Samoan,1  O tagata taitoatasi uma ua i ai le aia tatau e auai faatasi i soifuaga faale aganuu o le vaega o  tagata ma fiafia faatasi i faiva eseese ma fefaasoaai i faiga faasaienisi ma ona faamanuiaga  2  O tagata taitoatasi uma ua i ai lana aia tatau mo le puipuiga o lana lava fatuga i mea  faasaienisi tusigatala po o tusiga ata ma isi mea faapea na fatu e ia lava  Mataupu
Scots,1 Awbody hes the richt tae tak pairt freely in the cultural life o the commonty tae enjoy  the airts and tae share in the advancement o science and its benefits    2 Awbody hes the richt til the haining o the moral and material interests that results frae  ony scientific literary or airtistic production he is the makar o    Airticle
Serbian,1 Svako ima pravo da slobodno učestvuje u kulturnom životu zajednice da  uživa u umetnosti i da učestvuje u naučnom napretku i u dobrobiti koja  otuda proističe  2 Svako ima pravo na zaštitu moralnih i materijalnih interesa koji proističu iz  bilo kog naučnog književnog ili umetničkog dela   čiji je on tvorac  Član
Spanish,1 Toda persona tiene derecho a tomar parte libremente en la vida cultural  de la comunidad a gozar de las artes y a participar en el progreso  científico y en los beneficios que de él resulten   2 Toda persona tiene derecho a la protección de los intereses morales y  materiales que le correspondan por razón de las producciones científicas  literarias o artísticas de que sea autora   Artículo
Swahili,1 Kila mtu anayo haki ya kushiriki katika maisha ya utamaduni ya jamii yo  yote na ana haki ya kufurahia ustadi wa kazi na kushiriki katika  maendeleo ya mambo ya sayansi na faida zinazotokana nayo   2 Kila mtu ana haki ya kulindwa kwa kila hali kutokana na mambo ya  sayansi aliyoandika aliyochora au aliyogundua   Kifungu cha
Swedish,1 Var och en har rätt att fritt delta i samhällets kulturella liv att njuta av konst samt att få ta del av  vetenskapens framsteg och dess förmåner    2 Var och en har rätt till skydd för de ideella och materiella intressen som härrör från vetenskapliga  litterära och konstnärliga verk till vilka han eller hon är upphovsman    Artikel
Tagalog,1 Ang bawat tao y may karapatang makilahok nang malaya sa buhay  pangkalinangan ng pamayanan upang tamasahin ang mga sining at  makihati sa mga kaunlaran sa siyensiya at sa mga pakinabang dito   2 Ang bawat tao y may karapatan sa pangangalaga ng mga kapakanang  moral at materyal bunga ng alin mang produksiyong pang agham  pampanitikan o pansining na siya ang may akda   Artikulo
Tahitian,E ti'amanara'a to te ta'ata ato'a i te fa'aō atu ma te ti'amā i roto i te fa'anahora'a 'ihi tupu a te va'amata'eina'a i te fa'afaufa'a atu i te mau tata'ura'a 'una e i te 'amui ato'a atu i te fa'aritora'a o te pū'ihi e i te mau rahura'a ora e roa'a mai 'E ti'amanara'a to te ta'ata tata'itahi i te pāruruhiara'a o te mau faufa'a ture e te mau faufa'a tino e vai ra i roto i te mau tata'ura'a 'ihi te mau tata'ura'a 'aivana'a 'aore ra te mau tata'ura'a 'una ta na iho e fatu na 'IRAVA
Tongan,1 Oonse muntu ulaangulukide kakunyina kukasyigwa kutola lubazu  mubuumi bukkala bana maleya kuyiya zyilenwa zyacisi alimwi  akwaabana busongo  2 Oonse muntu ulaangulukide kukwabililwa ku zyintu zyayanda mbuli zya  kulyaanzila nyimbo azyisobano zyalilembela mukamwini  Kapango
Turkish,1 Herkes topluluğun kültürel faaliyetine serbestçe katılmak güzel sanatları  tatmak ilim sahasındaki ilerleyişe iştirak etmek ve bundan faydalanmak  hakkını haizdir   2 Herkesin yarattığı her türlü bilim edebiyat veya sanat eserlerinden  mütevellit manevi ve maddi menfaatlerin korunmasına hakkı vardır       Madde
Turkmen,1 Her bir adam jemgyýetiň medeni kultur durmuşyna erkin gatnaşmaga    sungatdan lezzet almaga ylmy progrese gatnaşmaga we onuň eşretlerinden  peýdalanmaga haklydyr 2 Her bir adam awtor hökmünde öz ylmy edebi çeper zähmetiniň netijesi    bolup durýan ahlak we maddy bähbitleriniň goralmagyna haklydyr Madda
Ukrainian,Kožna ljudyna maje pravo vilʹno braty učastʹ u kulʹturnomu žytti suspilʹstva vtišatysja mystectvom braty učastʹ u naukovomu prohresi i korystuvatysja joho blahamy Kožna ljudyna maje pravo na zaxyst jiji moralʹnyx i materialʹnyx interesiv ščo je rezulʹtatom naukovyx literaturnyx abo xudožnix pracʹ avtorom jakyx vona je Stattja
Uzbek,modda  1 Har bir inson jamiyatning madaniy haetida erkin ishtiroq etish san'atdan  bahramand bo'lish ilmiy taraqqietda qatnashish va uning ne'matlaridan  bahramand bo'lish huquqiga egadir   2 Har bir inson o'zi muallifi bo'lgan ilmiy adabiy eki badiiy asarlar yuzasidan  ma'naviy va moddiy manfaatlari himoya qilinishi huquqiga egadir
Venda,(1) Muthu muṅwe na muṅwe u na pfanelo ya u shela mulenzhe kha kutshilele kwa  mvelele ya tshitshavha o vhofholowa u ḓiphina nga vhutsila na u vha na mukovhe kha  zwa mveledziso ya saintsi na mbuelo yazwo    (2) Muthu muṅwe na muṅwe u na pfanelo ya tsireledzo kha mikhwa na dzangalelo ḽa  ndaka zwi bvaho kha zwibveledzwa zwa saintsi maṅwalo kana vhutsila zwine a vha  muṅwali wazwo    Tshiteṅwa
Welsh,1 Y mae gan bawb yr hawl i gymryd rhan ym mywyd diwylliannol eu  cymdeithas i fwynhau'r celfyddydau ac i gyfranogi o gynnydd gwyddonol  a’i fuddiannau  2 Y mae gan bawb yr hawl i fynnu diogelwch i'r buddiannau moesol a  materol sy'n deillio o unrhyw gynnyrch gwyddonol llenyddol neu artistig y  maent yn awdur iddo      Erthygl
Xhosa,1 Wonke umntu unelungelo lokuthabatha inxaxheba ngokukhululekileyo  kwinkqubela yelizwe lakhe onwabele inkcubeko kunye nesabelo  senkqubela phambili yenzululwazi kunye noncedo lwezo zinto   2 Wonke umntu unelungelo lokhuseleko lwempatho kunye nezo zinto athi  azithande ezithi zibe ziziphumo zezayo nayiphina inkqubela ubuchule  bokufunda nokubhala okanye ubugcisa bemveliso yombhali   Inqaku la
Yoruba,E̟nì kò̟ò̟kan ló ní è̟tó̟ láìjé̟ pé a fi ipá mú un láti kópa nínú àpapò̟ ìgbé ayé àwùjo̟ rè̟ kí ó je̟ ìgbádùn gbogbo ohun àmús̟e̟ wà ibè̟ kí ó sì kópa nínú ìdàgbàsókè ìmò̟ sáyé̟n sì àti àwo̟n àn fàní tó ń ti ibè̟ jáde E̟nì kò̟ò̟kan ló ní è̟tó̟ sí ààbò àn fàní ìmo̟yì àti ohun ìní tí ó je̟ yo̟ láti inú is̟é̟ yòówù tí ó bá s̟e ìbáà s̟e ìmò̟ sáyé̟n sì ìwé kíko̟ tàbí is̟é̟ o̟nà Abala
Zulu,1 Wonke umuntu unelungelo elikhululekile lokuzimbandakanya empilweni  yamasiko omphakathi athokozele amakhono ahlomule entuthukweni  yezesayensi nasezinzuzweni zayo   2 Wonke umuntu unelungelo lokuvikeleka kwezifiso ezisemqoka  ezingumphumela womkhiqizo wezobusayensi wombhalo okukanye  wekhono elithize abengumsunguli wako   Isigaba
