Language,Text
Igbo,Onye o̟ bu̟la nwere ntozu oke nha anya i̟cho̟ ikpe ziri ezi n ihu o̟ha nke u̟lo̟ ikpe nwere onwe ya ma kwu̟ru̟kwa n ezi okwu na mkepebi ikike ndi o nwegasi̟ri̟ na ihe ndi o tosiri ime nakwa ebubo imebi iwu o̟ bu̟la e boro ya  Nkeji edemede11 Onye o̟ bu̟la e boro ebubo ida iwu nwere ntaramahu̟hu̟ tosiri ka e kwenye na o nweghi u̟ta tutu a cho̟̟pu̟ta na u̟ta di̟ri̟ ya n usoro iwu n ikpe e kpere n ihu o̟ha ebe e nyere ya ohere nile di̟ mkpa maka iji zara o̟nu̟ ya O̟ di̟ghi̟ onye a ga ama ikpe i̟da iwu o̟ bu̟la nwere ntaramahu̟hu̟ maka ihe o mere ma o̟ bu̟ ihe o̟ hapu̟ru̟ ime nke n abu̟ghi̟ i̟da iwu nwere ntaramahu̟hu̟ n oge e mere ya ma o̟ bu̟ n usoro iwu obodo ma o̟ bu̟ nke di n etiti mba na mba N otu aka ahu̟ a gaghi̟ enye mmadu̟ ntaramahu̟hu̟ kari̟ri nke a na enye n oge a dara iwu ahu̟ nwere ntaramahu̟hu̟ Nkeji edemede12 O̟ di̟ghi̟ onye a ga akwagide na nnyonye anya ezighi ezi n ihe o̟ co̟ghi ka o̟ha mara ezinulo ya u̟lo̟ ya ma o̟ bu̟ nziko̟ri̟ta ozi ya ma o̟ bukwa na mbuso agha megide ugwu na ezi aha ya Onye o̟ bu̟la newere ikike i̟cho̟ nchedo iwu megide nnyonye anya ma o̟ bu̟ mbuso agha ndi̟ a  Nkeji edemede 13 Onye o̟ bu̟la nwere ikike ohere ngaghari̟ na nke obibi n ime oke ala nke Steti o̟ bu̟la Onye o̟ bu̟la nwere ikike i̟hapu̟ ala o̟ bu̟la tiyere ala nke ya ma nweekwa ikike ilo̟ghachi n ala ya Nkeji edemede 14 Onye o̟ bu̟la nwere ikike i̟cho̟̟ ma nwetakwa n ala o̟zo̟ gasi ebe mgbanahu̟ mkpagbu A gaghi̟ akpo̟ku ikike a n ihe gbasara agbamakwu̟kwo̟ sitere ezie na mmebi iwu n abu̟ghi̟ nke ndo̟ro̟ndo̟ro̟ o̟chi̟chi̟ ma o̟ bu̟ omume megidere ebumnuche na usoro nke United Nations Nkeji edemede 15 Onye o̟ bu̟la nwere ikike i̟bu̟ nwa afo̟ n ala ya O̟̟ di̟ghi̟ onye a ga esi n uzo̟ na edoghi anya napu̟ o̟bu̟bu̟ nwa afo̟ ya ma o̟ bu̟ napu̟ ikike i̟gbanwe ala o̟ nwa afo̟ na ya Nkeji edemede 16 U̟mu̟̟ nwoke na u̟mu̟̟ nwanyi̟ toruru ogo n enweghi ihe njigide o̟ bu̟la site n agbu̟ru̟ o̟bu̟bu̟ nwa afo̟ ma o̟ bu̟ okpukpere chi nwere iki i̟lu̟ nwunye ma o̟ bu̟ di nakwa i̟malite ezi na u̟lo̟ nwere ikike nha anya n ihe gbasara o̟lu̟lu̟ di na nwunye obibi di na nwunye na mgbasa ya O̟lu̟lu̟ di na nwunye ga abu̟ri̟̟ri̟ ma e nwere nkweko̟ri̟ta si n obi zuru oke nke ndi cho̟ro̟ ilu onwe ha Ezi na u̟lo̟ bu̟ nkeji ntao̟ala site n okike nke ndi no̟ n obodo o̟ bu̟la n ihi ya o kwesiri inwe nchedo ndi obodo na nke Steti Nkeji edemede 17 Onye o̟ bu̟la nwere ikike inwe ihe nke aka ya ma o̟ bu̟ ya na ndi o̟zo̟ inweko̟ri̟ta ihe O̟ di̟ghi̟ onye a ga esi n u̟zo̟ na edoghi any napu̟ ihe o nwere Nkeji edemede18 Onye o̟ bu̟la nwere ikike echiche mmu̟o̟ na okpukpere chi masi̟ri̟ ya ikike a gbakwunyere ohere i̟gbanwe okpukpere chi ma o̟ bu̟ nkwenye ya na ohere nke so̟so̟ ya ma o̟ bu̟ ya na ndi o̟zo̟ nwere n o̟gbo̟ o̟ha ma o̟ bu̟ na nzuzo igosiwapu̟ta okpukpere chi ma o̟ bu̟ nkwenye ya site na nkuzi omume ofufe na ndebe iwu  Nkeji edemede19 Onye o̟ bu̟la nwere ohere uche aka ya na nkwupu̟ta uche ya ikike a gbakwunyere ohere i̟kwu̟do n echiche n enweghi nnyonye anya na nke i̟cho̟ i̟nata na i̟gbasa ozi na echiche site n u̟zo̟ o̟ bu̟la n agbanyeghi oke ala  Nkeji edemede 20 Onye o̟ bu̟la nwere ikike iji aka ya soro n o̟gbako̟ na otu O̟ di̟ghi̟ onye a da amanye isoro n otu o̟ bu̟la Nkeji edemede 21 Onye o̟ bu̟la nwere ikike iso n ochichi obodo ya n onwe ya ma o̟ bu̟ site na ndi nno̟chite anya a ho̟pu̟tara n enweghi mmanye Onye o̟ bu̟la nwere ike nha anya inwete o̟ru̟ obodo na ala ya Uche o̟ha na eze ga abu̟ ihe mgbakwasi̟ ukwu nke ike o̟chi̟chi̟ obodo A ga egosipu̟ta uche nke a site n ezi nt̟uli aka a ga na eme kwa mgbe nke onye o̟ bu̟la nwere ikike nha anya iso mee n u̟zo̟ nzuzo ma o̟ bu̟ n u̟zo̟ ndi o̟zo̟ ga enyekwa ya ohere i̟tu̟liri onye masi̟ri̟ ya aka Nkeji edemede 22 Onye o̟ bu̟lann o̟no̟du̟ ya di ka onye obodo nwere ikike inweta nchedo obodo ma tozukwa oke inweta site n agbamdo̟ obodo ya na enyemaka mba ndi o̟zo̟ di̟ ka nhazi na aku̟̟ na u̟ba Steti o̟ bu̟la siri di̟ ikike sitere n aku̟ na u̟ba o̟no̟du̟ n obodo na omenala bu̟ ikike ndi di̟ oke mkpa mu̟ ugwu ya na ohere ntozu oke ya di̟ ka mmadu̟  Nkeji edemede 23 Onye o̟ b̟ula nwere ikike i̟ru̟ o̟ru̟ iji aka ya ho̟ro̟ o̟ru̟ o̟ ga aru ino̟ n o̟no̟du̟ o̟ru̟ ndi ruuru ya ma di̟kwa mma na inweta nchedo site n o̟no̟du̟ enweghio̟ru̟ Onye o̟ bu̟la n enweghi i̟kpa oke o̟ bu̟la nwere ikike i̟nata u̟gwo̟ nha anya kwesiri o̟ru̟ ya Onye o̟ bu̟la na aru̟ o̟ru̟ nwere ikike i̟nata akwu̟mu̟gwo̟ ruuru ya ma di̟̟kwa mma nke ga eme ka ya na ezi na u̟lo̟ ya nwee obidi ndu̟ kwesiri ugwu mmadu̟ nke a gbakwunyere ma o̟ di̟ mkpa ihe ndi o̟zo̟ e ji echedo ndu̟ n obodo Onye o̟ bu̟la nwere ikike i̟malite na ibanye n otu ndi o̟ru̟ maka nchedo ihe ndi gbasara ya Nkeji edemede 24 Onye o̟ bu̟la nwere ikike ezumike na oge ezumike tinyere mkpebi doro anya nke oge o̟̟ru̟ ya na oge ezumike n afo̟ nke i̟kwu̟ u̟gwo̟ ga esokwa  Nkeji edemede 25 Onye o̟ bu̟la nwere ikike i̟no̟ n obibi ndu̟ tosiri etosi maka ahu̟ ike na o̟di̟mma nke ya na nke ezi na ulo ya tinyere nri uwe ebe obibi na nleko̟ta ahu̟ ike na enyemaka di iche iche nke obodo ya na ikike inwe nleko̟ta obodo n o̟no̟du̟ enweghi o̟ru̟ o̟̟ri̟a nkwaru̟ isi mkpe nka ma o̟ bu̟̟ o̟no̟du̟ ezughi oke o̟zo ̟nke o̟ na apu̟ghi igbochite O̟no̟du̟ nne na nke nwata kwesiri inwe mkpachapu̟ru̟ anya na enyemaka pu̟ru̟ iche U̟mu̟aka nile ma a mu̟ru̟ ha n alu̟mdi na nwuye ma a mu̟ghi ga enwe otu u̟di̟ nchedo obodo a Nkeji edemede 26 Onye o̟ b̟ula nwere ikike inweta o̟zu̟zu̟ O̟zu̟zu̟ ga abu̟ n efu o̟ kacha n oge mmalite bu̟kwa oge nto̟ala ya O̟zu̟zu̟ u̟mu̟ntaki̟ri̟ ga abu̟ manye O̟zu̟zu̟ nka na u̟zu̟ na nke o̟ru̟ aka ga adi̟ maka onye o̟ bu̟la cho̟ro̟ ha o̟zu̟zu di̟ elu ga erukwa onye o̟ bu̟la aka n usoro onye jiri tozuo maka ya O̟̟zu̟zu ka a ga eji sogide nkwalite ntozu oke nke mmadu̟ na kwadosi ike nke nso̟pu̟ru̟ maka ikike na ohere nto̟ala mmadu̟ nwegasiri O̟ ga akwalite ngho̟ta ndidi na adimnamma n etiti mba agbu̟ru̟ ma o̟ bu̟ otu okpukpere chi nile ma kwalitekwa emereme nile nke United Nations na eme ka udo di̟ri̟ Nne na nna nwere ikike izizi i̟ho̟ro̟ u̟di̟ ozu̟zu̟ a ga enye u̟mu̟ ha Nkeji edemede 27 Onye o̟ bu̟la nwere ikike iji aka ya soro n emume o̟di̟nala nke obodo iri uru nke mmu̟ta nka nakwa iketa oke n o̟ganihu na uru nke mmu̟ta sayensi Onye o̟ bu̟la nwere ikike nchedo uru ndi a hu̟ru̟ anya na ndi a hu̟ghi̟ anya sitere na mmepu̟ta nke sayensi edemede ma o̟̟̟ bu̟ nka nke e si n aka ya nweta Nkeji edemede 28 Onye o̟ bu̟̟la tozuru oke inwe nbazi ime obodo na nke jiko̟tara mba na ibe ya nke ga ekwe ka ikike na ohere ndi e gosipu̟tara na Nkuwuwaputa a zuo ezuo  Nkeji edemede 29 Onye o̟ bu̟la nwere o̟ru̟ ndi o tosiri i̟ru̟ru̟ obodo ya bu̟ nani̟ ebe ntozu oke mmadu̟ nke o̟ cho̟ro̟ ga esi pu̟ta Na ngosipu̟ta ikike na ohere ndi o nwegasi̟ri̟ onye o̟ bu̟la ga enwe nrube isi nye so̟so̟ mmachi ndi sitere n usoro iwu a mara iji mee ka e nweta ezi ngho̟ta na nso̟̟pu̟ru̟ ikike na ohere ndi o̟zo̟ nwegasi̟ri̟ na iji nweta ezi ihe mgnakwasi̟ u̟kwu̟ maka ezi mkparamagwa ndebe iwu o̟ha na o̟di̟ mma mmadu̟ nile no̟ n obodo onye kwuo uche ya A gaghi̟ egosipu̟ta ikike na ohere ndi a n u̟zo̟ o̟ bu̟la ha ga esi megide ebumnuche na usoro iwu nke United Nations Nkeji edemede 30 Onweghi ihe no̟ na Nkuwuwapu̟ta nke a a ga akowa di̟ ka ihe nyere Steti otu ma o̟ bu̟ mmadu̟ o̟ bu̟la ikike o̟ bu̟la itinye aka na emereme o̟ bu̟la ma o̟ bu̟̟ ime omume o̟ bu̟la iji mebi ikike na ohere o̟ bu̟la ndi a ko̟wapu̟tara n ebe
Ilocano,Maikari iti tunggal meysa iti naan anay nga panagpapada ken rumbeng iti nalatak  nga panakabista nga siwawayawaya ken awan iti idaddaduma ti pangukoman ti  panangeddeng dagiti kalinteganna ken pagrebbenganna ken aniaman nga  darum a kriminal nga maibusor kenkuana  Artikulo
Indonesian,Setiap orang dalam persamaan yang penuh berhak atas pengadilan yang adil  dan terbuka oleh pengadilan yang bebas dan tidak memihak dalam menetapkan  hak dan kewajiban kewajibannya serta dalam setiap tuntutan pidana yang  dijatuhkan kepadanya   Pasal
Irish,Tá gach aon duine i dteideal comhionannais ina iomláine ar éisteacht chothrom  phoiblí ó bhinse neamhspleách neamhchlaon ó thaobh a chuid cearta agus a  chuid oibleagáidí agus cúiseamh coiriúil ar bith atá ina choinne a chinneadh     Airteagal
Italian,Ogni individuo ha diritto in posizione di piena uguaglianza ad una equa e  pubblica udienza davanti ad un tribunale indipendente e imparziale al fine  della determinazione dei suoi diritti e dei suoi doveri nonché della fondatezza  di ogni accusa penale che gli venga rivolta    Articolo
Javanese,Saben uwong kanthi nduweni drajad padha ing satemene darbe hak tumrap  pangadilan kang adil lan tinarbuka dening pangadilan kanthi bebas lan ora bot      sih ing babagan netepake hak lan kuwajiban kuwajiban sarta ing sajroning  nampa saben ancaman pidana kang ditetepake marang saben uwong  BAB
Kazakh,bap Ѕr adam љziniњ ќђќıќtarı men mindetterin anıќtap љzine taѓılѓan ќılmıstıќ ayıptawdıњ negizdiligin belgilew џşin isi tolıќ teњdik negizinde ѕdilettik talaptarѓa say tѕwelsiz jѕne ѕdil sot arќılı aşıќ ќaralwına ќђќıѓı bar
Kyrgyz,statʼja  Ar bir adam öz uquqtary menen mildettenmelerin anyqtoo üçün cana ağa  qojulğan qylmyş coopkerçiliginin negizdüülügün anyqtoo üçün toluq  teñdiktin negizinde anyn işi maalymduu türdö cana köz qarandy emes  cana qalys sot tarawynan cana adilettüülüktün bardyq talaptaryn saqtoo  menen qaralyşyna cetişüügö uquqtuu
Latvian,pants Ikvienam viða tiesìbu un pienâkumu noskaidroøanai kâ arì viðam izvirzìtâs kriminâlâs apsúdzìbas pamatotìbas noteikøanai ir tiesìbas lai viðu lietu atklâti un ievèrojot visas taisnìguma prasìbas uz pilnìgas lìdztiesìbas pamata izskatìtu neatkarìga un objektìva tiesa
Lithuanian,straipsnis Kiekvienas žmogus remdamasis visiška lygybe turi teisę į tai kad jo bylą viešai ir teisingai išnagrinėtų nepriklausomas ir bešališkas teismas kuris nustatytų jo teises ir pareigas ar jam pareikšto baudžiamojo kaltinimo pagrįstuma
Malagasy,Manan jo ny olon drehetra mba hohenoin ny Fitsarana am pahibemaso sy tsy am piangarana ny heviny ka ho fitsarana mahaleo tena sy tsy miangatra no hametra ny zony sy ny mahamarim pototra na tsia ny fiampangana atao aminy  ANDININY FAHA
Malay,Setiap orang adalah berhak dengan samarata sepenuhnya kepada pembicaraan  adil dan terbuka oleh suatu tribunal bebas dan saksama dalam penetapan hak  hak dan tanggungannya dan sebarang tuduhan jenayah terhadapnya   Perkara
Mandarin,tiáo rén rén wán quán píng děng dì yǒu quán yóu yī gè dú lì ér wú piān yǐ de fǎ tíng jìn xíng gōng zhèng de hé gōng kāi de shěn xùn  yǐ què dìng tā de quán lì hé yì wù bìng pàn dìng duì tā tí chū de rèn hé xíng shì zhǐ kòng  dì
Maori,Tekau E whai tika ana ia tangata kia whakawākia ōna tika me ōna kawenga me ngā whakawhiu āture e whiua nei ki a ia ki mua i tētahi taraipiunara tū motuhake matatika e tika ana āna whakahaere ki mua i te iwi whānui Rārangi
Nigerian Pidgin,Evri bodi naim get right mek beta court hear der mata witout pashia or mago mago wey go  detamine hin right and duties and ani oda criminal sharge wey de on top hin head  ARTICLE
Norwegian,Enhver har krav på under full likestilling å få sin sak rettferdig og offentlig  behandlet av en uavhengig og upartisk domstol når hans rettigheter og plikter  skal fastsettesog når en straffeanklage mot ham skal avgjøres   Artikkel
Occitan,Tota persona a lo drech en plena egalitat que sa causa siá recebuda ambe equitat e publicament per un tribunal independent e imparcial que decidirà siá de sos dreches e obligacions siá de la legitimat de tota acusacion portada contra ela en matèria penala  Article
Polish,Każdy człowiek ma na warunkach całkowitej równości prawo aby przy rozstrzyganiu o jego prawach i zobowiązaniach lub o zasadności wysuwanego przeciw niemu oskarżenia o popełnienie przestępstwa być słuchanym sprawiedliwie i publicznie przez niezależny i bezstronny sąd  Artykuł
Portuguese,Toda a pessoa tem direito em plena igualdade a que a sua causa seja equitativa e publicamente  julgada por um tribunal independente e imparcial que decida dos seus direitos e obrigações ou das  razões de qualquer acusação em matéria penal que contra ela seja deduzida     Artigo
Romanian,Orice persoană are dreptul în deplină egalitate de a fi audiată în mod echitabil şi  public de către un tribunal independent şi imparţial care va hotărî fie asupra  drepturilor şi obligaţiilor sale fie asupra temeiniciei oricărei acuzări în materie  penală îndreptată împotriva sa  Articolul
Russian,Každyj čelovek dlja opredelenija ego prav i objazannostej i dlja ustanovlenija obosnovannosti predʺjavlennogo emu ugolovnogo obvinenija imeet pravo na osnove polnogo ravenstva na to čtoby ego delo bylo rassmotreno glasno i s sobljudeniem vseh trebovanij spravedlivosti nezavisimym i bespristrastnym sudom  Statʹja
Samoan,O tagata taitoatasi uma e agavaa i itu tutusa uma i se tulaga tatau e faafofogaina ai faalauaitele e se  faamasinoga tutoatasi  ma le le faaituau i le fuafuaina o ana aia tatau ma tiute tauave faapea so o se  moliaga o soligatulafono e faasaga ia te ia  Mataupu
Scots,Awbody is entitelt in ful equality til a fair and public hearing frae a staund alane and  even haundit tribunal in the determination o his richts and duties and o ony criminal  chairge conter him    Airticle
Serbian,Svako ima potpuno jednako pravo na pravično javno sudjenje pred nezavisnim i  nepristrasnim sudom koji će odlučiti o njegovim pravima i obavezama i o  osnovanosti svake krivične optužbe protiv njega  Član
Spanish,Toda persona tiene derecho en condiciones de plena igualdad a ser oída  públicamente y con justicia por un tribunal independiente e imparcial para la      determinación de sus derechos y obligaciones o para el examen de cualquier  acusación contra ella en materia penal   Artículo
Swahili,Kila mtu ana haki kamili ya kuhukumiwa vyema hadharani na baraza la hukumu  lililo huru na lisilo na upendeleo katika kutoa uamuzi wa haki zake na wajibu  wake na wa makosa yo yote yanayomhusu   Kifungu cha
Swedish,Var och en är på samma villkor berättigad till en rättvis och offentlig förhandling vid en oberoende och  opartisk domstol vid prövningen av hans eller hennes rättigheter och skyldigheter och av varje anklagelse  om brott mot honom eller henne    Artikel
Tagalog,Ang bawat tao y may karapatan sa ganap na pagkakapantay pantay sa isang  makatarungan at hayag na paglilitis ng isang hukumang malaya at walang  kinikilingan sa pagpapasiya ng kanyang mga karapatan at panangutan at sa ano  mang paratang na kriminal laban sa kanya   Artikulo
Tahitian,'E ti'amanara'a lo te ta'ata ato'a na roto i te 'aifaito ti'a i te fa'aro'o auti'a a ra'ahia ta na tumu 'ohipa e te hō'ē tomite ha'avāra'a ti'amā e te ti'a 'aifaito i mua i te huira'atira Na teie tomite 'oia e fa'aoti i te ti'amāra'a o to na mau ti'amanara'a e ta na mau fafaura'a 'aore ra i te manara'a o te mau fa'ahapara'a ato'a na ni'a i te tinofa'au tu'ara'a   'IRAVA
Tongan,Muntu oonse ulaangulukide kakunyina kwaandana kubetekwa ambunga yasalwa  inyina nkoilikumbtizya alimi isitikene kulanga kukwabililwa ku lwaanguluko  ndwajisi alimwi ayimwi milandu njakonzya kupegwa  Kapango
Turkish,Herkes haklarının vecibelerinin veya kendisine karşı cezai mahiyette herhangi  bir isnadın tespitinde tam bir eşitlikle davasının bağımsız ve tarafsız bir  mahkeme tarafından adil bir şekilde ve açık olarak görülmesi hakkına sahiptir   Madde
Turkmen,Her bir adam öz hukuklarynyň we borçlarynyň kesgitlenmegi we özüne  bildirilen jenaýat aýyplamasynyň esaslydygyny anyklamak üçin doly  deňhukuklylyk esasynda öz işiniň açyk we adalatyň ähli talaplaryna laýyklykda  garaşsyz we bitarap sudda seredilmegine haklydyr Madda
Ukrainian,Kožna ljudyna dlja vyznačennja jiji prav i obov jazkiv i dlja vstanovlennja obhruntovanosti pred javlenoho jij kryminalʹnoho obvynuvačennja maje pravo na osnovi povnoji rivnosti na te ščob jiji sprava bula rozhljanuta pryljudno i z doderžannjam usix vymoh spravedlyvosti nezaležnym i bezstoronnim sudom  Stattja
Uzbek,modda  Har bir inson  uning huquqlari va burchlarini belgilash va unga quyilgan jinoiye  ayibning nechogligi asosnlanganligini aniqlash uchun  batamom tenglik asosida  o'z ishi oshkora adolatning barcha talablariga rioya etilib mustaqil va xolis sud  tomonidan ko'rib chiqilishi huquqiga egadir
Venda,Muthu muṅwe na muṅwe o fanelwa nga u eḓana ho fhelelaho u thetsheleswa lwo teaho  nga dzulo ḽa nnyi na nnyi na hone ḽo ḓiimisaho nga ḽoṱhe ḽi sa dzhiiho sia musi hu tshi  khou tiwa pfanelo dzawe na mbofho dzawe na mulandu muṅwe na muṅwe wa  vhugevhenga une a hweswa    Tshiteṅwa
Welsh,Y mae gan bawb hawl mewn cydraddoldeb llawn i gael gwrandawiad teg a  chyhoeddus gan lys annibynnol a diduedd wrth benderfynu eu hawliau a’u  rhwymedigaethau ac unrhyw gyhuddiad troseddol yn eu herbyn  Erthygl
Xhosa,Wonke umntu unelungelo elipheleleyo elilinganayo nelilungileyo nokuxoxwa  kwetyala esidlangalaleni yinkundla ezimeleyo okanye inkundla zamatyala  ezingakhethi cala ekumisweni kwamalungelo nemfanelo zoluntu kunye naluphi  na ulwaphulo mthetho amangalelwe ngalo   Inqaku le
Yoruba,E̟nì kò̟ò̟kan tí a bá fi è̟sùn kàn ló ní è̟tó̟ tó dó̟gba tó sì kún láti s̟àlàyé ara rè̟ ní gban̅gba níwájú ilé e̟jó̟ tí kò s̟ègbè kí wo̟n lè s̟e ìpinnu lórí è̟tó̟ àti ojús̟e rè̟ nípa irú è̟sùn ò̟ràn dídá tí a fi kàn án  Abala
Zulu,Wonke umuntu kumele alalelwe obala ngokulingana okugcwele nangeqiniso  inkantolo engavuni futhi ezimele ekutholweni kwamalungelo akhe nezimiselo  zakhe noma ngabe iliphi icala abekwe lona   Isigaba
