Language,Text
Estonian,Igal inimesel on õigus tagakiusu ees varjupaika otsida teistes maades ja seda varjupaika kasutada Seda õigust ei saa kasutada jälitamise puhul mis tegelikult tuleneb mittepoliitilisest kuriteost või teost mis on vastuolus Ühinenud Rahavaste Organisatsiooni eesmärkide ja põhimõtetega Artikkel
Finnish,artikla  14 artikla  14 artikla  14 artikla        1  Jokaisella vainon kohteeksi joutuneella on oikeus hakea ja nauttia  turvapaikkaa muissa maissa      2  Tähän oikeuteen ei voida vedota kun on kysymys tosi epäpoliittisista  rikoksista johtuvista syytteistä tai teoista jotka ovat vastoin Yhdistyneiden  Kansakuntien periaatteita ja päämääriä
French,1 Devant la persécution toute personne a le droit de chercher asile et de bénéficier  de l asile en d autres pays   2 Ce droit ne peut être invoqué dans le cas de poursuites réellement fondées sur un crime de droit commun ou sur des agissements contraires aux buts et aux principes  des Nations Unies   Article
Frisian,Elk hat it rjocht om yn oare lannen asyl te freegjen en te hawwen tsjin ferfolging Op dat rjocht kin gjin berop dien wurde yn gefal fan strafferfolgings fanwegen misdriuwen fan net politike aard of hanlings yn striid mei de doelen en begjinsels fan 'e Feriene Naasjes Kêst
Galician,En caso de persecución toda persoa ten dereito a buscar asilo e a disfrutar del en calquera país Este dereito non poderá ser invocado contra unha acción xudicial realmente orixinada por delictos comúns ou por actos opostos ós propósitos e principios das Nacións Unidas Artigo
German,1 Jeder hat das Recht in anderen Ländern vor Verfolgung Asyl zu suchen und zu  genießen  2 Dieses Recht kann nicht in Anspruch genommen werden im Falle einer  Strafverfolgung die tatsächlich auf Grund von Verbrechen nichtpolitischer Art oder  auf Grund von Handlungen erfolgt die gegen die Ziele und Grundsätze der Vereinten  Nationen verstoßen  Artikel
Hawaiian,Ua noa i nā kānaka apau ka ‘imi ‘ana i nā aupuni pu’uhonua kahi e noho maluhia ai E ’au’a ‘ia kēia pono kīvila o ke kanaka i ho’opa’i ‘ia no ka hewa i pili ‘ole i ka politika a me ka hewa i kū’ē ‘ē i ka pahuhopu a me nā loina o Nā Aupuni Hui Pū ‘Ia Paukū
Hungarian,cikk   1 Minden személynek joga van az üldözés elől más országban menedéket keresni és a  más ország nyújtotta menedéket élvezni    2 Erre a jogra nem lehet hivatkozni közönséges bűncselekmény miatti kellőképpen  megalapozott üldözés sem pedig az Egyesült Nemzetek céljaival és elveivel ellentétes  tevékenység esetében
Icelandic,grein Rétt skal mönnum vera að leita og njóta griðlands erlendis gegn ofsóknum Enginn má þó skírskota til slíkra réttinda sem lögsóttur er með réttu fyrir ópólitísk afbrot eða atferli er brýtur í bága við markmið og grundvallarreglur Sameinuðu þjóðanna
Igbo,Onye o̟ bu̟la nwere ikike i̟cho̟̟ ma nwetakwa n ala o̟zo̟ gasi ebe mgbanahu̟ mkpagbu A gaghi̟ akpo̟ku ikike a n ihe gbasara agbamakwu̟kwo̟ sitere ezie na mmebi iwu n abu̟ghi̟ nke ndo̟ro̟ndo̟ro̟ o̟chi̟chi̟ ma o̟ bu̟ omume megidere ebumnuche na usoro nke United Nations Nkeji edemede
Ilocano,1 Iti tunggal meysa adda kalinteganna nga dumawat ken umawat iti asaylum  iti sabsabali nga pagilyan nga gapu ti pannaka usig  2 Deytoy nga kalintegan ket di nga maaramat no iti panangu sig ket talaga a  banag a basol nga di nga politikal wenno aramid a maisuppiat kadagiti  banag ken dagiti annuroten a maikontra iti Nagkaykaysa nga Pagilyan  Artikulo
Indonesian,1 Setiap orang berhak mencari dan menikmati suaka di negeri lain untuk  melindungi diri dari pengejaran   2 Hak ini tidak berlaku untuk kasus pengejaran yang benar benar timbul  karena kejahatan kejahatan yang tak berhubungan dengan politik atau  karena perbuatan perbuatan yang bertentangan dengan tujuan dan dasar  Perserikatan Bangsa Bangsa   Pasal
Irish,1 Tá an ceart ag gach aon duine tearmann ó ghéarleanúint a lorg agus a  bheith aige i dtíortha eile    2 Ní fhéadfar an ceart seo a agairt i gcás inchúisimh atá ag eascairt as  coireanna neampholaiticiúla nó as gníomhartha le fírinne atá  contrártha do chuspóirí agus do phrionsabail na Náisiún Aontaithe         Airteagal
Italian,1   Ogni individuo ha il diritto di cercare e di godere in altri paesi asilo dalle  persecuzioni   2   Questo diritto non potrà essere invocato qualora l individuo sia  realmente ricercato per reati non politici o per azioni contrarie ai fini e ai  principi delle Nazioni Unite    Articolo
Javanese,1 Saben uwong darbe hak ngupaya pangayoman marang negara liya  kanggo pangayoman amarga anggone dadi buron  2 Hak kasebut ora kena kaetrapake manawa anggone dadi buron iku nyata  kang dadi sababe awit tumindak kadursilan kang ora gegandhengan karo  politik utowo karana tumindak kang nalisir karo tujuan sing baku saka  Perserikatan Bangsa Bangsa  BAB
Kazakh,bap Ѕr adamnıњ ќwѓınѓa ђşıraѓan jaѓdayda basќa elderden baspana izdep jѕne sol baspananı paydalanwѓa kђќıѓı bar Bђl ќђќıќ şıntwatında sayasï emes ќılmıstıњ negizinde nemese Birikken Ђlttar Ђyımınıњ maќsattarı men ќaѓïdalarına ќayşı keletin ѕreketteri џşin ќwѓındalѓandarѓa jџrmeydi
Kyrgyz,statʼja  1 Ar bir adam quuğuntuqqa alynğanda başqa ölkölördön baş qalqaloo  izdöögö cana any pajdalanuuğa uquqtuu  2 Bul uquq çyndyğynda sajasij emes qylmyş ce Birikken Uluttar  Ujumunun maqsattary menen prinsipterine qarama qarşy kelgen iş  qylğandyğy üçün quuğuntuqtalğan uçurda pajdalanylyşy mümkün emes
Latvian,pants Ikvienam ir tiesìbas meklèt un izmantot patvèrumu no vajâøanas citâs valstìs Øìs tiesìbas nevar tikt izmantotas tâdas vajâøanas gadìjumâ kas ìstenìbâ nav saistìta ar politiskiem noziegumiem vai ar darbìbâm kas ir pretrunâ ar Apvienoto Nâciju Organizâcijas mèræiem un principiem
Lithuanian,straipsnis Persekiojamas kiekvienas žmogus turi teisę ieškoti prieglobsčio kitose šalyse ir juo naudotis Šia teise negali būti pasinaudota kai persekiojimas tikrai pagrįstas padarymu kriminalinio nusikaltimo ar veiksmų prieštaraujančių Suvienytųjų Nacijų Organizacijos tikslams ir principams
Malagasy,Raha misy fanenjehana azy dia zon olon drehetra ny mitady fialokalofana any an kafa Io zo io kosa dia tsy azo hampiharina amin ny raharahan keloka tsotra na amin ireo asa sy fihetsika mifanohitra amin ny foto  pisainana sy zava kendren ny Firenena Mikambana ANDININY FAHA
Malay,1 Setiap orang berhak memohon dan menikmati perlindungan politik dalam  negara lain daripada sebarang aniaya   2 Hak ini tidak boleh dituntut bagi pendakwaan yang benar benar timbul  daripada kesalahan bukan politik atau daripada tindakan yang  bertentangan dengan tujuan tujuan dan prinsip prinsip Bangsa Bangsa  Bersatu   Perkara
Mandarin,tiáo ㈠ rén rén yǒu quán zài qí tā guó jiā xún qiú hé xiǎng shòu bì hù yǐ bì miǎn pò hài  ㈡ zài zhēn zhèng yóu yú fēi zhèng zhì xìng de zuì xíng huò wéi bèi lián hé guó de zōng zhǐ hé yuán zé de xíng wéi ér bèi qǐ sù de qíng kuàng xià  bù dé yuán yòng cǐ zhǒng quán lì  dì
Maori,Tekau ma wha a E whai tika ana ia tangata ki te rapu whakaāhuru ki whenua kē i te pēhitanga i tōna ake whenua ā ki te noho pai ki taua whenua kē b Kāhore e taea tēnei tika te whakamahi mehemea e whiua ana te tangata ki tētahi whiu ehara i te kaupapa tōrangapū ehara rānei i te takahanga o ngā whāinga me ngā mātāpono o Te Kotahitanga o te Ao Rārangi
Nigerian Pidgin,1 Evri bodi get right to go or enjoy for anoda man kontri if e no safe for hin own kontri    2 This right fi no work if di persin do bad wey no be politika mata or if di mata de against di  rule of United Nations    ARTICLE
Norwegian,1 Enhver har rett til i andre land å søke og ta imot asyl mot forfølgelse   2 Denne rett kan ikke påberopes ved rettsforfølgelse som har reelt grunnlag  i upolitiske forbrytelser eller handlinger som strider mot De Forente  Nasjoners formål og prinsipper   Artikkel
Occitan,En cas de persecucion tota persona a lo drech de cercar asil e de beneficiar de l asil dins d autres païses Aquel drech se poirà pas invocar contra una accion judiciària que s aprendrà vertadièeirament a de crimes de drech comun ou o a d actes opausats a las finalitats e als principis de las Nacions Unidas Article
Polish,Każdy człowiek ma prawo ubiegać się o azyl i korzystać z niego w innym kraju w razie prześladowania Nie można powoływać się na to prawo w przypadku ścigania wszczętego rzeczywiście z powodu popełnienia przestępstwa pospolitego lub czynu sprzecznego z celami i zasadami Organizacji Narodów Zjednoczonych Artykuł
Portuguese,1Toda a pessoa sujeita a perseguição tem o direito de procurar e de beneficiar de asilo em outros  países   2Este direito não pode porém ser invocado no caso de processo realmente existente por crime de  direito comum ou por actividades contrárias aos fins e aos princípios das Nações Unidas     Artigo
Romanian,1 În caz de persecuţie orice persoană are dreptul de a căuta azil şi de a  beneficia de azil în alte ţări  2 Acest drept nu poate fi invocat în caz de urmărire ce rezultă în mod real  dintr o crimă de drept comun sau din acţiuni contrare scopurilor şi  principiilor Organizaţiei Naţiunilor Unite  Articolul
Russian,Každyj čelovek imeet pravo iskatʹ ubežiŝa ot presledovanija v drugih stranah i polʹzovatʹsja ètim ubežiŝem  Èto pravo ne možet bytʹ ispolʹzovano v slučae presledovanija v dejstvitelʹnosti osnovannogo na soveršenii nepolitičeskogo prestuplenija ili dejanija protivorečaŝego celjam i principam Organizacii Obʺedinennyh Nacij  Statʹja
Samoan,1  O tagata taitoatasi uma e i ai lana aia tatau e saili atu ai i nisi atunuu mo lona malu puipuia mai  sauaga faapea sona soifuaga fiafia  2  O lenei aia tatau e le mafai ona faatinoina i tulaga o moliaga moni le tulai mai o ni  soligatulafono e le o aafia i faiga faaupufai o malo po o gaoioiga e ese mai i faamoemoega ma  talitonuga o Malo Aufaatasi  Mataupu
Scots,1 Awbody hes the richt tae seek and tae enjoy in ither countries asylum frae  persecution    2 This richt mayna be cried on in the case o prosecutions genuinely arisan ower the  heids o nonpolitical crimes or o acts contrair til the purposes and principles o the Unitit  Nations    Airticle
Serbian,1 Svako ima pravo da traži i uživa u drugim zemljama utočište od  proganjanja  2 Na ovo pravo se niko ne može pozvati u slučaju gonjenja za krivična dela  koja nisu političkog karaktera ili progona zbog dela koja su u suprotnosti  sa ciljevima i načelima Ujedinjenih nacija  Član
Spanish,1 En caso de persecución toda persona tiene derecho a buscar asilo y a  disfrutar de él en cualquier país       2 Este derecho no podrá ser invocado contra una acción judicial realmente  originada por delitos comunes o por actos opuestos a los propósitos y  principios de las Naciones Unidas   Artículo
Swahili,1 Kila mtu ana haki ya kukimbilia na kustarehe katika nchi nyingine kwa ajili  ya kuepukana na udhalimu   2 Haki hii haiwezi kuombwa kwa udhalimu ambao hautokani na makosa ya  mambo ya siasa au na makosa ya maazimio na kanuni za Umoja wa  Mataifa   Kifungu cha
Swedish,1 Var och en har rätt att i andra länder söka och åtnjuta asyl från förföljelse    2 Denna rätt får inte åberopas vid rättsliga åtgärder som genuint grundas på icke politiska brott eller på  gärningar som strider mot Förenta nationernas ändamål och grundsatser    Artikel
Tagalog,1 Ang bawat tao y may karapatang humanap at magtamasa sa ibang bansa  ng pagpapakupkop laban sa pag uusig   2 Ang karapatang ito y hindi mahihingi sa mga pag uusig na tunay na  nagbubuhat sa mga pagkakasalang di pampulitika o sa mga gawang  nasasalungat sa mga layunin at simulain ng mga Bansang Nagkakaisa   Artikulo
Tahitian,I mua i te fa'afaora'a 'e tiamanara'a to te ta'ata ato'a i te 'imi i te pare ora e i te fa'ari'ihia mai i te tahi 'ē atu mau fenua 'Eiaha ra teie ti'amanara'a ia tata'uhia no te mau fa'afaora'a i fa'ahapa i te ti'amanara'a 'amui 'aore ra i fa'ahape i te mau fa'aotira'a e te mau fa'ata'ara'a ture a te mau Va'a'ai'a 'Amuitahia 'IRAVA
Tongan,1 Oonse muntu ulaangulukide kulomba kukkala akuliiba mucisi cimbi  mwaatijila kuyuba kwaangwa antela kupezyegwa musi mwazwa  2 Kukwabililwa kulwaanguluko oolu kulakozya kutyolwa kubantu batija  kubetekwa milandu isalala kabotu itali mbuli ya makani atwaambo twacisi  antela itayendelani anzila alimwi amilawo ya mbunga ya manyika oonse  (United Nations)  Kapango
Turkish,1 Herkes zulüm karşısında başka memleketlerden mülteci olarak kabulü  talep etmek ve memleketler tarafından mülteci muamelesi görmek hakkını  haizdir   2 Bu hak gerçekten adi bir cürüme veya Birleşmiş Milletler prensip ve  amaçlarına aykırı faaliyetlere müstenit kovuşturmalar halinde ileri  sürülemez   Madde
Turkmen,1 Her bir adam ýanalmalardan gaýry ýurtlarda gaçybatalga gözlemäge we ol  gaçybatalgadan peýdalanmaga haklydyr 2 Bu hukuk iş ýüzünde syýasy däl sebäplere görä edilen jenaýat ýa da    Birleşen Milletler Guramasynyň maksatlaryna we prinsiplerine garşy gelýän  etmişler sebäpli yzarlanylanda ulanylyp bilinmez Madda
Ukrainian,Kožna ljudyna maje pravo šukaty prytulku vid peresliduvanʹ v inšyx krajinax i korystuvatysa cym prytulkom Ce pravo ne može buty vykorystane v razi peresliduvannja jake v dijsnosti hruntujetʹsa na včynenni nepolityčnoho zločynu abo dijannja ščo superečytʹ ci jiljam i pryncypam Orhanizaciji Ob jednanyx Nacij Stattja
Uzbek,modda  1 Har bir inson ta'qibdan boshqa mamlakatlarda boshpana izlash va bu  boshpanadan foyidalanish huquqiga egadir   2 Mabodo aslida siesatga daxldor bo'lmagan jinoyat eki Birlashgan Millattlar  Tashkiloti maqsadlari va printsiplariga zid bo'lgan xatti harkat sodir etilishi  asosida jinoyat yuzaga kelsa bu huquqdan foydalanish mumkin emas
Venda,(1) Muthu muṅwe na muṅwe u na pfanelo ya u ṱoḓa na u ḓiphina nga pfanelo dza  vhafhalali kha maṅwe mashango malugana na u tsireledzwa kha u tovholwa    (2) Pfanelo iyi i nga si shumiswe hune u hweswa mulandu ha vha hu si ha vhugevhenga  ha politiki kana zwiito zwi fhambanaho na ndivho na mirando ya Dzangano ḽa  Mbumbano ya Dzitshaka     Tshiteṅwa
Welsh,1 Y mae gan bawb hawl i geisio ac i gael mewn gwledydd eraill noddfa rhag  erledigaeth  2 Ni ellir hawlio hyn mewn achosion o erledigaeth sy'n gwir ddilyn troseddau  anwleidyddol neu weithredoedd croes i amcanion ac egwyddorion y  Cenhedloedd Unedig  Erthygl
Xhosa,1 Wonke umntu unelungelo lokucela aze axhamle indawo yokhuseleko  elubhacweni kwamanye amazwe   2 Eli lungelo alinakukhuselwa wakumangalelwa ngenyaniso  engenamvelaphi ulwaphulo mthetho olungenazipolitiki okanye kumthetho  ochasene neenjongo zomthetho siseko zeZizwe ezimanyeneyo   Inqaku
Yoruba,E̟nì kò̟ò̟kan ló ní è̟tó̟ láti wá ààbò àti láti je̟ àn fàní ààbò yìí ní orílè̟ èdè mìíràn nígbà tí a bá ń s̟e inúnibíni sí i A kò lè lo è̟tó̟ yìí fún e̟ni tí a bá pè lé̟jó̟ tó dájú nítorí e̟ s̟̟è̟ tí kò je̟ mó̟ ò̟rò̟ ìs̟èlú tàbí ohun mìíràn tí ó s̟e tí kò bá ète àti ìgbékalè̟ Ajo̟ ìsò̟kan orílè̟ èdè àgbáyé mu Abala
Zulu,1 Wonke umuntu unelungelo lokucela ukuhlala akhosele kwamanye  amazwe ebalekela ukuphathwa kabuhlungu       2 Lelilungelo alinakusetshenziselwa ukubalekela ukushushiswa okufanele  okuvela ngamacala angahlangene nezombangazwe noma ngezenzo  ezingqubuzana nezinhloso nemigomo yeNhlangano yeZizwe   Isigaba
