Language,Text
Estonian,Igal inimesel on õigus kas vahetult või siis vabalt valitud esindajate kaudu oma maa valitsemisest osa võtta Igal inimesel on õigus võrdsele pääsule oma maa riigiteenistusse Valitsuse võimu aluseks peab olema rahava tahe see tahe peab väljenduma perioodislistes ja võltsimata valimistes mis tuleb läbi viia üldise ja võrdse valimisõiguse alusel salajase hääletamise teel või teistes samatähenduslikes vormides mis tagavad hääletamise vabaduse Artikkel
Finnish,artikla 21 artikla 21 artikla 21 artikla           1  Jokaisella on oikeus osallistua maansa hallitsemiseen joko välittömästi tai  vapaasti valittujen edustajien välityksellä      2  Jokaisella on yhtäläinen oikeus päästä maansa julkisiin toimiin               3  Kansan tahto on hallitusvallan perusta tämä tahto on ilmaistava  määräaikaisilla ja aidoilla vaaleilla joissa kaikilla on yleinen ja yhtäläinen  äänioikeus ja joissa äänestys on salainen tai muuta vaalivapauden  turvaavaa menettelyä noudattava
French,1 Toute personne a le droit de prendre part à la direction des affaires publiques de  son pays soit directement soit par l intermédiaire de représentants librement  choisis   2 Toute personne a droit à accéder dans des conditions d égalité aux fonctions  publiques de son pays   3 La volonté du peuple est le fondement de l autorité des pouvoirs publics cette  volonté doit s exprimer par des élections honnêtes qui doivent avoir lieu  périodiquement au suffrage universel égal et au vote secret ou suivant une  procédure équivalente assurant la liberté du vote   Article
Frisian,Elk hat it rjocht om diel te nimmen oan it bestjoer fan syn lân streekrjocht of troch frij keazen fertsjintwurdigers Elk hat it rjocht om op foet fan gelikensens talitten te wurden ta de oerheidstsjinsten fan syn lân De wil fan it folk sil de grûnslach wêze fan it gesach fan it regear dy wil sil ta utering komme yn periodike en earlike ferkiezings dy't hâlden wurde sille út krêft fan algemien en lykweardich kiesrjocht en by geheime stimmings of neffens in proseduere dy't krektlikegoed boarch stiet foar de frijheid fan stimmen Kêst
Galician,Toda persoa ten dereito a participar no goberno do seu país directamente ou por medio de representantes libremente escollidos Toda persoa ten dereito de acceso en condicións de igualdade ás funcións públicas do seu país A vontade do pobo ó a base da autoridade do poder público esta vontade expresarase mediante eleccións auténticas que se haberán de celebrar periodicamente por sufraxio universal e igual e por voto secreto ou outro procedemento equivalente que garanta a liberdade de voto Artigo
German,1 Jeder hat das Recht an der Gestaltung der öffentlichen Angelegenheiten seines  Landes unmittelbar oder durch frei gewählte Vertreter mitzuwirken  2 Jeder hat das Recht auf gleichen Zugang zu öffentlichen Ämtern in seinem Lande  3 Der Wille des Volkes bildet die Grundlage für die Autorität der öffentlichen Gewalt  dieser Wille muß durch regelmäßige unverfälschte allgemeine und gleiche Wahlen  mit geheimer Stimmabgabe oder einem gleichwertigen freien Wahlverfahren zum  Ausdruck kommen  Artikel
Hawaiian,Ua noa i nā kānaka apau ke komo ‘ana i ka hana a kona aupuni ma ona lā a i ‘ole ma o ka ‘elele i koho la’ela’e ‘ia Ua noa i nā kānaka apau ke kōkua o ke aupuni i ho’okumu ‘ia no nā maka’āinana ‘O ke kauoha a ka lehulehu ke kumu o ka mana aupuni e kauoha ‘ia ka ‘i’ini o ka lehulehu ma o ke koho pāloka ‘ana i mālama maoli ‘ia i kēlā wā kēia wā ua noa i nā kānaka apau loa ke koho malū ‘ana i ‘ole ma ke ka’ina hana i kūlike a kū’oko’a Paukū
Hungarian,cikk   1 Minden személynek joga van a hazája közügyeinek igazgatásában akár közvetlenül akár  szabadon választott képviselői útján való részvételhez   2 Minden személynek egyenlő feltételek mellett joga van saját hazájában közszolgálati  állásokra való alkalmazásához   3 A közhatalom tekintélyének alapja a nép akarata ez az akarat egyenlő szavazati jog és  titkos szavazás vagy a szavazás szabadságát ezzel egyenértékűen biztosító eljárás alapján  időszakonként tartandó tisztességes választáson kell hogy kifejezésre jusson
Icelandic,grein Hverjum manni er heimilt að taka þátt í stjórn lands síns beinlínis eða með því að kjósa til þess fulltrúa frjálsum kosningum Hver maður á jafnan rétt til þess að gegna opinberum störfum í landi sínu Vilji þjóðarinnar skal vera grundvöllur að valdi ríkisstjórnar Skal hann látinn í ljós með reglubundnum óháðum og almennum kosningum enda sé kosningarréttur jafn og leynileg atkvæðagreiðsla viðhöfð eða jafngildi hennar að frjálsræði
Igbo,Onye o̟ bu̟la nwere ikike iso n ochichi obodo ya n onwe ya ma o̟ bu̟ site na ndi nno̟chite anya a ho̟pu̟tara n enweghi mmanye Onye o̟ bu̟la nwere ike nha anya inwete o̟ru̟ obodo na ala ya Uche o̟ha na eze ga abu̟ ihe mgbakwasi̟ ukwu nke ike o̟chi̟chi̟ obodo A ga egosipu̟ta uche nke a site n ezi nt̟uli aka a ga na eme kwa mgbe nke onye o̟ bu̟la nwere ikike nha anya iso mee n u̟zo̟ nzuzo ma o̟ bu̟ n u̟zo̟ ndi o̟zo̟ ga enyekwa ya ohere i̟tu̟liri onye masi̟ri̟ ya aka Nkeji edemede
Ilocano,1 Tunggal meysa adda kalinteganna nga makipaset iti panagturay iti  pagilyan nga mismo nga isu wenno babaen kadagiti pinili nga  mangiparangarang  2 Kalintegan iti tunggal meysa nga umili nga agserbi nga padapada iti  pagilyanna      3 Iti pagayatan iti umili isu t pakaibatayan a panagturay iti gobierno daytoy  nga pagayatan ket maipakita iti panawen a panagbotos ken kinapudno iti  eleksyon nga nailubongan ken agpapada iti kalintegan nga agbotos a  sililimed wenno babaen iti kas pamuspusan a panagbotos a siwawaya  Artikulo
Indonesian,1 Setiap orang berhak turut serta dalam pemerintahan negerinya secara  langsung atau melalui wakil wakil yang dipilih dengan bebas   2 Setiap orang berhak atas kesempatan yang sama untuk diangkat dalam  jabatan pemerintahan negerinya   3 Kehendak rakyat harus menjadi dasar kekuasaan pemerintah kehendak  ini harus dinyatakan dalam pemilihan umum yang dilaksanakan secara  berkala dan jujur dan yang dilakukan menurut hak pilih yang bersifat  umum dan yang tidak membeda bedakan dan dengan pemungutan suara      yang rahasia ataupun menurut cara cara lain yang menjamin kebebasan  memberikan suara   Pasal
Irish,1 Tá ag gach aon duine an ceart chun páirt a ghlacadh i rialtas a thíre go  díreach nó trí ionadaithe a toghtar go saorálach    2 Tá an ceart ag gach aon duine rochtain chomhionann a bheith aige ar an  tseirbhís phoiblí in thír féin     3 Is é toil an phobail a bheidh ina bhonn ar údarás chumhachtaí an rialtais  léireofar an toil sin de thoradh toghcháin ionraice rud a thionólfar go  tráthrialta trí vótáil chomhchoiteann chomhionann agus trí vótáil rúnda nó  trí nósanna imeachta dá shamhail sin a rathaíonn saoirse vótála     Airteagal
Italian,1  Ogni individuo ha diritto di partecipare al governo del proprio paese sia  direttamente sia attraverso rappresentanti liberamente scelti   2  Ogni individuo ha diritto di accedere in condizioni di eguaglianza ai  pubblici impieghi del proprio paese   3  La volontà popolare è il fondamento dell autorità del governo tale  volontà deve essere espressa attraverso periodiche e veritiere elezioni  effettuate a suffragio universale ed eguale ed a voto segreto o  secondo una procedura equivalente di libera votazione      Articolo
Javanese,1 Saben uwong nduweni hak cawe cawe ing kaperluane pamarintah  nagarane kanthi langsung utawa lumantar wakil wakil kang pinilih kanti  bebas  2 Saben uwong darbe hak kang padha kanthi kalodhangan kang padha bisa  kawisudha tampa kalungguhan/jawatan pamarintah ing negarane  3 Gegayuhaning rakyat kudu dadi lambaran baku wewenange pamarintah  gegayuhan iki kudu kawujudake kanthi cara anane pamilihan umum kang  dianakake ing wektu kang tinamtu lan murni kanthi hak pilih kang umum      lan sadrajat kanthi pungut swara sacara wadi utawa kanthi pranatan liya  angger bisa nanggung hak bebas anggone milih  BAB
Kazakh,bap Ѕr adamnıњ љz elin basќarw isine tikeley љzi nemese erikti tџrde saylanѓan љkilderi arќılı ќatıswѓa ќђќıѓı bar Ѕr adam љz elinde memlekettik ќızmetke teњ dѕrejede ќol jetkizwge ќђќılı Xalıќtıњ erki џkimet bïliginiњ negizi bolwı tïis bђl erik merzimdi jѕne bђrmalanbaѓan saylaw arќılı jџzege asırılwı tïis  Saylaw jalpıѓa birdey teњ saylaw ќђќıѓı negizinde jasırın dawıs berw jolımen nemese osı sïyaќtı saylaw bostandıѓın ќamtamasız etetin basќa da osı mѕndes ѕdister arќılı љtkizilџi tïis
Kyrgyz,statʼja  1 Ar bir adam öz ölkösün tüzdön tüz ce erkin türdö şajlanğan öküldör  arqyluu başqaruuğa qatyşuuğa uquqtuu   2 Ar bir adam öz ölkösündö mamlekettik qyzmatqa birdej cetişüü uquğuna  ee   3 Eldin erki ökmöttük bijliktin negizi boluuğa tijiş bul erk  mezgil mezgili  menen  ötkörülüp  turğan  cana  casalmalanbağan  şajloolordon bilinüügö tijiş al şajloolor calpy cana birdej şajloo  uquqtary bolğondo caşyruun dowuş berüü colu menen ce dowuş berüünün  erkindigin qamsyz qylğan başqa ar qandaj formalary arqyluu  cürgüzülüügö tijiş
Latvian,pants Ikvienam ir tiesìbas piedalìties savas valsts pârvaldè tieøi vai ar brìvi izvèlètu pârstâvju starpniecìbu Ikvienam ir tiesìbas uz lìdztiesìgu pieejamìbu valsts dienestam savâ zemè Tautas gribai ir jâbút valdìbas varas pamatam øai gribai jâizpauýas periodiskâs un nefalsificètâs vèlèøanâs kam jânotiek uz vispârèju un vienlìdzìgu vèlèøanu tiesìbu pamata aizklâti balsojot vai arì citâs lìdzvèrtìgâs brìvâs balsoøanas procedúrâs
Lithuanian,straipsnis Kiekvienas žmogus turi teisę dalyvauti valdant savo šalį tiek tiesiogiai tiek per laisvai išrinktus atstovus Kiekvienas žmogus turi teisę lygybęs sąlygomis stoti į savo šalies valstybinę tarnybą Liaudies valia yra valstybinės valdžios pagrindas ši valis turi būti išreiškiama teisinguose rinkimouse kurie turi vykti periodiškai kai yra visuotinė ir lygi rinkimų teisę ir slaptas balsavimas arba kitos lygiavertės procedūros garantuojančios balsavimo laisvę
Malagasy,Manan jo handray anjara amin ny fitantanana raharaham bahoaka ao amin ny taniny ny olon drehetra   mivantana na amin ny alalan ny solontena nofinidy malalaka Manan jo hiditra amim pitoviana amin ny raharaham panjakana ao amin ny taniny ny olon drehetra Ny sitrapon ny vahoaka no fototry ny fahefan ny fitondram  panjakana Amin ny fifidianana no tokony hanehoany izany sitrapony izany ka tokony ho marina sy hisy ara potoana izany fifidianana izany Handraisan ny daholobe anjara ary miafina ny latsa bato na ara pomba mitovitovy amin izany ka miantoka ny fahalalahan ny fifidianana ANDININY FAHA
Malay,1 Setiap orang berhak mengambil bahagian dalam kerajaan negaranya  secara langsung atau melalui wakil wakil yang dipilih dengan bebas   2 Setiap orang adalah berhak kepada peluang samarata kepada  perkhidmatan awam dalam negaranya   3 Kemahuan rakyat hendaklah menjadi asas kewibawaan kerajaan  kemahuan ini hendaklah dibuktikan melalui pilihanraya berkala yang sejati  yang mana hendaklah diadakan secara sejagat dan samarata dan  hendaklah diadakan secara undi sulit atau melalui acara pengundian  bebas yang ketara       Perkara
Mandarin,tiáo ㈠ rén rén yǒu zhí jiē huò tōng guò zì yóu xuǎn zé de dài biǎo cān yǔ zhì lǐ běn guó de quán lì  ㈡ rén rén yǒu píng děng jī huì cān jiā běn guó gōng wù de quán lì  ㈢ rén mín de yì zhì shì zhèng fǔ quán lì de jī chǔ  zhè yī yì zhì yīng yǐ dìng qī de hé zhēn zhèng de xuǎn jǔ yú yǐ biǎo xiàn  ér xuǎn jǔ yīng yī jù pǔ biàn hé píng děng de tóu piào quán  bìng yǐ bù jì míng tóu piào huò xiāng dāng de zì yóu tóu piào chéng xù jìn xíng  dì
Maori,Rua tekau ma tahi a E whai tika ana ia tangata kia whai wāhi ki ngā whakahaere kāwanatanga o tōna whenua hāngai tonu atu mā te whai wāhi rānei ki ngā māngai kua oti nei te whakatū herekore nei b E whai tika ana ia tangata kia ōrite te whai wāhi ki ngā ratonga kāwanatanga o tōna whenua c Ko tā te iwi i whakatau ai koina te pūtake o te mana o te kāwanantanga kia mōhiotia ai te mana o te iwi ka whakatūria he pooti i ētahi wā i runga i te kaupapa whakaōrite mana pooti ki te katoa ā me pooti huna me whakahaere rānei he kaupapa pooti e rite nei te herekoretanga  Rārangi
Nigerian Pidgin,1 Evri bodi get right to henta or de govment for hin kontri weda direct or say pipo choose wit  free mind wey go represent dem  2 Evri bodi get ekwal  right to de for public servis for hin kontri   3 Na wetin di pipo want naim govment go stan ontop and na dis pattern dem go use for ani  elecshun wey go de ekwal and de evri wia and na say dem vote for secret or say di votin  de free    ARTICLE
Norwegian,1 Enhver har rett til å ta del i sitt lands styre direkte eller gjennom fritt valgte  representanter   2 Enhver har rett til lik adgang til offentlig tjeneste i sitt land   3 Folkets vilje skal være grunnlaget for offentlig myndighet Denne vilje skal  komme til uttrykk gjennom periodiske og reelle valg med allmenn og lik  stemmerett og med hemmelig avstemning eller likeverdig fri stemmemåte   Artikkel
Occitan,Tota persona a lo drech de participar a la direccion del afars publics de son país siá dirèctament siá per l intermediairi de representants causits liurament Tota persona a drech a accedir dins de condicions d egalitat a las foncions publicas del sieu país La volontat del pòble es lo fondament de l autoritat dels poders publics aquela volontat se deu exprimir gràcias a d eleccions vertadièiras que se tendràn periodicament al sufragi universal egal amb lo vòte secret o un autre procediment equivalent que garentisca la libertat de vòte Article
Polish,Każdy człowiek ma prawo do uczestniczenia w rządzeniu swym krajem bezpośrednio lub poprzez swobodnie wybranych przedstawicieli Każdy człowiek ma prawo równego dostępu do służby publicznej w swym kraju Wola ludu jest podstawą władzy rządu wola ta wyraża się w przeprowadzanych okresowo rzetelnych wyborach opartych na zasadzie powszechności równości i tajności lub na innej równorzędnej procedurze zapewniającej wolność wyborów Artykuł
Portuguese,1Toda a pessoa tem o direito de tomar parte na direcção dos negócios públicos do seu país quer  directamente quer por intermédio de representantes livremente escolhidos   2Toda a pessoa tem direito de acesso em condições de igualdade às funções públicas do seu país   3A vontade do povo é o fundamento da autoridade dos poderes públicos e deve exprimir se  através de eleições honestas a realizar periodicamente por sufrágio universal e igual com voto  secreto ou segundo processo equivalente que salvaguarde a liberdade de voto     Artigo
Romanian,1 Orice persoană are dreptul de a lua parte la conducerea treburilor publice  ale ţării sale fie direct fie prin reprezentanţi liber aleşi  2 Orice persoană are dreptul de acces egal la funcţiile publice din ţăra sa  3 Voinţa poporului trebuie să constituie baza puterii de stat această voinţă  trebuie să fie exprimată prin alegeri nefalsificate care să aibă loc în mod  periodic prin sufragiu universal egal şi exprimat prin vot secret sau urmînd  o procedură echivalentă care să asigure libertatea votului   Articolul
Russian,Každyj čelovek imeet pravo prinimatʹ učastie v upravlenii svoej stranoj neposredstvenno ili čerez posredstvo svobodno izbrannyh predstavitelej  Každyj čelovek imeet pravo ravnogo dostupa k gosudarstvennoj službe v svoej strane  Volja naroda dolžna bytʹ osnovoj vlasti pravitelʹstva èta volja dolžna nahoditʹ sebe vyraženie v periodičeskih i nefalʹsificirovannyh vyborah kotorye dolžny provoditʹsja pri vseobŝem i ravnom izbiratelʹnom prave putem tajnogo golosovanija ili že posredstvom drugih ravnoznačnyh form obespečivajuŝih svobodu golosovanija  Statʹja
Samoan,1  O tagata taitoatasi uma e i ai le aia tatau e auai ai i totonu o se faigamalo o lona atunuu i se  faiga tuusao po o le auala atu i le filifilia saoloto o sui usufono  2  O tagata taitoatasi uma e i ai lana aia tatau e maua ai avanoa tutusa i galuega a le malo i lona  atunuu  3  O le manaoga o tagata e tatau ona avea ma faavae autu o le puleaga a le malo o lenei  manaoga e tatau ona faailoa mai e ala i faiga palota e faapea e tatau ona aia tutusa tagata  uma i le palota faalilolilo po o le avea ma taualumaga tutusa o faiga palota saoloto  Mataupu
Scots,1 Awbody hes the richt tae tak a haund in the government o his countrie directly or  throu representatives freely waled    2 Awbody hes the richt til equal access tae public service in his countrie    3 The wull o the people shal be the grunds o the authoritie o government this wull shal  be expressed in periodic and jonick elections that shal be by universal and equal  suffrage and shal be hauden by secret vote or by the like free voican procedures    Airticle
Serbian,1 Svako ima pravo da učestvuje u upravljanju svojom zemljom neposredno  ili preko slobodno izabranih predstavnika  2 Svako ima pravo da na ravnopravnoj osnovi stupa u javnu službu u svojoj  zemlji      3 Volja naroda je osnova državne vlasti ova volja treba da se izražava na  povremenim i slobodnim izborima koji će se sprovoditi opštim i jednakim  pravom glasa tajnim glasanjem ili odgovarajućim postupkom kojim se  obezbedjuje sloboda glasanja  Član
Spanish,1 Toda persona tiene derecho a participar en el gobierno de su país  directamente o por medio de representantes libremente escogidos   2 Toda persona tiene el derecho de acceso en condiciones de igualdad a  las funciones públicas de su país   3 La voluntad del pueblo es la base de la autoridad del poder público esta  voluntad se expresará mediante elecciones auténticas que habrán de  celebrarse periódicamente por sufragio universal e igual y por voto  secreto u otro procedimiento equivalente que garantice la libertad del  voto   Artículo
Swahili,1 Kila mmoja anayo haki ya kushiriki katika Serikali ya nchi yake yeye  mwenyewe binafsi au kwa njia ya mjumbe aliemchagua kwa hiari yake   2 Kila mmoja anayo haki sawa ya kufanya kazi katika Serikali matakwa  hayo huonyeshwa katika uchaguzi halisi unaofanywa muda baada ya  muda ambao kila mtu hupiga kura na ambao hufanywa kwa kura ya siri na  kila mtu kwa hiari yake   3 Matakwa ya watu ndiyo yatakuwa msingi wa utawala wa serikali hali hii  itajidhihirisha kwenye chaguzi za haki kwa watu wote na ambazo  zinafanyika kwa siri au namna nyingine ambayo itahakikisha uchagazi  kuwa huru  Kifungu cha
Swedish,1 Var och en har rätt att delta i sitt lands styre direkt eller genom fritt valda ombud    2 Var och en har rätt till lika tillträde till offentlig tjänst i sitt land    3 Folkets vilja skall utgöra grundvalen för statsmakternas myndighet Folkviljan skall uttryckas i periodiska  och verkliga val som skall genomföras med tillämpning av allmän och lika rösträtt och hemlig röstning  eller ett likvärdigt fritt röstförfarande    Artikel
Tagalog,1 Ang bawat tao y may karapatang makilahok sa pamahalaan ng kanyang  bansa sa tuwiran o sa pamamagitan ng mga kinatawang malayang pinili   2 Ang bawat tao y may karapatan sa pantay na pagpasok sa paglilingkod  pambayan ng kanyang bansa   3 Ang kalooban ng bayan ang magiging saligan ng kapangyarihan ng  pamahalaan ang kaloobang ito y ipahahayag sa tunay na mga halalan sa  pana panahon sa pamamagitan ng pangkalahatan at pantay pantay na  paghahalal at idaraos sa pamamagitan ng lihim na balota o sa katumbas  na pamamaraan ng malayang pagboto   Artikulo
Tahitian,'E ti'amanara'a to te ta'ata ato'a i te fa'aō ti'a atu 'aore ra na ni'a atu i te ti'ara'a o te mau mero mā'iti ti'amā hia i roto i te fa'aterera'a 'ohipa a te Hau o to na fenua 'E ti'amanara'a to te ta'ata ato'a i te fa'aō atu na ni'a i te mau ti'ara'a 'aifaito i roto i te mau toro'a 'ohipa a te Hau o to na fenua 'O te hina'aro o te huira'atira te papa o te mana o te fa'aterera'a a te Ilau E ha'apararehia teie hina'aro na roto i te tahi mau mā~'itira'a ti'amā o tē rave tamau hia i te mau area fa'aau hia na roto ia i te hō'ē mā'itira'a hā'āti 'aifaito e i te hō'ē mā'itira'a pūrarohuna 'aore ra na roto ia i te hō'ē fa'anahora'a 'aifaito mai o te fa'atura i te ti'amāra'a o te mā'itira'a  'IRAVA
Tongan,1 Muntu oonse ulaangulukide kutola lubazu mubweendelezi bwa  mfulumende mucisi cokwabo antela kwiinda kumuntu usalwa biya abana  maleya antela lwakwe mukamwini  2 Muntu oonse ulaangulukide kupegwa lugwasyo lweelene alugwasyigwa  bana maleya mucisi  3 Kuyanda kwabantu kweelede kuba ciiminizyo ca mfulumende kuyanda  ooku kweelede kutondezyegwa kwainda ciindi alimwi akusala  kwamasimpe kweelede kucitwa abana maleya bamucisi bazumizyigwa  amulawo kusala alimwi akuzumizyigwa kusala ngwayanda kakunyina  kunyonganyizyigwa  Kapango
Turkish,1 Her şahıs doğrudan doğruya veya serbestçe seçilmiş temsilciler  vasıtasıyla memleketin kamu işleri yönetimine katılmak hakkını haizdir   2 Her şahıs memleketin kamu hizmetlerine eşitlikle girme hakkını haizdir   3 Halkın iradesi kamu otoritesinin esasıdır bu irade gizli şekilde veya  serbestliği sağlayacak muadil bir usul ile cereyan edecek genel ve eşit oy  verme yoluyla yapılacak olan devri ve dürüst seçimlerle ifade edilir   Madde
Turkmen,1 Her bir adam gönüden göni ýa da erkin saýlanan wekilleriň üsti bilen öz      döwletini dolandyrmaga gatnaşmaga haklydyr 2 Her bir adam öz ýurdunda döwlet gullugynda durmaga deň haklydyr 3 Halkyň erk islegi hökümetiň ygtyýarynyň esasy bolmalydyr bu erk wagtly     wagtynda we ählumumy deňhukukly saýlawlaryň üpjün edilen ýagdaýynda we  galplaşdyrylmadyk saýlawlarda gizlin ýa da saýlaw hukuklarynyň azatlygyny    doly üpjün edýän beýleki deň ähmiýetli görnüşdäki ses berişlikde öz beýanyny  tapmalydyr Madda
Ukrainian,Kožna ljudyna maje pravo braty učastʹ v upravlinni svojeju krajinoju bezposerednʹo abo čerez vilʹno obranyx predstavnykiv Kožna ljudyna maje pravo rivnoho dostupu do deržavnoji služby v svojij krajini Volja narodu povynna buty osnovoju vlady urjadu cja volja povynna vyjavljatysja u periodyčnyx i nefalʹsyfikovanyx vyborax jaki povynni provadytysʹ pry zahalʹnomu i rivnomu vyborčomu pravi šljaxom tajemnoho holosuvannja abo ž čerez inši rivnoznačni formy ščo zabezpečujutʹ svobodu holosuvannja Stattja
Uzbek,modda  1 Har bir inson bevosita eki erkinlik bilan saylangan vakillari vositada o'z  mamlakatini boshqarishda ishtiroq etish huquqiga egadir   2 Har bir inson o'z mamlakatida davlat xizmatiga kirishda teng huquqiga  egadir   3 Xalq irodasi huqumat hokimitatning negizi bo'lmog'i lozim bu iroda vaqti  vaqti bilan bo'ladigan va soxtalashtirilmagan saylivda o'z aksini topishi  ushbu saylov yalpi va teng saylov huquqiga ko'ra yashirin ovoz berish yuli  bilan eki ovoz berish ekinligi ta'minlaydigan boshqa tengma teng shakllar  vositasida o'tkazilish kerak
Venda,(1) Muthu muṅwe na muṅwe u na pfanelo ya u shela mulenzhe kha muvhuso wa shango  ḽawe nga ene muṋe kana nga vhaimeleli vhe a ḓikhethela o vhofholowa    (2) Muthu muṅwe na muṅwe u na pfanelo ya u kona u wana tshumelo ya vhathu i no  lingana kha shango ḽawe    (3) Lufuno lwa vhathu lu ḓo vha lwone murango wa maanḓalanga a muvhuso hezwi zwi  ḓo bveledzwa nga khetho dza vhukuma dzine dza ḓo vha hone nga zwifhinga zwo  tiwaho nahone khetho idzi dzi ḓo vha dza vhathu vhoṱhe nga u lingana nahone u khetha  hu ḓo vha ha tshidzumbe kana ha shumiswa maṅwe maga a u khetha nga mbofholowo     Tshiteṅwa
