Language,Text
Kazakh,bap Ѕr adam ќoѓam mџşesi retinde ѕlewmettik jaѓınan ќamsızdandırılwına jѕne onıњ ќadir ќasïeti ќoldaw tabwına jeke bası erkin kemeldenwine ќajetti ékonomïkalıќ ѕlewmettik jѕne mѕdenï salalar boyınşa ќђќıќtarı ѕrbir memlekettiњ ќђrılımı men resswrstarına say ђlttıќ ıkpal jѕne xalıkaralıќ ıntımaќtastıќ arќılı jџzege asırılwına ќђќıgı bar
Kyrgyz,statʼja  Qoomdun müçösü qatary ar bir adam sosialdyq caqtan qamsyz boluuğa cana  özünün qadyr barqyn saqtoo cana insandyğynyn erkin önügüşü üçün zaryl  bolğon eqonomiqalyq sosialdyq cana madanij tarmaqtardağy uquqtarğa  uluttuq küç araqetter menen el aralyq qyzmattaştyqtar arqyluu cana ar  bir mamlekettin struqturasy menen resurstaryna ylajyq ee boluuğa  uquqtuu
Latvian,pants Katram kâ sabiedrìbas loceklim ir tiesìbas uz sociâlo droøìbu un viðam ir tiesìbas ìstenot ar nacionâlo centienu palìdzìbu un starptautiskâs sadarbìbas ceîâ un atbilstoøi katras valsts struktúrai un resursiem viða paøcieðai un personìbas brìvai attìstìbai nepiecieøamâs ekonomiskâs sociâlâs un kultúras tiesìbas
Lithuanian,straipsnis Kiekvienas žmogus kaip visuomenęs narys turi teisę į socialinį aprūpinimą kuris skirtas būtinoms jo orumui ir laisvam asmenybės vystymuisi ekonominėms socialinėms ir kultūrinėms teisėms igyvendinti nacionalinemis pastangomis ir per tarptautinį bendradarbiavimą ir pagal kiekvienos šalies vidinš struktūrą bei išteklius
Malagasy,Ny olon drehetra amin ny maha mpikambana ao amin ny fiaraha monina azy dia manan jo ho voaantoka ara tsosialy Fiantohana natao hanajana ny zo ara toe karena sosialy sy ara kolotsaina izay ilain ny fahamendrehan ny olona sy ny fivoatran ny maha izy azy amin ny alalan ny ezaka nasionaly na iraisam pirenena araka ny fandaminana sy ny harem pireneny  ANDININY FAHA
Malay,Setiap orang sebagai anggota masyarakat adalah berhak kepada keselamatan  sosial dans berhak menjadikan suatu kenyataan melalui usaha negara dan  kerjasama antara bangsa dan menurut organisai dan sumber sumber dalam  negara masing masing hak hak ekonomi sosial dan kebudayaan yang termesti  bagi kemuliaannya dan perkembangan bebas keperibadiannya   Perkara
Mandarin,tiáo měi gè rén  zuò wéi shè huì de yī yuán  yǒu quán xiǎng shòu shè huì bǎo zhàng  bìng yǒu quán xiǎng shòu tā de gè rén zūn yán hé rén gé de zì yóu fā zhǎn suǒ bì xū de jīng jì  shè huì hé wén huà fāng miàn gè zhǒng quán lì de shí xiàn  zhè zhǒng shí xiàn shì tōng guò guó jiā nǔ lì hé guó jì hé zuò bìng yī zhào gè guó de zǔ zhī hé zī yuán qíng kuàng  dì
Maori,Rua tekau ma rua E whai tika ana ia tangata ki roto i ō rātau hapori kia whakawhiwhia ki te āwhina ā hapori ā me āhei te tangata ki te whakatinana i ōna tika ohanga hapori ahurea hoki e hāngai pū ana 9 Ngā Takenga Tika Tangata Te Whakapuakitanga o te Ao ki tōna mana me te whakatipuranga herekore o tōna rangatiratanga mā runga i ngā mahi o tōna whenua me ngā mahi ngātahi o ngā whenua o te ao ki runga anō i te āhua me ngā rawa o tōna whenua  Rārangi
Nigerian Pidgin,Evri bodi wey be memba of di sosayeti get di right to soshia sekuriti and ondastan as e be tru  nashuna effort and intanashuna  koperashun mek e follo wit di organizeshun and di resources of  each state of di ekonomic soshia and cultural right for wia hin rep de necessary  and di free  divelopment of hin persin   ARTICLE
Norwegian,Enhver har som medlem av samfunnet rett til sosial trygghet og har krav på at de  økonomiske sosiale og kulturelle goder som er uunnværlige for hans verdighet  og den frie utvikling av hans personlighet blir skaffet til veie gjennom nasjonale      tiltak og internasjonalt samarbeid i samsvar med hver enkelt stats organisasjon  og ressurser   Artikkel
Occitan,Tota persona coma membre de la societat a drech a la seguretat sociala e a la satisfaccion dels dreches economics socials e culturals indispensables a sa dignitat e al liure desvolopament de sa personalitat gràcias a l efòrç nacional e a la cooperacion internationala segon l organisacion e los mejans de cada país  Article
Polish,Każdy człowiek ma jako członek społeczeństwa prawo do ubezpieczeń społecznych ma również prawo do urzeczywistniania   poprzez wysiłek narodowy i współpracę międzynarodową oraz zgodnie z organizacją i zasobami każdego Państwa   swych praw gospodarczych społecznych i kulturalnych niezbędnych dla jego godności i swobodnego rozwoju jego osobowości  Artykuł
Portuguese,Toda a pessoa como membro da sociedade tem direito à segurança social e pode legitimamente  exigir a satisfação dos direitos econômicos sociais e culturais indispensáveis graças ao esforço  nacional e à cooperação internacional de harmonia com a organização e os recursos de cada país     Artigo
Romanian,Orice persoană în calitatea sa de membru al societăţii are dreptul la securitatea  socială ea este îndreptăţită ca prin efortul national şi colaborarea internaţională  ţinîndu se seama de organizarea şi resursele fiecărei ţări să obţină realizarea  drepturilor economice sociale şi culturale indispensabile pentru demnitatea sa şi  libera dezvoltare a personalităţii sale  Articolul
Russian,Každyj čelovek kak člen obŝestva imeet pravo na socialʹnoe obespečenie i na osuŝestvlenie neobhodimyh dlja podderžanija ego dostoinstva i dlja svobodnogo razvitija ego ličnosti prav v èkonomičeskoj socialʹnoj i kulʹturnoj oblastjah čerez posredstvo nacionalʹnyh usilij i meždunarodnogo sotrudničestva i v sootvetstvii so strukturoj i resursami každogo gosudarstva  Statʹja
Samoan,O tagata taitoatasi uma i le avea ma se sui o tagata uma e i ai lana aia tatau i faamanuiaga mo le  tausia saogalemu o tagata lautele ma e agavaa i le mauaina o ia faamanuiaga e auala atu i se  taumafaiga faale atunuu po o se galuega soofaatasi faava o malo ma ina ia tusa ai ma le  faamaopoopoina ma alaoa o Malo taitasi o aia tatau faale tamaoaiga faale aganuu ma le va fealoai ua  talafeagai lelei ma lona tulaga aloaia ma le atiina ae saoloto o ona uiga ma aga faale tagata  Mataupu
Scots,Awbody as a member o society hes the richt tae social security and is entitelt tae  realisation throu national darg and international compluterance and confeerin til the  organisation and fends o ilka State o the economic social and cultural richts that maun  be haen for his dignity and the free development o his personality    Airticle
Serbian,Svako kao član društva ima pravo na socijalno osiguranje i pravo da ostvaruje  privredna društvena i kulturna prava neophodna za svojе dostojanstvo i za  slobodan razvoj svoje ličnosti uz pomoćdržave i medjunarodne saradnje a u  skladu s organizacijom i sredstvima svake države  Član
Spanish,Toda persona como miembro de la sociedad tiene derecho a la seguridad  social y a obtener mediante el esfuerzo nacional y la cooperación internacional  habida cuenta de la organización y los recursos de cada Estado la satisfacción  de los derechos económicos sociales y culturales indispensables a su dignidad  y al libre desarrollo de su personalidad       Artículo
Swahili,Kila mtu kama raia anayo haki ya kutunzwa na anastahili kupata hali  zinazotokana na uchumi starehe na utamaduni ambazo ni za lazima kwa hali  bora na maendeleo ya nafsi yake  kwa njia ya juhudi ya taifa na ushirikiano kati  ya mataifa na kwa mujibu wa utaratibu na utajiri wa kila nchi   Kifungu ch
Swedish,Var och en har i egenskap av samhällsmedlem rätt till social trygghet och är berättigad till att de  ekonomiska sociala och kulturella rättigheter som krävs för hävdandet av hans eller hennes människovärde              och utvecklingen av hans eller hennes personlighet förverkligas genom nationella åtgärder och  mellanfolkligt samarbete i enlighet med varje stats organisation och resurser    Artikel
Tagalog,Ang bawat tao bilang kasapi ng lipunan ay may karapatan sa kapanatagang  panlipunan at nararapat na makinabang sa pamamagitan ng pambansang  pagsisikap at pakikipagtulungang pandaigdig at alinsunod sa pagkakabuo at mga  mapagkukunan ng bawat Estado sa mga karapatang pangkabuhayan  panlipunan at pangkalinangan na lubhang kailangan para sa kanyang  karangalan at sa malayang pagpapaunlad ng kanyang pagkatao       Artikulo
Tahitian,'E ti'amanara'a to te ta'ata ato'a na ni'a i to na ti'ara'a  mero 'avirira'ata'ata i te papaturura'a  'avirira'ata'ata 'E ti'ara'a to na i te manuiara'a o te mau ti'amanara'a te pae faufa'a te pae 'avirira'ata'ata e te pae fa'anahora'a 'ohipa tumu  faufa'a no to na ihomana e no te tupura'a ti'amā o to na ihota'ata ma te tūtavara'a va'a'ai'a 'oia e te ravera'a 'amui a te tā'āto'ara'a o te mau va'a'ai'a ia au i te fa'anahora'a e te faufa'a a te fenua tata'itahi  'IRAVA
Tongan,Muntu oonse muna maleya ulaangulukide kuyobwedwa mali ngakoswedwa ku  mali ngavwola ku nkampani yakabambwa mucisi antela kwiinda mukumvwana  acisi cimbi kweelene amulawo wacisi Alimwi ulaangulukide kulyeezyela buvubi  kuba abukkale alimwi akucita zyilengwa zyacisi zyitakonzyi kumusala akaambo  ka ciimo cakwe alimwi alwaanguluko lwa kusumpula bukkale bwakwe  Kapango
Turkish,Her şahsın cemiyetin bir üyesi olmak itibariyle sosyal güvenliğe hakkı vardır  haysiyeti için ve şahsiyetinin serbestçe gelişmesi için zaruri olan ekonomik  sosyal ve kültürel hakların milli gayret ve milletlerarası işbirliği yoluyla ve her  devletin teşkilatı ve kaynaklarıyla mütenasip olarak gerçekleştirilmesine hakkı  vardır   Madde
Turkmen,Her bir adam jemgyýetiň agzasy hökmünde sosial üpjünçilige hem de öz    mertebesini saklamak we şahsyýetiniň azat ösüşini üpjün etmek üçin ykdysady sosial we medeni ugurlarda zerur bolan hukuklaryny milli tagallalar we halkara  hyzmatdaşlygy arkaly hem de her döwletiň öz düzümine we resurslaryna    laýyklykda amala aşyrmaga haklydyr Madda
Ukrainian,Kožna ljudyna jak člen suspilʹstva maje pravo na socialʹne zabezpečennja i na zdijsnennja neobxidnyx dlja pidtrymannja jiji hidnosti i dlja vilʹnoho rozvytku jiji osoby prav u ekonomičnij Socialʹnij i kulʹturnij haluzjax za dopomohoju nacionalʹnyx zusylʹ i mižnarodnoho spivrobitnyctva ta vidpovidno do struktury i resursiv kožnoji deržavy  Stattja
Uzbek,modda      Jamiyat a'zosi sifatida har bir inson milliy kuch g'ayratlar sarflash va xalqaro  hamkorlik vositasida hamda har bir davlatning tuzimi va resurslariga binoan  ijtimoiy ta'minot huquqiga uning qadr qimmatini saqlab turish va shaxsini erkin  kamolga etkazish huquqiga egadir
Venda,Muthu muṅwe na muṅwe sa murado wa tshitshavha u na pfanelo ya u wana tshumelo ya  tsireledzo ya zwa u tshilisana nahone u na pfanelo ya u konou swikelela pfanelo dza  ikonomi u tshilisana na mvelele zwine zwa ṱoḓea kha tshirunzi tshawe na u bveledza  vhuvha hawe a tshi tikedzwa nga nungo dza lushaka na tshumisano ya dzitshakatshaka  zwi tshi ya nga nzudzanyo na zwiko zwa Muvhuso muṅwe na muṅwe    Tshiteṅwa
Welsh,Y mae gan bawb fel aelod o gymdeithas hawl i ddiogelwch cymdeithasol i allu  mwynhau hawliau economaidd cymdeithasol a diwylliannol sy'n anhepgorol i'w  hurddas ac i ddatblygiad rhydd eu personoliaeth trwy ymdrech genedlaethol a  chydweithrediad rhyngwladol ac yn unol â threfniadaeth ac adnoddau pob  Gwladwriaeth  Erthygl
Xhosa,Wonke umntu njengelungu lombutho woluntu unelungelo lokhuseleko lombutho  woluntu kwaye enelungelo lokuphumeza ngeenzame zobuzwe  nangemvisiswano zamazwe nangokuvumelana nemibutho namacebo  obuRhulumente ngokwezoqoqosho ezentlalo namalungelo amasiko neemfanelo  zesidima nenkululeko engenkqubela phambili yobuntu bakhe   Inqaku la
Yoruba,E̟nì kò̟ò̟kan gé̟gé̟̟ bí è̟yà nínú àwùjo̟ ló ní è̟tó̟ sí ìdáàbò bò láti o̟wó̟ ìjo̟ba àti láti jé̟ àn fà ní àwo̟n è̟tó̟ tí ó bá o̟rò̟ ajé ìwà láwùjo̟ àti às̟à àbínibí mu àwo̟n è̟tó̟ tí ó jé̟ kò s̟eé má nìí fún iyì àti ìdàgbàsókè è̟dá ènìyàn nípa akitiyan nínú orílè̟ èdè àti ìfo̟wó̟s̟owó̟ pò̟ láàrin àwo̟n orílè̟ èdè ní ìbámu pè̟lú ètò àti ohun àlùmó̟nì orílè̟ èdè kò̟ò̟kan  Abala
Zulu,Wonke umuntu njengelunga lomphakathi unelungelo lukuphepha emphakathini  futhi kufanele aziwe ngemizamo yezwe nokubambisana kukazwelonke futhi  nangokuhambisana nezinhlangano nemithombo yeMibuso ehlukene      kwezomnotho amalungelo amasiko nenhlalo angenakulahlwa ngesithunzi sakhe  nokuthuthukisa ubuyena ngenkululeko   Isigaba
