Language,Text
Mandarin,tiáo rèn hé rén dāng xiàn fǎ huò fǎ l锟斤拷 suǒ fù yú tā de jī běn quán lì zāo shòu qīn hài shí  yǒu quán yóu hé gé de guó jiā fǎ tíng duì zhè zhǒng qīn hài xíng wéi zuò yǒu xiào de bǔ jiù  dì
Maori,Tuawaru E whai tika ana ia tangata ki ngā huarahi whakatikatika hapa ki mua i ngā taraipiunara tōtika o te whenua e noho nei ia mō ngā mahi e takahī ana i ngā tika taketake nā te ture i tuku Rārangi
Nigerian Pidgin,Evri bodi get right to beta korreshun or solushun from confam nashunal tribunal wey de in charge of  pipo wey de giv wuman right wahala wey di constitushun or law giv  ARTICLE
Norwegian,Enhver har rett til effektiv hjelp av de kompetente nasjonale domstoler mot  handlinger som krenker de grunnleggende rettigheter han er gitt i forfatning eller  lov   Artikkel
Occitan,Tota persona a drech a un recors efectiu al prèp de las jurisdiccions nacionalas competentas contra los actes que viòlen los dreches fondamentals que li son reconeguts per la constitucion o la lei  Article
Polish,Każdy człowiek ma prawo do skutecznego odwoływania się do kompetentnych sądów krajowych przeciw czynom stanowiącym pogwałcenie podstawowych praw przyznanych mu przez konstytucję lub przez prawo  Artykuł
Portuguese,Toda a pessoa tem direito a recurso efectivo para as jurisdições nacionais competentes contra os  actos que violem os direitos fundamentais reconhecidos pela Constituição ou pela lei     Artigo
Romanian,Orice persoana are dreptul la satisfacţia efectivă din partea instanţelor juridice  naţionale competente împotriva actelor care violează drepturile fundamentale ce  i sînt recunoscute prin constituţie sau lege  Articolul
Russian,Každyj čelovek imeet pravo na èffektivnoe vosstanovlenie v pravah kompetentnymi nacionalʹnymi sudami v slučajah narušenija ego osnovnyh prav predostavlennyh emu konstituciej ili zakonom  Statʹja
Samoan,O tagata taitoatasi uma e i ai lana aia tatau i se faiga lelei e foia ai e se faamasinoga i totonu o le atunuu  ua i ai agavaa talafeagai ni gaoioiga e solia ai ana aia tatau ua tuuina atu ia te ia e le faavae po o le  tulafono  Mataupu
Scots,Awbody hes the richt til an effective remeid aff o the competent national tribunals for acts  that daes skaith til the fundamental richts grantit him o the constitution or by law    Airticle
Serbian,Svako ima pravo da ga nadležni nacionalni sudovi efikasno štite od dela kršenja  osnovnih prava koja su mu priznata ustavom ili zakonom  Član
Spanish,Toda persona tiene derecho a un recurso efectivo ante los tribunales nacionales  competentes que la ampare contra actos que violen sus derechos  fundamentales reconocidos por la constitución o por la ley   Artículo
Swahili,Kila mtu ana haki ya kutetewa na baraza la hukumu kwa makosa ya kuvunjiwa  haki zake za asili anazostahili kwa mujibu wa kanuni na sheria   Kifungu cha
Swedish,Var och en har rätt till verksam hjälp från sitt lands nationella domstolar mot handlingar som kränker hans  eller hennes grundläggande rättigheter enligt lag eller författning    Artikel
Tagalog,Ang bawat tao y may karapatan sa mabisang lunas ng karampatang mga  hukumang pambansa tungkol sa mga gawang lumalabag sa pangunahing mga  karapatan na ipinagkaloob sa kanya ng saligang batas o ng batas   Artikulo
Tahitian,'E ti'amanara'a to te ta'ata ato'a i te hō'ē horora'a ti'a mau i mua i te mau manaha'avara'a a te va'a'ai'a i mana i te pāto'i atu i te mau ha'a e fa'ahapa ra i to na mau ti'amanara'a tumu i ha'amanahia mai e te papature nui 'aore ra e te ture  'IRAVA
Tongan,Muntu oonse ulaangulukide kwiimininwa ambunga ya bantu basalwa mucisi  kubona kaambo kakwe nkasinkilwa kulwaanguluko lwakucita ncayanda  ncazumizyilwe amulawo  Kapango
Turkish,Her şahsın kendine anayasa veya kanun ile tanınan ana haklara aykırı  muamelelere karşı fiilli netice verecek şekilde milli mahkemelere müracaat hakkı  vardır   Madde
Turkmen,Her bir adam konstitusiýanyň ýa da kanunyň özüne beren esasy hukuklary    bozulan ýagdaýynda öz hukuklaryny başarnykly milli sudlar arkaly netijeli  dikeltmäge haklydyr Madda
Ukrainian,Kožna ljudyna maje pravo na efektyvne ponovlennja u pravax kompetentnymy nacionalʹnymy sudamy v razi porušennja jiji osnovnyx prav nadanyx jij konstytucijeju abo zakonom  Stattja
Uzbek,modda  Har bir inson mabodo uning konstitutsiya eki qonun berib qo'yigan asosiye  huquqlari buzilgudek bo'lsa nufuzli milliy sud tomonidan o'z huquqlarining  samarali tarzda tiklanishi huquqiga egadir
Venda,Muthu muṅwe na muṅwe u na pfanelo ya ndamulelo ya khoro dza lushaka dzi re na  vhukoni kha vhukando vhu pfukaho pfanelo dze a ṋewa nga ndayotewa kana mulayo    Tshiteṅwa
Welsh,Y mae gan bawb hawl i ymwared effeithiol gan y llysoedd cenedlaethol cymwys  rhag gweithredoedd sy’n troseddu'r hawliau sylfaenol a roddwyd iddynt gan y  cyfansoddiad neu gan y gyfraith  Erthygl
Xhosa,Wonke umntu unelungelo loncedo lwesiphumo sobuchule benkundla yamatyala  esizwe ngokomthetho owaphula iimfanelo ezibalulekileyo ezinikelwa ngumthetho  wolawulo   Inqaku le
Yoruba,E̟nì kò̟ò̟kan lórílè̟ èdè ló ní è̟tó̟ sí àtúns̟e tó jo̟jú ní ilé e̟jó̟ fún ìwà tó lòdì sí è̟tó̟ o̟mo̟nìyàn tó jé̟ kò s̟eé má nìí gé̟gé̟ bó s̟e wà lábé̟ òfin àti bí òfin ìpìlè̟ s̟e là á sílè̟  Abala
Zulu,Wonke umuntu unelungelo lokuthola usizo oluyilo ezinkantolo ezibekiwe  ngezenzo ezephula isisekelo samalungelo anikezwe wona umthethosisekelo  noma umthetho   Isigaba
