Language,Text
Estonian,Igal inimesel on õigus sellisele elatustasemele sealhulgas toit riietus korter arstiabi ja vajalik sotsiaalne teenindamine mis on nõutav tema enda ja perekonna tervise ja heaolu hoidmiseks ja õigus kindlustatusele tööpuuduse haiguse invaliidsuse lesestumise ja vanaduse saabumise korral või mõnel muul elatusvahenditest ilmajäämise juhul inimestest endast olenemata põhjustel Emadus ja väikelapseiga annavad õiguse erilisele hooldusele ja abile Kõigile lastele olgu nad siis sündinud abielus või väljaspool abielu peab osaks saama ühesugune sotsiaalne kaitse Artikkel
French,1 Toute personne a droit à un niveau de vie suffisant pour assurer sa santé son  bien être et ceux de sa famille notamment pour l alimentation l habillement le  logement les soins médicaux ainsi que pour les services sociaux nécessaires elle a droit à la sécurité en cas de chômage de maladie d invalidité de veuvage de  vieillesse ou dans les autres cas de perte de ses moyens de subsistance par suite  de circonstances indépendantes de sa volonté   2 La maternité et l enfance ont droit à une aide et à une assistance spéciales Tous  les enfants qu ils soient nés dans le mariage ou hors mariage jouissent de la même protection sociale   Article
Frisian,Elk hat rjocht op in libbensstandert dy't heech genôch is foar de sûnens en it wolwêzen fan himsels en syn húshâlding dêrûnder begrepen iten klean húsfesting en medyske fersoarging en needsaaklike sosjale tsjinsten en rjocht op foarsjenning yn gefal fan wurkleazens sykte ynvaliditeit ferstjerren fan 'e oare helte âlderdom of in oar gemis oan besteansmiddels troch omstannichheden bûten syn wil Mern en bern hawwe rjocht op bysûndere soarch en bystân Alle bern al of net wetlik sille ûnder deselde sosjale beskerming falle Kêst
Galician,Toda persoa ten dereito a un nivel de vida axeitado que lle asegure así como á súa familia a saúde e o benestar e en especial a alimentación o vestido a vivenda a asistencia médica e os servicios sociais precisos ten tamén dereito ós seguros en caso de desemprego enfermidade invalidez viúvez e vellez ou outros casos de perda dos seus medios de subsistencia por circunstancias independentes da súa vontade A maternidade e a infancia teñen dereito a coidados e asistencia especiais Tódolos nenos e nenas nacidos de matrimonio ou fóra do matrimonio teñen dereito á mesma protección social Artigo
German,1 Jeder hat das Recht auf einen Lebensstandard der seine und seiner Familie  Gesundheit und Wohl gewährleistet einschließlich Nahrung Kleidung Wohnung  ärztliche Versorgung und notwendige soziale Leistungen sowie das Recht auf  Sicherheit im Falle von Arbeitslosigkeit Krankheit Invalidität oder Verwitwung im  Alter sowie bei anderweitigem Verlust seiner Unterhaltsmittel durch unverschuldete  Umstände  2 Mütter und Kinder haben Anspruch auf besondere Fürsorge und Unterstützung  Alle Kinder eheliche wie außereheliche genießen den gleichen sozialen Schutz  Artikel
Hawaiian,Ua noa i nā kānaka apau ke kūlana nohona e pono ai ke ola ona a me kona ‘ohana ‘o ia ho’i ‘o ka mea ‘ai ka lole ka hale ka lawelawe olakino a me nā lawelawe kaiāulu e pono ai a e mālama ‘ia ho’i i ka wā pō’ino o ka nele i ka hana ‘ole ka ma’i ke kīnā ka nohona kāne make o nā wāhine ka wā ‘elemakule a me nā pō’ino ‘ē a’e e kau mai ana i hiki ‘ole ke ‘alo a’e Ua noa i ka noho ‘ana makuahine a me ka noho ‘ana kamali’i ke kōkua kūikawā E palekana ‘ia nā keiki apau loa i hānau ‘ia mai e nā mākau male a male ‘ole paha Paukū
Hungarian,cikk   1 Minden személynek joga van saját maga és családja egészségének és jólétének  biztosítására alkalmas életszínvonalhoz nevezetesen élelemhez ruházathoz lakáshoz  orvosi gondozáshoz valamint a szükséges szociális szolgáltatásokhoz joga van a  munkanélküliség betegség rokkantság özvegység öregség esetére szóló valamint    mindazon más esetekre szóló biztosításhoz amikor létfenntartási eszközeit akaratától  független körülmények miatt elveszíti   2 Az anyaság és a gyermekkor különleges segítséghez és támogatáshoz adnak jogot  Minden gyermek akár házasságból akár házasságon kívül született ugyanabban a  szociális védelemben részesül
Icelandic,grein Hver maður á kröfu til lífskjara sem nauðsynleg eru til verndar heilsu og vellíðan hans sjálfs og fjölskyldu hans Telst þar til matur klæðnaður húsnæði læknishjálp og nauðsynleg félagshjálp svo og réttindi til öryggis gegn atvinnuleysi veikindum örorku fyrirvinnumissi elli eða öðrum áföllum sem skorti valda og hann getur ekki við gert Mæðrum og börnum ber sérstök vernd og aðstoð Öll börn skilgetin sem óskilgetin skulu njóta sömu félagsverndar
Igbo,Onye o̟ bu̟la nwere ikike i̟no̟ n obibi ndu̟ tosiri etosi maka ahu̟ ike na o̟di̟mma nke ya na nke ezi na ulo ya tinyere nri uwe ebe obibi na nleko̟ta ahu̟ ike na enyemaka di iche iche nke obodo ya na ikike inwe nleko̟ta obodo n o̟no̟du̟ enweghi o̟ru̟ o̟̟ri̟a nkwaru̟ isi mkpe nka ma o̟ bu̟̟ o̟no̟du̟ ezughi oke o̟zo ̟nke o̟ na apu̟ghi igbochite O̟no̟du̟ nne na nke nwata kwesiri inwe mkpachapu̟ru̟ anya na enyemaka pu̟ru̟ iche U̟mu̟aka nile ma a mu̟ru̟ ha n alu̟mdi na nwuye ma a mu̟ghi ga enwe otu u̟di̟ nchedo obodo a Nkeji edemede
Ilocano,1 Tunggal meysa adda kalinteganna iti meysa a pagbasaran ti panagbiag a  naan anay a para iti salun at ken paginbagam iti bagina ken ti pamilyana  agraman taraon lupot nga pagkawes balay ken dagiti agas a masapul a  makapa imbag panagserbi ti gimong ken kalintegan ti kinatalged no  maawanan iti trabaho panagsakit pannakaawan ti mabalbalinan nabalo  lumakayen wenno bumaketen nga awanen ti pagsapulan ken dadduma  pay no dumteng dagiti pasamak nga saan nga ninam nama  2 Dagiti inna ken dagiti ubbing ket kaikarianda iti naisangsangayan nga  panangaywan ken tulong Amin nga ubbing addaan ti agpapada nga  kalintegan ti panakasalaknib iti gimong nagkasar man wenno saan dagiti  nagan nak kadakkuada  Artikulo
Indonesian,1 Setiap orang berhak atas taraf hidup yang menjamin kesehatan dan  kesejahteraan untuk dirinya dan keluarganya termasuk pangan pakaian  perumahan dan perawatan kesehatannya serta pelayanan sosial yang  diperlukan dan berhak atas jaminan pada saat menganggur menderita  sakit cacat menjadi janda mencapai usia lanjut atau mengalami  kekurangan mata pencarian yang lain karena keadaan yang berada di luar  kekuasaannya   2 Para ibu dan anak anak berhak mendapat perawatan dan bantuan  istimewa Semua anak baik yang dilahirkan di dalam maupun di luar  perkawinan harus mendapat perlindungan sosial yang sama   Pasal
Irish,1     Tá ag gach aon duine an ceart ar chaighdeáin mhaireachtála is leor do  shláinte agus do leas an duine féin is sláinte a theaghlaigh lena n  áirítear bia éadach tithíocht cúram liachta agus na seirbhísí sóisialacha  is gá tá an ceart aige ar slándáil i gcás dífhostaíochta breoiteachta  éagumais baintreachais seanaoise nó aon easpa eile slí mhaireachtála  in imthosca atá taobh thall dá rialú    2     Tá an mháthaireacht agus an leanbheacht i dteideal cúram agus  cúnamh speisialta Gach aon leanbh pé acu faoi chuing an phósta nó  lasmuigh dí a rugadh é bhéarfar an choimirce shóisiala chéanna do     Airteagal
Italian,1  Ogni individuo ha diritto ad un tenore di vita sufficiente a garantire la  salute e il benessere proprio e della sua famiglia con particolare  riguardo all alimentazione al vestiario all abitazione e alle cure  mediche e ai servizi sociali necessari ed ha diritto alla sicurezza in  caso di disoccupazione malattia invalidità vedovanza vecchiaia o in  altro caso di perdita di mezzi di sussistenza per circostanze  indipendenti dalla sua volontà   2  La maternità e l infanzia hanno diritto a speciali cure ed assistenza  Tutti i bambini nati nel matrimonio o fuori di esso devono godere della  stessa protezione sociale    Articolo
Javanese,1 Saben uwong nduweni hak bisane urip kanthi murwat kanggo kasarasan  lan katentremane dalasan kulawargane tan keri ing bab hak pangan  sandhang papan lan pangopening kasarasan sarta kaperluan sosial sing  dadi kabutuhan lan hak oleh tanggungan jaminan nalika ngalami  nganggur nandhang lara cacat dadi warondha nyandak umur tuwa  utawa kahanan liyane kang njalari kacingkrangan kang nyata ngluwihi  daya kekuwatane  2 Poro biyung (ibu) lan bocah bocah darbe hak oleh pangopen lan bantuan  istimewa (mirunggan) Kabeh bocah kang lair ing sajroning tatanan  ningkah utowo sanjabaning tatanan ningkah kudu antuk pangayoman  sosial kang padha  BAB
Kazakh,bap 1Ѕr adam љziniњ jѕne otbası mџşeleriniњ den sawlıѓın ѕl awќatın ќamtamasız etetindey tamaќtı kïimdi baspananı medïcïnalıќ kџtimdi ќamtıytın љmir sџrw deњgeyine ќђќılı jѕne de jђmıssız ќalѓan kџnde nawќas bolѓan kezde mџgedek bolıp ќalѓan jesir bolıp ќalѓan kџnde ќartayѓan şaќta nemese љzine baylanıstı emes basќa da sebeptermen tirşilik etw mџmkinşiliginen ayırılıp ќalѓan jaѓdayda ќamsızdandırılwına ќђќılı Ana jѕne nѕreste bolw jaѓdayı ayrıќşa ќamќorlıќ pen kљmek alwѓa kђќıќ berediBalalardıњ bѕri nekeli nemese nekesiz twѓan birdey ѕlewmettik ќorѓawdı paydalanadı
Kyrgyz,statʼja  1 Ar bir adam tamaq aşty kijim keçeni turaq cajdy medisinalyq  tejlöönü cana zaryl sosialdyq caqtan tejlöönü qoşup alğanda özünün  cana üj bülösünün den sooluğu menen cyrğalçylyğyn qamsyz qyluu üçün  zaryl bolğon turmuştuq deñgeelge uquqtuu cana cumuşsuz bolup qalğanda  oorup majyp bolup cesir qalğanda qaryğanda ce özünö bajlanyştuu  bolboğon sewepter menen can saqtoo qaracattarynan ajrylğanda qamsyz  boluuğa uquqtuu  2 Enelik cana balalyq özgöçö qamqorduq körüügö cana cardam aluuğa uquq  beret Nikeden ce nikesiz törölgön bardyq baldar birdej sosialdyq  qorğoodon pajdalanuuğa tijiş
Latvian,pants Ikvienam ir tiesìbas uz viða un viða åimenes veselìbas uzturèøanai un labklâjìbai atbilstoøu dzìves lìmeni ieskaitot uzturu apåèrbu mâjokli medicìniskos pakalpojumus un nepiecieøamo sociâlo apkalpoøanu un tiesìbas uz nodroøinâjumu bezdarba slimìbas darba nespèjas atraitnìbas vecuma vai citos iztikas lìdzekîu zaudèjumu gadìjumos kas raduøies no viða neatkarìgu apstâkîu dèî Mâtèm un bèrniem ir tiesìbas uz ìpaøu aizsardzìbu un palìdzìbu Visiem bèrniem laulìbâ un ârlaulìbâ dzimuøajiem ir jâbauda vienâda sociâlâ aizsardzìba
Lithuanian,straipsnis Kiekvienas žmogus turi teisę į pakankamą gyvenimo lygį kuris garantuotų jo ir jo šeimos sveikatą ir gerovę ir ypač į maistą drabužius būstą medicininę priežiūrą ir būtiną socialinį aptarnavimą jis turi teisę į aprūpinimą nedarbo ligos invalidumo našlystės senatvės ar kitokio pragyvenimo šaltinių netekimo atveju dėl nepriklausančių nuo jo aplinkybių Motinystė ir kūdikystė turi būti itin globojamos ir remiamos Visi vakai tiek gimę santuokoje tiek nesantuokiniai naudojasi vienoda socialine apsauga
Malagasy,Manan jo hanana fari piainana antonony sy ampy ny tsirairay mba hiantoka ny fahasalamany sy izay rehetra mahasoa azy sy ny ankohonany  sakafo fitafiana fonenana fitsaboana ary kojakoja sosialy ilaina rehetra Manan jo ihany koa hahazo fiahiana ara tsosialy ny tsirairay raha sendra ny tsy fananan asa aretina takaitra fahanterana na antony hafa tsy niniany ka tsy ahafahany mivelona Manan jo hahazo fanampiana sy fanaraha maso manokana ny reny sy ny zaza Ny ankizy rehetra teraka tao anatin ny mariazy na ivelany dia manan jo mitovy amin ny fiahiana ara tsosialy ANDININY FAHA
Malay,1 Setiap orang adalah berhak kepada suatu taraf hidup yang memadai bagi  kesihatan dan kebajikan diri dan keluarganya termasuklah makanan      pakaian perumahan dan pengawasan perubatan serta perkhidmatan  sosial yang perlu dan berhak kepada perlindungan ketika berlakunya  pengangguran kesakitan ketidakupayaan diperjandaan keuzuran atau  lain lain kekurangan kehidupan dalam keadaan di luar kawalannya   2 Ibu dan anak adalah berhak kepada jagaan serta bantuan khas Semua  kanak kanak samada dilahirkan di dalam maupun di luar nikah  hendaklah menikmati perlindungan sosial yang sama   Perkara
Mandarin,tiáo ㈠ rén rén yǒu quán xiǎng shòu wéi wéi chí tā běn rén hé jiā shǔ de jiàn kāng hé fú lì suǒ xū de shēng huó shuǐ zhǔn  bāo kuò shí wù  yī zhuó  zhù fáng  yī liáo hé bì yào de shè huì fú wù  zài zāo dào shī yè  jí bìng  cán fèi  shǒu guǎ  shuāi lǎo huò zài qí tā bù néng kòng zhì de qíng kuàng xià sāng shī móu shēng néng lì shí  yǒu quán xiǎng shòu bǎo zhàng  ㈡ mǔ qīn hé ér tóng yǒu quán xiǎng shòu tè bié zhào gù hé xié zhù  yī qiē ér tóng  wú lùn hūn shēng huò fēi hūn shēng  dū yīng xiǎng shòu tóng yàng de shè huì bǎo hù  dì
Maori,Rua tekau ma rima  a E whai tika ana ia tangata ki tētahi taumata oranga e rite ana mō te hauora o  te tangata me tōna whanau arā kia whai kai kia whai kākahu kia whai whare  kia whai rongoā kia whai ratonga hapori hoki me te tika hoki kia haumarutia inā ka  pāngia e te kore mahi e te māuiui e te hauā e te pouwarutanga e te  kaumātuatanga e te korenga rānei e whai oranga mā huarahi kē e kore e taea te  pēhea b E whai tika ana ki te āta manaaki te ūkaipōtanga me te tamarikitanga Ko ngā  tamariki katoa ahakoa i whānau mai ki roto i te mārena kahore rānei  ka tiaki  ngātahi Rārangi
Nigerian Pidgin,1 Evri bodi get right to beta life wey go hep for hin healt and hin famil plus food cloth hass  medika care and soshia service and right for no job palava sickness disabiliti say persin  wife or husband kpeme old age and oda tins wey e no fi kontrol  2 Pikin and women wey get pikin get right to beta care and hep Oda pikin wey dem born for  marriage or outside marriage get right to enjoy di same soshia protecshun too  ARTICLE
Norwegian,1 Enhver har rett til en levestandard som er tilstrekkelig for hans og hans  families helse og velvære og som omfatter mat klær bolig og  helseomsorg og nødvendige sosiale ytelser og rett til trygghet i tilfelle av  arbeidsløshet sykdom arbeidsuførhet enkestand alderdom eller annen  mangel på eksistensmuligheter som skyldes forhold han ikke er herre  over   2 Mødre og barn har rett til spesiell omsorg og hjelp Alle barn skal ha  samme sosiale beskyttelse enten de er født i eller utenfor ekteskap   Artikkel
Occitan,Tota persona a drech a un nivèl de vida que li assegure la santat e lo benestar a ela e a la siá familha mai que mai pel manjar lo vestit lo lòtjament los suènhs de santat e los servicis socials necessaris a drech tanben a la seguretat en cas de caumatge malautiá invaliditat veusatge vielhesa e dins los autre cases que pèrd los mejans de se ganhar la vida sense o aver volgut Las maires e los pichons an drech a una ajuda e a una assisténcia especialas Totes los mainatges nascut dins lo maridatge o fòra maridatge benefícian de la meteissa proteccion sociala Article
Polish,Każdy człowiek ma prawo do stopy życiowej zapewniającej zdrowie i dobrobyt jego i jego rodziny włączając w to wyżywienie odzież mieszkanie opiekj lekarską i konieczne świadczenia socjalne oraz prawo do ubezpieczenia na wypadek bezrobocia choroby niezdolności do pracy wdowieństwa starości lub utraty środków do życia w inny sposób od niego niezależny Matka i dziecko mają prawo do specjalnej opieki i pomocy Wszystkie dzieci zarówno małżeńskie jak i pozamałżeńskie korzystają z jednakowej ochrony społecznej Artykuł
Portuguese,1Toda a pessoa tem direito a um nível de vida suficiente para lhe assegurar e à sua família a saúde e  o bem estar principalmente quanto à alimentação ao vestuário ao alojamento à assistência  médica e ainda quanto aos serviços sociais necessários e tem direito à segurança no desemprego  na doença na invalidez na viuvez na velhice ou noutros casos de perda de meios de subsistência  por circunstâncias independentes da sua vontade   2A maternidade e a infância têm direito a ajuda e a assistência especiais Todas as crianças nascidas  dentro ou fora do matrimônio gozam da mesma protecção social     Artigo
Romanian,1 Orice om are dreptul la un nivel de trai care să i asigure sănătatea şi  bunăstarea lui şi familiei sale cuprinzînd hrana îmbrăcămintea locuinţa  îngrijirea medicală precum şi serviciile sociale necesare el are dreptul la  asigurare în caz de şomaj boală invaliditate văduvie bătrîneţe sau în  celelalte cazuri de pierdere a mijloacelor de subzistenţă în urma unor  împrejurări independente de voinţa sa  2 Mama şi copilul au dreptul la ajutor şi ocrotire deosebite Toţi copiii fie că  sînt născuţi în cadrul căsătorii sau în afara acesteia se bucură aceeaşi  protecţie socială  Articolul
Russian,Každyj čelovek imeet pravo na takoj žiznennyj urovenʹ vključaja piŝu odeždu žiliŝe medicinskij uhod i neobhodimoe socialʹnoe obsluživanie kotoryj neobhodim dlja podderžanija zdorovʹja i blagosostojanija ego samogo i ego semʹi i pravo na obespečenie na slučaj bezraboticy bolezni invalidnosti vdovstva nastuplenija starosti ili inogo slučaja utraty sredstv k suŝestvovaniju po ne zavisjaŝim ot nego obstojatelʹstvam  Materinstvo i mladenčestvo dajut pravo na osoboe popečenie i pomoŝʹ Vse deti rodivšiesja v brake ili vne braka dolžny polʹzovatʹsja odinakovoj socialʹnoj zaŝitoj  Statʹja
Samoan,1  O tagata taitoatasi uma e i ai lana aia tatau i se soifuaga tulaga lelei mo le soifua maloloina ma  le sologa manuia o ia ma lona aiga e aofia ai taumafa lavalava fale ma tausiga tau soifua  maloloina ma galuega tau va fealoai o tagata ua talafeagai faapea aia tatau i se tausiga i taimi  e leai ai ni galuega gasegase tulaga ua le atoatoa le tino ma le mafaufau nofo taitasi tagata  matua po o se isi tulaga utiuti o le tausiga o le soifuaga i tulaga e le mafai ona ia gafatia  2  O tina ma tamaiti e agavaa mo ni tausiga faapitoa ma fesoasoani O tamaiti uma pe fananau i  totonu po o fafo atu o faaipoipoga faatulafonoina e tatau ona maua se tausiga tutusa faale va  fealoai o tagata lautele  Mataupu
Scots,1 Awbody hes the richt til a standart o life fit for the guid heal and weel daean o himsel  and his faimily includin meat claes hoosing and medical care as weel as necessar  social services and the richt tae security in the event o job loss seikness disability  wedowheid auld eild or ither want o fends in circumstances oot o his pouer    2 Mitherheid and bairnheid is entitelt tae special tent and assistance Aw childer  whuther born in or oot o wadlock shal enjoy the samelike social beild    Airticle
Serbian,1 Svako ima pravo na životni standard koji obezbedjuje zdravlje i  blagostanje njegovo i njegove porodice uključujući hranu odeću stan i      lekarsku negu i potrebne socijalne službe kao i pravo na osiguranje u  slučaju nezaposlenosti bolesti invalidnosti udovištva starosti ili drugih  slučajeva gubljenja sredstava za izdržavanje usled okolnosti nezavisnih  od njegove volje  2 Majke i deca imaju pravo na naročito staranje i pomoć Sva deca rodjena  u braku ili van njega uživaju jednaku socijalnu zaštitu  Član
Spanish,1 Toda persona tiene derecho a un nivel de vida adecuado que le asegure  así como a su familia la salud y el bienestar y en especial la  alimentación el vestido la vivienda la asistencia médica y los servicios  sociales necesarios tiene asimismo derecho a los seguros en caso de  desempleo enfermedad invalidez viudez vejez y otros casos de pérdida  de sus medios de subsistencia por circunstancias independientes de su  voluntad   2 La maternidad y la infancia tienen derecho a cuidados y asistencia  especiales Todos los niños nacidos de matrimonio o fuera de  matrimonio tienen derecho a igual protección social       Artículo
Swahili,1 Kila mtu anayo haki ya kupata hali bora ya maisha yeye mwenyewe  pamoja na jamaa yake na kupata chakula mavazi nyumba matibabu na  hifadhi za lazima kwa maisha yake Pia ana haki ya kutunzwa wakati wa  kazi wakati wa ugonjwa wa kutojiweza ujane uzee au anapokosa ridhiki  yake kwa kutoweza kujisaidia   2 Akina mama na watoto wanastahili kutunzwa na kupewa msaada maalum  Watoto wote  wawe wamezaliwa katika hali ya ndoa ama hapana  lazima  watunzwe vyema   Kifungu cha
Swedish,1 Var och en har rätt till en levnadsstandard tillräcklig för den egna och familjens hälsa och välbefinnande  inklusive mat kläder bostad hälsovård och nödvändiga sociala tjänster samt rätt till trygghet i händelse av  arbetslöshet sjukdom invaliditet makas eller makes död ålderdom eller annan förlust av försörjning under  omständigheter utanför hans eller hennes kontroll    2 Mödrar och barn är berättigade till särskild omvårdnad och hjälp Alla barn skall åtnjuta samma sociala  skydd vare sig de är födda inom eller utom äktenskapet     Artikel
Tagalog,1 Ang bawat tao y may karapatan sa isang pamantayan ng pamumuhay na  sapat para sa kalusugan at kagalingan ng kanyang sarili at ng kanyang  pamilya kasama na ang pagkain pananamit paninirahan at  pagpapagamot at kinakailangang mga paglilingkod panlipunan at ng  karapatan sa kapanatagan sa panahong walang gawain pagkakasakit  pagkabalda pagkabalo katandaan at iba pang kakapusan sa ikabubuhay  sa mga di maiiwasang pangyayari       2 Ang pagkaina at pagkabata ay nararapat sa tanging kalinga at tulong Ang  lahat ng bata maging anak na lehitimo o di lehitimo ay magtatamasa ng  gayon ding pangangalagang panlipunan   Artikulo
Tahitian,'E ti'amanara'a to te ta'ata ato'a i te faito orara'a nava'i no te papaturu i to na orara'a tino e to na orara'a fāna'o e i to to na ato'a'utuafare feti'i i te pae ihoa rā o te mā'a o te 'ahu o te fare o te utuutura'a ma'i e i te pae ato'a o te mau 'atu'atura'a 'avirira'ata'ata i titauhia 'E ti'amanara'a to na i te tauturuhia i te o'era'a 'ohipa i te ma'ira'a te ha'aparuparura'a te ivira'a te ruhiruhiara'a 'aore ra i te tahi atu a mau o'era'a rave'a 'imira'a maita'i i hina'aro'orehia e ana 'E ti'amanara'a to te vahine fanau tama e to te tamari'i i te hō'ē tauturu e i te hō'ē utuutura'a ta'a'ē 'E ti'ara'a to te tā'āto'ara'a o te tamari'i tei fanau ti'ama hia 'aore ra tei fanau ti'amā 'ore hia i te hō'ēā tauturura'a 'avirira'ata'ata 'IRAVA
Tongan,1 Muntu oonse ulaangulukide ku buumi abukkale bubotu antoomwe  amukwasyi wakwe mbuli kuli cakulya zyakusama ng anda yakukkala  alimwi amicelo yakusilikwa azyintu zyimbi ziyandika kumuntu alimwi  akukwabililwa buumi bwakwe wani kubeleka kukwabililwa kumalwazi  bulema kufwidwa kucembaala alimwi azyimbi zyikonzya kusinkila muntu  kubuumi zyatakonzyi kucita akaambo kakubula nzila yakuzyicita  2 Bamatumbu alimwi abana balaangulukide kulugwasyo luyandika Bana  boonse abe wamung anda antela wamusyokwe beelede kulangwa  kabotu alimwi akukwabililwa kweelene  Kapango
