Language,Text
Estonian,Kellegi isiklikku ja perekonnaellu ei või meelevaldselt vahele segada kellegi korteripuutumatust kirjavahetuse saladust või au ja reputatsiooni ei tohi meelevaldselt määrida Igal inimesel on õigus seaduse kaitsele selliste vahelesegamiste ja rikkumiste eest  Artikkel
Finnish,artikla  12 artikla  12 artikla  12 artikla      Älköön mielivaltaisesti puututtako kenenkään yksityiselämään perheeseen kotiin  tai kirjeenvaihtoon älköönkä loukattako kenenkään kunniaa ja mainetta  Jokaisella on oikeus lain suojaan sellaista puuttumista tai loukkausta vastaan
French,Nul ne sera l objet d immixtions arbitraires dans sa vie privée sa famille son  domicile ou sa correspondance ni d atteintes à son honneur et à sa réputation  Toute personne a droit à la protection de la loi contre de telles immixtions ou de  telles atteintes   Article
Frisian,Nimmen sil ûnderwurpen wurde oan oarmans eigenwillich ynmingen yn syn persoanlike oangelegenheden yn syn húshâlding syn thús of syn briefwiksel noch ien of oare oantaasting fan syn eare of goede namme Elk hat rjocht op beskerming troch de wet tsjin sok ymningen of oantaasten  Kêst
Galician,Ninguín será obxecto de inxerencias arbitrarias na súa vida privada a súa familia o seu domicilio ou a súa correspondencia nin de ataques á súa honra ou á súa reputación Toda persoa ten dereito á protección da lei contra estas inxerencias ou ataques  Artigo
German,Niemand darf willkürlichen Eingriffen in sein Privatleben seine Familie seine  Wohnung und seinen Schriftverkehr oder Beeinträchtigungen seiner Ehre und seines  Rufes ausgesetzt werden Jeder hat Anspruch auf rechtlichen Schutz gegen solche  Eingriffe oder Beeinträchtigungen  Artikel
Hawaiian,‘A ‘ole e ‘āke’ake’a kumu ‘ole ‘ia nā mea pilikino ka ‘ohana ka home a me ka ho’olaha ‘ike o ke kanaka ‘a’ole ho’i e ho’āhewa wale ‘ia kona hanohano a me kona kūlana Ua noa i nā kānaka apau ka palekana o ke kānāwai i ke ‘āke’ake’a a me ka ho’āhewa wale ‘ia  Paukū
Hungarian,cikk   Senkinek magánéletébe családi ügyeibe lakóhelye megválasztásába vagy levelezésébe  nem szabad önkényesen beavatkozni sem pedig becsületében vagy jó hírnevében  megsérteni Minden személynek joga van az ilyen beavatkozásokkal vagy sértésekkel  szemben a törvény védelméhez
Icelandic,grein Eigi má eftir geðþótta raska heimilisfriði nokkurs manns hnýsast í einkamál hans eða bréf vanvirða hann eða spilla mannorði hans Ber hverjum manni lagavernd gagnvart slíkum afskiptum eða árásum
Ilocano,Awan ti panakibiang iti siasinoman nga mangituray iti bagi pamilya pagtaengan  wenno ti panagsisinnurat wenno pananglalais iti dayaw ken nagan Tunggal  meysa adda kalinteganna a tulongan ti linteg a maibusor iti kasta nga  panakibiang wenno pananglalais  Artikulo
Indonesian,Tidak seorang pun dapat diganggu dengan sewenang wenang urusan  pribadinya keluarganya rumah tangganya atau hubungan surat menyuratnya  juga tak diperkenankan pelanggaran atas kehormatannya dan nama baiknya  Setiap orang berhak mendapat perlindungan hukum terhadap gangguan atau  pelanggaran seperti itu   Pasal
Irish,Ní déanfar cur isteach go treallach ar duine ar bith maidir lena shaol  príobháideach a theaghlach a ionad cónaithe ná a chomhfreagras ná ní  déanfar ionsaí air i leith a onóra ná a cháile   Tá an ceart ag gach uile duine ar  choimirce an dlí i gcoinne cur isteach nó ionsaithe dá leithéid     Airteagal
Italian,Nessun individuo potrà essere sottoposto ad interferenze arbitrarie nella sua  vita privata nella sua famiglia nella sua casa nella sua corrispondenza né a  lesione del suo onore e della sua reputazione Ogni individuo ha diritto ad  essere tutelato dalla legge contro tali interferenze o lesioni    Articolo
Javanese,Ora ana uwong siji wae kang kena diregoni hak pribadine kulowargane bale  wismane utowa sesambungane nampa lan ngirim layang kanthi sawenang  wenang uga marang hak pakurmatan lan ajining diri Saben uwong ndarbeni hak  kaayoman dining undang undang awit saka anane gangguan utowo tindak nalisir  mangkono iku  BAB
Kazakh,bap Ѕr adam jeke jѕne otbasılıќ љmirine љzgelerdiњ љz betinşe aralaswınan ozbırlıќ jasap baspanasına xat jazısıp alısw ќђpïyasına ќol sђѓwınan ar namısı men abıroy bedeline nђќsan keltirwinen ќorѓalwѓa ќђќıѓı bar
Kyrgyz,statʼja  Eç kim anyn ceke cana üj bülölük turmuşuna eenbaştyq menen  kijligişüügö  anyn  turaq  cajynyn  qol  tijbestigine  anyn  qat kawarlarynyn caşyruunduğuna ce anyn namysyna cana qadyr barqyna  eenbaştyq menen qol saluuğa duuşar boluşu mümkün emes Ar bir adam  myndaj kijligişüüdön ce uşundaj qol saluudan myjzam tarawynan  qorğoluuğa uquqtuu
Latvian,pants Nedrìkst patvaîìgi iejaukties neviena personiskajâ un åimenes dzìvè patvaîìgi pârkâpt viða dzìvokîa vai korespondences neaizskaramìbu vai apdraudèt viða godu un reputâciju Katram ir tiesìbas uz likuma aizsardzìbu pret øâdu iejaukøanos vai apdraudèjumiem
Lithuanian,straipsnis Niekas neturi patirti savavališko kišmosi į jo asmeninį ir šeiminį gyvenimą jo buto neliečiamybę susirašinėjimo slaptuiną kėsinimosi į jo garbę ir orumą Kiekvienas žmogus turi teisę į įstatymo apsaugą nuo tokio kišimosi arba tokių pasikėsinimų
Malagasy,Tsy misy olona azo hitsabahana ny fiainany manokana ny fianankaviany ny fonenany ny taratasy ifandefasany na hitsahana ny voninahiny sy ny lazany Zon ny olona ny harovan ny lalna eo anatrehan ny fanitsakitsahana tsy ara drariny sy tsy ara dalna rehetra  ANDININY FAHA
Malay,Tiada sesiapa pun yang boleh dikenakan kepada sebarang gangguan  sewenang wenangnya terhadap keadaan peribadi keluarga rumahtangga atau  surat menyuratnya atau percerobohan ke atas maruah dan nama baiknya  Setiap orang berhak kepada perlindungan undang undang terhadap gangguan  atau percerobohan sedemikian   Perkara
Mandarin,tiáo rèn hé rén de sī shēng huó  jiā tíng  zhù zhái hé tōng xìn bù dé rèn yì gān shè  tā de róng yù hé míng yù bù dé jiā yǐ gōng jī  rén rén yǒu quán xiǎng shòu fǎ l锟斤拷 bǎo hù  yǐ miǎn shòu zhè zhǒng gān shè huò gōng jī  dì
Maori,Tekau ma rua Kia kaua e whakararurarua pokanoa te noho motuhake a te tangata tōna whanau tōna kāinga me āna tuhinga kia kaua hoki e takahia tōna mana me tōna ingoa pai E whai tika ana ia tangata ki te haumarutanga o te ture i ngā momo karawhiu nei Rārangi
Nigerian Pidgin,Nobodi go shuk maout for ani bodi persona mata weda famili or hass mata or say dem use leta or  komputa message shuk maout Nobodi get right to tok bad abat anoda persin Evri bodi get right  mek di law protect dem against all dis attack    ARTICLE
Norwegian,Ingen må utsettes for vilkårlig innblanding i privatliv familie hjem og  korrespondanse eller for angrep på ære og anseelse Enhver har rett til lovens  beskyttelse mot slik innblanding eller slike angrep   Artikkel
Occitan,Degun serà pas l  objècte d intrusions arbitràrias dins sa vida privada sa familha son domicili o sa correspondéncia ni d atacs contra son onor e sa reputacion Tota persona a drech a la proteccion de la lei contra d intrusions e d atacs d aquela mena  Article
Polish,Nie wolno ingerować samowolnie w czyjekolwiek życie prywatne rodzinne domowe ani w jego korespondencję ani też uwłaczać jego honorowi lub dobremu imieniu Każdy człowiek ma prawo do ochrony prawnej przeciwko takiej ingerencji lub uwłaczaniu  Artykuł
Portuguese,Ninguém sofrerá intromissões arbitrárias na sua vida privada na sua família no seu domicílio ou na  sua correspondência nem ataques à sua honra e reputação Contra tais intromissões ou ataques  toda a pessoa tem direito a protecção da lei     Artigo
Romanian,Nimeni nu va fi supus la imixtiuni arbitrare în viaţa sa personală în familia sa în  domiciliul lui sau în corespondenţa sa nici la atingeri aduse onoarei şi reputaţiei  sale Orice persoană are dreptul la protecţia legii împotriva unor asemenea  imixtiuni sau atingeri  Articolul
Russian,Nikto ne možet podvergatʹsja proizvolʹnomu vmešatelʹstvu v ego ličnuju i semejnuju žiznʹ proizvolʹnym posjagatelʹstvam na neprikosnovennostʹ ego žiliŝa tajnu ego korrespondencii ili na ego čestʹ i reputaciju Každyj čelovek imeet pravo na zaŝitu zakona ot takogo vmešatelʹstva ili takih posjagatelʹstv  Statʹja
Samoan,E leai se tagata e tatau ona noatia i se faiga saua e faalavelavea ai lona nofo toatasi lona aiga nofoaga  tumau po o se nofoaga tutusa po o le osofaia o lona tulaga faaaloalogia e lauiloa ai o ia O tagata  taitoatasi uma e i ai lana aia tatau i le puipuiga o le tulafono e faasaga agai i ia faiga e faalavelave ai po  o osofaiga  Mataupu
Scots,Naebody shal be gart thole wulsome intromission wi his privacy faimily hame or letters  nor tae onsets upon his honour and repute Awbody hes the richt tae the beild o the law  conter sic intromission or onsets    Airticle
Serbian,Niko ne sme biti izložen proizvoljnom mešanju u privatni život porodicu stan ili  prepisku niti napadima na čast i ugled Svako ima pravo na zakonsku zaštitu  protiv ovakvog mešanja ili napada  Član
Spanish,Nadie será objeto de injerencias arbitrarias en su vida privada su familia su  domicilio o su correspondencia ni de ataques a su honra o a su reputación  Toda persona tiene derecho a la protección de la ley contra tales injerencias o  ataques   Artículo
Swahili,Kila mtu asiingiliwe bila sheria katika mambo yake ya faragha ya jamaa yake ya  nyumbani mwake au ya barua zake Wala asivunjiwe heshima na sifa yake Kila  mmoja ana haki ya kulindwa na sheria kutokana na pingamizi au mambo kama  hayo   Kifungu cha
Swedish,Ingen får utsättas för godtyckligt ingripande i fråga om privatliv familj hem eller korrespondens och inte  heller för angrepp på sin heder eller sitt anseende Var och en har rätt till lagens skydd mot sådana  ingripanden och angrepp    Artikel
Tagalog,Walang taong isasailalim sa di makatwirang panghihimasok sa kanyang  pananhimik pamilya tahanan o pakikipagsulatang ni sa tuligsa sa kanyang  karangalan at mabuting pangalan Ang bawat tao y may karapatan sa  pangangalaga ng batas laban sa gayong mga panghihimasok o tuligsa   Artikulo
Tahitian,'Eiaha te orara'a te feti'i te 'utuafare o te ta'ata e ta na ato'a mau tuatapapara'aparau papa'i ia riro 'ei 'imira'a pe'ape'a  ti'amā  'ore e 'ei fa'a'inora'a ato'a i to na tiara'amana e i to na ro'o 'E ti'amanara'a to te ta'ata ato'a i te pārurura'a a te ture i teie atu mau 'imira'a  pe'ape'a 'aore ra i teie mau fa'a'inora'a  'IRAVA
Tongan,Kunyina muntu weelede kunyonganyizyigwa kutayelede kuzyintu zyakwe  mukwasyi munzi antela magwalo antela kumutalika akaambo kabulemu  bwakwe Oonse ulaangulukide kukwabililwa amulawo kukunyonganyizyigwa  antela kutalikwa ooku  Kapango
Turkish,Hiç kimse özel hayatı ailesi meskeni veya yazışması hususlarında keyfi  karışmalara şeref ve şöhretine karşı tecavüzlere maruz bırakılamaz Herkesin bu  karışma ve tecavüzlere karşı kanun ile korunmaya hakkı vardır   Madde
Turkmen,Hiç kim öz şahsy we maşgala durmuşyna eden ýtdilikli gatyşylmagyna öz    ýaşaýyş jaýynyň eldegrilmezliginiň hat habar aragatnaşyklarynyň gizlinliginiň    ýa da öz at abraýynyň we mertebesiniň garawsyz bozulmagyna duçar edilip      bilinmez Her bir adam öz durmuşyna beýle gatyşmalardan ýa da kastdan    kanun arkaly goranmaga haklydyr Madda
Ukrainian,Nixto ne može zaznavaty bezpidstavnoho vtručannja u joho osobyste i simejne žyttja bezpidstavnoho posjahannja na nedotorkannistʹ joho žytla tajnu joho korespondenciji abo na joho čestʹ i reputaciju Kožna ljudyna maje pravo na zaxyt zakomu vid takoho vtručannja abo takyx posjahanʹ  Stattja
Uzbek,modda  Hech kim insonning shaxsiye eki oilaviye hayetiga o'zboshimchalik bilan  aralishishi insonning uye joyi dahlsizligiga uning xatlaridagi sirlarga eki or  nomusi va sha'niga o'zboshimchalik bilan tajobuz qilishi mimkin emas Har bir  inson ana shunday aralishish eki ana shunday tajovuzdan qonun yu'li bilan  himoya huquqiga egadir
Venda,A hu na muthu ane a ḓo dzhenelelwa kha zwa ene muṋe muṱa wawe haya kana  vhudavhidzani kana u ṱhaselwa ha ṱhompho na tshirunzi tshawe zwo sokou itwa kana hu  si na tshiitisi tshi no pfesesea Muthu muṅwe na muṅwe u na pfanelo ya tsireledzo ya  mulayo malugana na u dzhenelelwa honoho kana u ṱhaselwa        Tshiteṅwa
Welsh,Ni ddylid ymyrryd yn fympwyol â bywyd preifat neb na'u teulu na'u cartref na'u  gohebiaeth nac ymosod ar eu hanrhydedd na'u henw da Y mae gan bawb hawl  i amddiffyniad gan y gyfraith rhag y fath ymyrraeth ac ymosod  Erthygl
Xhosa,Akukho namnye oya kuphazanyiswa kubomi obubobakhe kusapho lwakhe  kwikhaya lakhe okanye ngokwembalelwano nokuba kukuhlaselwa okuhlisa  isidima nodumo lomntu Wonke umntu kufanelekile ukuba akhuselwe  ngumthetho ekuphazanyisweni okanye kuhlaselo   Inqaku le
Yoruba,E̟nì kò̟ò̟kan ló ní è̟tó̟ pé kí a má s̟àdédé s̟e àyo̟júràn sí ò̟rò̟ ìgbésí ayé rè̟ tàbí sí ò̟rò̟e̟bí rè̟ tàbí sí ò̟rò̟ ìdílé rè̟ tàbí ìwé tí a ko̟ sí i a kò sì gbo̟dò̟ ba iyì àti orúko̟ rè̟ jé̟ E̟nì kò̟ò̟kan ló ní è̟tó̟ sí ààbò lábé̟ òfin kúrò ló̟wó̟ irú àyo̟júràn tàbí ìbanijé̟ bé̟è̟  Abala
Zulu,Akekho okuyogaxekwa ngokungemthetho ezindabeni zakhe zangasese  emndenini ekhaya noma ezincwadini azithumelayo nazitholayo noma  ukuhlaselwa kwesithunzi nokuhlonipheka kwakhe Wonke umuntu unelungelo  lokuvikelwa kulokho kuhlaselwa nokugxambukela   Isigaba
