Language,Text
Estonian,Igal inimesel on õigus mõtte  südametunnistuse ja usuvabadusele see õigus kätkeb vabadust oma usku või veendumusi muuta samuti vabadust vabalt kuulutuada oma usku või veendumusi nii üksikult kui ka koos teistega avalikult või eraviisiliselt õpetuse jumalateenistuse ja religioossete ning rituaalsete kombetalituste kaudu  Artikkel
Finnish,artikla  18 artikla  18 artikla  18 artikla      Jokaisella ihmisellä on ajatuksen omantunnon ja uskonnon vapaus tämä oikeus  sisältää vapauden uskonnon tai vakaumuksen vaihtamiseen sekä uskonnon tai  vakaumuksen julistamiseen yksin tai yhdessä toisten kanssa sekä julkisesti että  yksityisesti opettamalla sekä harjoittamalla hartautta ja uskonnollisia menoja
French,Toute personne a droit à la liberté de pensée de conscience et de religion ce droit  implique la liberté de changer de religion ou de conviction ainsi que la liberté de  manifester sa religion ou sa conviction seule ou en commun tant en public qu en  privé par l enseignement les pratiques le culte et l accomplissement des rites   Article
Frisian,Elk hat rjocht op frijheid fan tinken gewisse en godstsjinst dat rjocht hâldt teffens de frijheid yn om fan godstsjinst of oertsjûging te feroarjen en de frijheid om òf allinne òf yn 'e mande mei oaren sawol yn it iepenbier as yn it partikuliere libben foar syn godstsjinst of oertsjûging út te kommen troch dy te ûnderwizen troch it praktysk tapassen troch earetsjinst en it ûnderhâlden fan geboaden en foarskriften  Kêst
Galician,Toda persoa ten dereito á liberdade de pensamento de conciencia e de relixión este dereito inclúe a liberdade de cambiar de relixión ou de crenza así como a liberdade de manifestar a súa relixión ou a súa crenza individual e colectivamente tanto en público coma en privado polo ensino a práctica o culto e a observancia  Artigo
German,Jeder hat das Recht auf Gedanken  Gewissens  und Religionsfreiheit dieses Recht  schließt die Freiheit ein seine Religion oder seine Weltanschauung zu wechseln  sowie die Freiheit seine Religion oder seine Weltanschauung allein oder in  Gemeinschaft mit anderen öffentlich oder privat durch Lehre Ausübung  Gottesdienst und Kulthandlungen zu bekennen  Artikel
Hawaiian,Ua noa i nā kānaka apau ke kū’oko’a o ka mana’o ka luna’ikehala a me ka ho’omana ua noa nō ho’i ka ho’ololi ‘ana i kona ho’omana a i ‘ole kona mana’o a ua noa ho’i i ke kanaka ho’okahi a i ‘ole nā kānaka he nui ka hō’ike ‘ana i ka paulele i ka ho’omana i mua o ka lehulehu a i ‘ole ma kahi ka’awale ma o ke a’o a me ka haipule ‘ana i kona akua  Paukū
Hungarian,cikk   Minden személynek joga van a gondolat a lelkiismeret és a vallás szabadságához ez a jog  magában foglalja a vallás és a meggyőződés megváltoztatásának szabadságát valamint a  vallásnak vagy a meggyőződésnek mind egyénileg mind együttesen mind a nyilvánosság  előtt mind a magánéletben oktatás gyakorlás és szertartások végzése útján való  kifejezésre juttatásának jogát
Icelandic,grein Allir menn skulu frjálsir hugsana sinna sanfæringar og trúar Í þessu felst frjálsræði til að skipta um trú eða játningu og enn fremur til að láta í ljós trú sína eða játningu einir sér eða í félagi við aðra opinberlega eða einslega með kennslu tilbeiðslu guðsþjónustum og helgihaldi
Ilocano,Iti tunggal meysa addaan ti wayawaya nga agpanunot konsensya ken relihiyon  Kabilang deytoy nga kalintegan iti wayawaya a mangsukat iti relihiyonna wenno  pammati ken pangwayawaya agmeymeysa man wenno makipurok kadagiti  sabsabali iti publiko wenno iti pribado nga mangipakita iti relihiyonna wenno  pammati iti sursuro aramid panagdayaw ken panangangay  Artikulo
Indonesian,Setiap orang berhak atas kebebasan pikiran hati nurani dan agama dalam hal  ini termasuk kebebasan berganti agama atau kepercayaan dan kebebasan  untuk menyatakan agama atau kepercayaan dengan cara mengajarkannya  mempraktekkannya melaksanakan ibadahnya dan mentaatinya baik sendiri  maupun bersama sama dengan orang lain di muka umum maupun sendiri   Pasal
Irish,Tá ag gach uile dhuine an ceart ar shaoirse smaointeoireachta coinsiasa agus  creidimh áirítear sa cheart seo an tsaoirse chun a reiligiún nó a chreideamh nó  a athrú agus an tsaoirse ceachtar ina aonar nó i gcuideachta le daoine eile  agus go poiblí nó go príobháideach chun a reiligiúin nó a chreideamh a  thaispeáint trí mhúineadh cleachtas adhradh agus deas ghnáth    Airteagal
Italian,Ogni individuo ha diritto alla libertà di pensiero di coscienza e di religione tale  diritto include la libertà di cambiare di religione o di credo e la libertà di  manifestare isolatamente o in comune e sia in pubblico che in privato la  propria religione o il proprio credo nell insegnamento nelle pratiche nel culto  e nell osservanza dei riti    Articolo
Javanese,Saben uwong darbe hak bebas duwe panemu kalbu lan agama Ing babakan iki  kalebu hak bebas ganti agama lan kapitayan lan hak bebas kanggo anekseni  agamane utawa kapitayane kanthi cara anggelar piwulang nglakoni laku  ibadhah lan setya tuhu ngugemi percayane kanthi cara pribadi utowo  bebarengan karo uwong liyane ing ngedhengan (ngareping umum) utowo  pribadi  BAB
Kazakh,bap Ѕr adam oy pikir ar ojdan jѕne din bostandıѓına ќђќıѓı bar bђl ќђќıќ љz dinin nemese nanım  senimin љzgertw erkindigin љz dinin nanım senimin jeke љzi nemese basќa adamdarmen birigip tђtıp jarïya tџrde nemese jeke jolmen waѓızdaw ќђdayѓa ќђlşılıќ etw dinï salt joraların orındaw bostandıѓın da ќamtıydı
Kyrgyz,statʼja  Ar bir adam oj yjman din erkindikterine uquqtuu bul uquq öz dinin ce  ynanymyn erkinçe özgörtüünü cana ceke özü oşondoj ele başqalar menen  birge qaalağan dinin tutuu ce ynanuu erkindigin el menen birge ce ceke  özünçö dindi üjrönüünü qudajğa syjynuunu cana dindik cörölgölüü  yrasymdardy atqaruunu qamtyjt
Latvian,pants Ikvienam ir tiesìbas uz domu apziðas un reliåijas brìvìbu brìvìbu mainìt reliåiju vai pârliecìbu brìvìbu nodoties savai reliåijai un pârliecìbai tiklab vienatnè kâ arì kopâ ar citiem publiski vai noøæirti piekopt reliåiju vai ticìbu sludinot mâcìbu izpildot pielúdzot un ievèrojot to
Lithuanian,straipsnis Kiekvienas žmogus turi teisę į minties sąžinės ir religijos laisvę Si teisė apima laisvę pakeisti religiją artikėjimą taip pat laisvę skelbti savo religiją ar tikėjimą tiek vienam tiek kartu su kitais viešai ar privačiai mokant praktikuojant tikėjimą laikant pamaldas bei atliekant apeigas
Malagasy,Malalaka amin ny heviny sy amin ny fivavahana hinoany ary manan jo hiheno ny feon ny fieritreretany ny olon drehetra Io zo io dia mamela azy malalaka hiova fivavahana na firehana samihafa Ny olon drehetra koa dia manan jo haneho izany finoany na firehany izany am pahabemaso na ho an olom bitsy  amin ny alalan ny fampianarana na fanaovana fomba  ANDININY FAHA
Malay,Setiap orang adalah berhak kepada kebebasan berfikir perasaan hati dan  ugama hak ini termasuklah kebebasan menukar ugama atau kepercayaannya  dan kebebasan samada secara bersendirian atau secara bersama sama  dengan orang orang lain dan secara terbuka atau bersendiri menganuti ugama  atau kepercayaannya melalui pengajaran amalan pemujaan dan pematuhan   Perkara
Mandarin,tiáo rén rén yǒu sī xiǎng  liáng xīn hé zōng jiào zì yóu de quán lì  cǐ xiàng quán lì bāo kuò gǎi biàn tā de zōng jiào huò xìn yǎng de zì yóu  yǐ jí dān dú huò jí tǐ  gōng kāi huò mì mì dì yǐ jiào yì  shí jiàn  lǐ bài hé jiè l锟斤拷 biǎo shì tā de zōng jiào huò xìn yǎng de zì yóu  dì
Maori,Tekau ma waru E whai tika ana ia tangata kia herekore ai ngā whakaaro te hinengaro me te whakapono kei roto i tēnei tika ko te āhei herekore a te tangata kia tahuri i ōna e whakapono ana me te āhei 8 Ngā Takenga Tika Tangata Te Whakapuakitanga o te Ao herekore ki te whai me te whakatinana i ngā whakapono nei mā te whakaako mā te mahi mā te karakia i tōna kotahi i roto rānei i te rōpū ki te wāhi tūmataiti ki te wāhi tūmatanui rānei Rārangi
Nigerian Pidgin,Evri bodi get right and de free to tink to get hin own mind and religion dis right be say persin free  to shange religion or belief weda wit persin or pipo for public or private place and tish pratice  worship and look  ARTICLE
Norwegian,Enhver har rett til tanke  samvittighets  og religionsfrihet Denne rett omfatter  frihet til å skifte religion eller tro og frihet til enten alene eller sammen med  andre og offentlig eller privat å gi uttrykk for sin religion eller tro gjennom  undervisning utøvelse tilbedelse og ritualer   Artikkel
Occitan,Tota persona a drech a la libertat de pensada de consciéncia e de religion aquel drech implica la libertat de cambiar de religion ou de cresença emai la libertat de manifestar sa religion o sa cresença individualament o en comun tant en public coma en privat per l ensenhament la practica lo culte e l acompliment dels rites  Article
Polish,Każdy człowiek ma prawo wolności myśli sumienia i wyznania prawo to obejmuje swobodę zmiany wyznania lub wiary oraz swobodę głoszenia swego wyznania lub wiary bądź indywidualnie bądź wespół z innymi ludźmi publicznie i prywatnie poprzez nauczanie praktykowanie uprawianie kultu i przestrzeganie obyczajów  Artykuł
Portuguese,Toda a pessoa tem direito à liberdade de pensamento de consciência e de religião este direito  implica a liberdade de mudar de religião ou de convicção assim como a liberdade de manifestar a  religião ou convicção sozinho ou em comum tanto em público como em privado pelo ensino pela  prática pelo culto e pelos ritos     Artigo
Romanian,Orice om are dreptul la libertatea gîndirii de conştiintă şi religie acest drept  include libertatea de a şi schimba religia sau convingerea precum şi libertatea  de a şi manifesta religia sau convingerea singur sau împreună cu alţii atît în  mod public cît şi privat prin învăţătură practici religioase cult şi îndeplinirea  riturilor  Articolul
Russian,Každyj čelovek imeet pravo na svobodu mysli sovesti i religii èto pravo vključaet svobodu menjatʹ svoju religiju ili ubeždenija i svobodu ispovedovatʹ svoju religiju ili ubeždenija kak edinolično tak i soobŝa s drugimi publičnym ili častnym porjadkom v učenii bogosluženii i vypolnenii religioznyh i ritualʹnyh obrjadov  Statʹja
Samoan,O tagata taitoatasi uma e i ai lona aia tatau i le saolotoga o manatu loto fuatiaifo ma tapuaiga o lenei  aia tatau e aofia ai le saolotoga e suia ai lana tapuaiga po o lona talitonuga ma saolotoga pe toatasi pe  auai faatasi ma nisi faapea i le tulaga  faalauaitele po o le toatasi e faamalamalama ma talai atu lana tapuaiga po o talitonuga i le aoao atu  faataitai tapuai ma tausisia  Mataupu
Scots,Awbody hes the richt tae freedom o thocht conscience and religioun this richt includes  the freedom tae chynge his religioun or belief and freedom aither his lane or in  commonty and in public or in quietie tae witness his religioun or belief in teaching  practick worship and observance    Airticle
Serbian,Svako ima pravo na slobodu misli savesti i vere ovo pravo uključuje slobodu  promene vere ili ubedjenja i slobodu da čovek bilo sam ili u zajednici s drugima  javno ili privatno upražnjava svoju veru ili ubedjenje putem nastave vršenja  kulta i obavljanja obreda  Član
Spanish,Toda persona tiene derecho a la libertad de pensamiento de conciencia y de  religión este derecho incluye la libertad de cambiar de religión o de creencia así  como la libertad de manifestar su religión o su creencia individual y  colectivamente tanto en público como en privado por la enseñanza la práctica  el culto y la observancia       Artículo
Swahili,Kila mtu ana haki ya uhuru wa mawazo dhamira na dini haki hii inahusu pia  uhuru wa kubadili dini yake au imani na uhuru wa kubainisha hadharani au  faraghani akiwa peke yake au na watu wengine dini yake kwa kufundisha kwa  vitendo kuabudu na kwa kuadhimisha   Kifungu cha
Swedish,Var och en har rätt till tankefrihet samvetsfrihet och religionsfrihet Denna rätt innefattar frihet att byta  religion och trosuppfattning och att ensam eller i gemenskap med andra offentligen eller enskilt utöva sin  religion eller trosuppfattning genom undervisning andaktsutövning gudstjänst och religiösa sedvänjor    Artikel
Tagalog,Ang bawat tao y may karapatan sa kalayaan ng pag iisip budhi at relihiyon  kasama sa karapatang ito ang kalayaang magpalit ng kanyang relihiyon o  paniniwala maging nag iisa o kasama ang iba sa pamayanan upang ipakilala ang  kanyang relihiyon o paniniwala sa pagtuturo pagsasagawapagsamba at  pagtalima   Artikulo
Tahitian,'E ti'amanara'a to te ta'ata ato'a i te ti'amāra'a o te ferurira'a o te 'ite e o te fa'aro'o Teie ti'amanara'a 'e ti'amāra'a ia no te taui i te fa'aro'o'aore ra i te ti'aturira'a o ia ana'e iho 'aore ra ma te 'amui i mua i te huira'atira 'aore ra o ia ana'e iho na roto i te ha'api'ira'a i te mau fa'anahonahora'a i te purera'a e i te fa'aotira'a o te haerera'a'oro'a  'IRAVA
Tongan,Muntu oonse ulaangulukide kuliyeeyela kulisalila cikombelo ncayanda  lwaanguluko oolu lulajatikizya alusyomo ndwajisi alikke antela mu mbunga ya  bana maleya nokuba kuliiba alikke kutobela buyiisya cikombelo antela walo  kuyyiisya alimwi akukomba  Kapango
Turkish,Her şahsın fikir vicdan ve din hürriyetine hakkı vardır bu hak din veya kanaat  değiştirmek hürriyeti dinini veya kanaatini tek başına veya topluca açık olarak  veya özel surette öğretim tatbikat ibadet ve ayinlerle izhar etmek hürriyetini  içerir   Madde
Turkmen,Her bir adam pikir ynam we din azatlygyna haklydyr bu hukuk diniňi ýa da    ynamyňy üýtgetmek azatlygyny we öz diniňe ýa da ynamyňa uýmak hem de      oňa ýeke özüň we il bilen bile hususy tertipde şeýle de köpçülikde sežde    etmek ýörelge hudaýa çokunmak we dini ritual dessurlaryň azatlygyny öz  içine alýar Madda
Ukrainian,Kožna ljudyna maje pravo na svobodu dumky sovisti i relihiji ce pravo vključaje svobodu zminjuvaty svoju relihiju abo perekonannja i svobodu spoviduvaty svoju relihiju abo perekonannja jak odnoosobovo tak i razom z inšymy pryljudnym abo pryvatnym porjadkom v učenni bohoslužinni i vykonanni relihijnyx ta rytualʹnyx obrjadiv  Stattja
Uzbek,modda      Har bir inson fikr bijdon va din erkinligi huquqiga egadir bu huquq o'z dini eki  maslagini o'zgartirish erkini o'z dini eki maslagiga yakka tartibdaeki boshqalar  bilan birgalikda ta'limot toat ibodatda hamda diniyi rasm rusumlar va boshqa  shunga o'hshash marosimlarni ado etishda xaloyiiq bilan birgalikda eki xususyii  tarzda e'tiqod erkinligini qamrab oladi
Venda,Muthu muṅwe na muṅwe u na pfanelo ya mbofholowo ya muhumbulo luvalo na  vhurereli pfanelo heyi i katela mbofholowo ya u shandula vhurereli hawe kana zwine a  tenda khazwo na mbofholowo a eṱhe kana e na vhaṅwe na musi e khagala kana fhethu ho  dzumbamaho u sumbedzisa vhurereli hawe kana zwine a tenda nga u funza nyito u  rerela na u tevhedza     Tshiteṅwa
Welsh,Y mae gan bawb hawl i ryddid meddwl cydwybod a chrefydd fe gynnwys hyn  ryddid iddynt newid eu crefydd neu eu cred a rhyddid hefyd naill ai ar eu pen eu  hunain neu gydag eraill yn gyhoeddus neu'n breifat i amlygu eu crefydd neu ei  gred trwy addysgu arddel addoli a chadw defodau  Erthygl
Xhosa,Wonke umntu unelungelo leengcinga ezikhululekileyo isazela nokholo eli lungelo  liquka inkululeko yokutshintsha ukholo lwakho okanye ukukholwa nenkululeko  yoko unokukwenza wedwa okanye nobudlelwane nabanye nokuba  kusesidlangalaleni okanye emfihlakalweni ukucacisa inkolo yakho okanye  ukukholelwa kwimfundiso ukwenza unqulo nokugcina izithethe   Inqaku le
Yoruba,E̟nì kò̟ò̟kan ló ní è̟̟tó̟ sí òmìnira èrò òmìnira è̟rí o̟kàn àti òmìnira e̟ sìn E̟tó̟ yìí sì gbani láàyè láti pààrò̟ e̟ sìn tàbí ìgbàgbó̟ e̟ni Ó sì fún e̟yo̟ e̟nì kan tàbí àkójo̟pò̟ ènìyàn láàyè láti s̟e è̟sìn wo̟n àti ìgbàgbó̟ wo̟n bó s̟e je̟ mó̟ ti ìkó̟ni ìs̟esí ìjó̟sìn àti ìmús̟e ohun tí wó̟n gbàgbó̟ yálà ní ìkò̟kò̟ tàbí ní gban̅gba  Abala
Zulu,Wonke umuntu unelungelo lokucabanga ngenkululeko unembeza nenkolo  lelilungelo lihlanganisa inkululeko yokuguqula ukholo noma inkolelo noma ngabe  eyedwa noma nabanye emphakathini obala noma ngasese ukucacisa inkolo      noma ukukholwa kwakhe ngokufundisa ngokwenza nokukhonza  nangokulandela   Isigaba
